11010: 00
11011000: 01
11100: 02
1010100: 03
00: 04
10101111: 05
101011101: 06
11011001: 07
01: 08
1101111: 09
1010111001: 0a
101011100010101000: 0b
100110: 0c
10001: 0d
111010: 0e
101110: 0f
100111: 10
101000: 11
10010: 12
101011100010101001: 13
11011010: 14
101011100010101010: 15
101011100010101011: 16
101011100010101100: 17
101011100010101101: 18
101011100010101110: 19
10111100: 1a
101011100010101111: 1b
101011100010110000: 1c
101011100010110001: 1d
101011100010110010: 1e
101011100010110011: 1f
101011100010110100: 20
101011100010110101: 21
110000100: 22
101011100010110110: 23
1100101100: 24
101011100010110111: 25
111011110: 26
101011100010111000: 27
101011100010111001: 28
101011100010111010: 29
1100101101: 2a
101011100010111011: 2b
1100101110: 2c
101011100010111100: 2d
101011100010111101: 2e
101011100010111110: 2f
101011100010111111: 30
101011100011000000: 31
110000101: 32
101011100011000001: 33
101011100011000010: 34
101011100011000011: 35
101011100011000100: 36
101011100011000101: 37
10111101: 38
101011100011000110: 39
110000110: 3a
101011100011000111: 3b
101011100011001000: 3c
101011100011001001: 3d
110000111: 3e
101011100011001010: 3f
1100101111: 40
101011100011001011: 41
101011100011001100: 42
101011100011001101: 43
101011100011001110: 44
101011100011001111: 45
101011100011010000: 46
101011100011010001: 47
1100110000: 48
101011100011010010: 49
10111110: 4a
101011100011010011: 4b
1100110001: 4c
101011100011010100: 4d
101011100011010101: 4e
101011100011010110: 4f
11101101: 50
101011100011010111: 51
1100110010: 52
101011100011011000: 53
101011100011011001: 54
1111: 55
101011100011011010: 56
101011100011011011: 57
101011100011011100: 58
101011100011011101: 59
10111111: 5a
101011100011011110: 5b
110001000: 5c
101011100011011111: 5d
1100110011: 5e
101011100011100000: 5f
1100110100: 60
101011100011100001: 61
101011100011100010: 62
101011100011100011: 63
101011100011100100: 64
101011100011100101: 65
101011100011100110: 66
101011100011100111: 67
101001: 68
101011100011101000: 69
101011100011101001: 6a
101011100011101010: 6b
1100110101: 6c
101011100011101011: 6d
1100110110: 6e
101011100011101100: 6f
101011100011101101: 70
101011100011101110: 71
111011111: 72
101011100011101111: 73
101011100011110000: 74
101011100011110001: 75
110001001: 76
101011100011110010: 77
1100110111: 78
101011100011110011: 79
110001010: 7a
101011100011110100: 7b
101011100011110101: 7c
101011100011110110: 7d
1010101: 7e
101011100011110111: 7f
11011011: 80
101011100011111000: 81
101011100011111001: 82
101011100011111010: 83
1010110: 84
101011100011111011: 85
101011100011111100: 86
101011100011111101: 87
101011100011111110: 88
101011100011111111: 89
110001011: 8a
10101110000000000: 8b
10000000: 8c
10101110000000001: 8d
1100111000: 8e
10101110000000010: 8f
10101110000000011: 90
10101110000000100: 91
10101110000000101: 92
10101110000000110: 93
11011100: 94
10101110000000111: 95
110001100: 96
10101110000001000: 97
10101110000001001: 98
10101110000001010: 99
10000001: 9a
10101110000001011: 9b
10000010: 9c
10101110000001100: 9d
10101110000001101: 9e
10101110000001110: 9f
10101110000001111: a0
10101110000010000: a1
1100111001: a2
10101110000010001: a3
110001101: a4
10101110000010010: a5
10101110000010011: a6
10101110000010100: a7
110001110: a8
10101110000010101: a9
1100111010: aa
10101110000010110: ab
10101110000010111: ac
10101110000011000: ad
11011101: ae
10101110000011001: af
10101110000011010: b0
10101110000011011: b1
11101100: b2
10101110000011100: b3
11000000: b4
10101110000011101: b5
10101110000011110: b6
10101110000011111: b7
1100111011: b8
10101110000100000: b9
110001111: ba
10101110000100001: bb
10101110000100010: bc
10101110000100011: bd
11000001: be
10101110000100100: bf
110010000: c0
10101110000100101: c1
10101110000100110: c2
10101110000100111: c3
110010001: c4
10101110000101000: c5
10101110000101001: c6
10101110000101010: c7
10101110000101011: c8
10101110000101100: c9
10101110000101101: ca
10101110000101110: cb
10101110000101111: cc
10101110000110000: cd
10101110000110001: ce
10101110000110010: cf
10000011: d0
10101110000110011: d1
10000100: d2
10101110000110100: d3
10101110000110101: d4
10101110000110110: d5
10101110000110111: d6
10101110000111000: d7
110010010: d8
10101110000111001: d9
110010011: da
10101110000111010: db
10101110000111011: dc
10101110000111100: dd
10101110000111101: de
10101110000111110: df
1100111100: e0
10101110000111111: e1
110010100: e2
10101110001000000: e3
1100111101: e4
10101110001000001: e5
1100111110: e6
10101110001000010: e7
10101110001000011: e8
10101110001000100: e9
10101110001000101: ea
10101110001000110: eb
10101110001000111: ec
10101110001001000: ed
10101110001001001: ee
10101110001001010: ef
10101110001001011: f0
10101110001001100: f1
10000101: f2
10101110001001101: f3
1100111111: f4
10101110001001110: f5
10000110: f6
10101110001001111: f7
11101110: f8
10101110001010000: f9
110010101: fa
10101110001010001: fb
10101110001010010: fc
10101110001010011: fd
10000111: fe
10110: ff
