000: 00
0101001: 01
011: 02
01011: 03
110: 04
010100000110010: 05
010100000110011: 06
010100000110100: 07
101: 08
010100000110101: 09
010100000110110: 0a
010100000110111: 0b
010100000111000: 0c
010100000111001: 0d
010100000111010: 0e
010100000111011: 0f
010100000111100: 10
111: 11
010100000111101: 12
010100000111110: 13
1000100: 14
010100000111111: 15
010100001000000: 16
010100001000001: 17
1000101: 18
010100001000010: 19
010100001000011: 1a
010100001000100: 1b
010100001000101: 1c
010100001000110: 1d
010100001000111: 1e
010100001001000: 1f
010100001001001: 20
010100001001010: 21
1000110: 22
010100001001011: 23
010100001001100: 24
010100001001101: 25
1000111: 26
010100001001110: 27
1001000: 28
010100001001111: 29
010100001010000: 2a
010100001010001: 2b
010100001010010: 2c
010100001010011: 2d
010100001010100: 2e
010100001010101: 2f
010100001010110: 30
010100001010111: 31
010100001011000: 32
010100001011001: 33
010100001011010: 34
010100001011011: 35
010100001011100: 36
010100001011101: 37
01000: 38
010100001011110: 39
010100001011111: 3a
010100001100000: 3b
010100001100001: 3c
010100001100010: 3d
010100001100011: 3e
010100001100100: 3f
010100001100101: 40
010100001100110: 41
010100001100111: 42
010100001101000: 43
010100001101001: 44
010100001101010: 45
010100001101011: 46
010100001101100: 47
010100001101101: 48
010100001101110: 49
010100001101111: 4a
010100001110000: 4b
010100001110001: 4c
010100001110010: 4d
010100001110011: 4e
010100001110100: 4f
010100001110101: 50
010100001110110: 51
010100001110111: 52
010100001111000: 53
010100001111001: 54
010100001111010: 55
010100001111011: 56
010100001111100: 57
01001: 58
010100001111101: 59
010100001111110: 5a
010100001111111: 5b
010100010000000: 5c
010100010000001: 5d
010100010000010: 5e
010100010000011: 5f
010100010000100: 60
010100010000101: 61
010100010000110: 62
010100010000111: 63
010100010001000: 64
010100010001001: 65
010100010001010: 66
010100010001011: 67
1001001: 68
010100010001100: 69
010100010001101: 6a
010100010001110: 6b
010100010001111: 6c
010100010010000: 6d
010100010010001: 6e
010100010010010: 6f
010100010010011: 70
010100010010100: 71
010100010010101: 72
010100010010110: 73
010100010010111: 74
010100010011000: 75
010100010011001: 76
010100010011010: 77
010100010011011: 78
010100010011100: 79
010100010011101: 7a
010100010011110: 7b
010100010011111: 7c
010100010100000: 7d
010100010100001: 7e
010100010100010: 7f
1001010: 80
010100010100011: 81
010100010100100: 82
010100010100101: 83
010100010100110: 84
010100010100111: 85
010100010101000: 86
010100010101001: 87
010100010101010: 88
010100010101011: 89
010100010101100: 8a
010100010101101: 8b
010100010101110: 8c
010100010101111: 8d
010100010110000: 8e
010100010110001: 8f
010100010110010: 90
010100010110011: 91
1001011: 92
010100010110100: 93
010100010110101: 94
010100010110110: 95
010100010110111: 96
010100010111000: 97
010100010111001: 98
010100010111010: 99
010100010111011: 9a
010100010111100: 9b
1001100: 9c
010100010111101: 9d
010100010111110: 9e
010100010111111: 9f
010100011000000: a0
010100011000001: a1
010100011000010: a2
010100011000011: a3
1001101: a4
010100011000100: a5
010100011000101: a6
010100011000110: a7
010100011000111: a8
010100011001000: a9
010100011001001: aa
010100011001010: ab
010100011001011: ac
010100011001100: ad
010101: ae
010100011001101: af
010100011001110: b0
010100011001111: b1
010100011010000: b2
010100011010001: b3
010100011010010: b4
010100011010011: b5
010100011010100: b6
010100011010101: b7
010100011010110: b8
010100011010111: b9
010100011011000: ba
010100011011001: bb
010100011011010: bc
010100011011011: bd
010100011011100: be
010100011011101: bf
010100011011110: c0
010100011011111: c1
010100011100000: c2
010100011100001: c3
010100011100010: c4
010100011100011: c5
010100011100100: c6
010100011100101: c7
010100011100110: c8
010100011100111: c9
010100011101000: ca
010100011101001: cb
010100011101010: cc
010100011101011: cd
010100011101100: ce
010100011101101: cf
100000: d0
010100011101110: d1
010100011101111: d2
010100011110000: d3
010100011110001: d4
010100011110010: d5
010100011110011: d6
010100011110100: d7
010100011110101: d8
010100011110110: d9
010100011110111: da
010100011111000: db
010100011111001: dc
010100011111010: dd
1001110: de
010100011111011: df
010100011111100: e0
010100011111101: e1
010100011111110: e2
010100011111111: e3
01010000000000: e4
01010000000001: e5
01010000000010: e6
01010000000011: e7
01010000000100: e8
01010000000101: e9
01010000000110: ea
01010000000111: eb
01010000001000: ec
01010000001001: ed
01010000001010: ee
01010000001011: ef
01010000001100: f0
01010000001101: f1
01010000001110: f2
01010000001111: f3
01010000010000: f4
01010000010001: f5
01010000010010: f6
01010000010011: f7
01010000010100: f8
01010000010101: f9
1001111: fa
01010000010110: fb
01010000010111: fc
01010000011000: fd
100001: fe
001: ff
