11000: 00
1101110001010101100: 01
00: 02
01110001: 03
11011101: 04
110111001: 05
11011100011: 06
1111010: 07
101110: 08
101111: 09
1101110001010101101: 0a
1101110001010101110: 0b
10110: 0c
1110: 0d
01011: 0e
010101: 0f
1111011: 10
1111111: 11
10101: 12
1101110001010101111: 13
11111101: 14
1101110001010110000: 15
1101110001010110001: 16
1101110001010110010: 17
1101110001010110011: 18
1101110001010110100: 19
1010010: 1a
1101110001010110101: 1b
1101110001010110110: 1c
1101110001010110111: 1d
1101110001010111000: 1e
1101110001010111001: 1f
1101110001010111010: 20
1101110001010111011: 21
11001001: 22
1101110001010111100: 23
1010000010: 24
1101110001010111101: 25
11001110: 26
1101110001010111110: 27
1101110001010111111: 28
1101110001011000000: 29
10000110: 2a
1101110001011000001: 2b
1010000011: 2c
1101110001011000010: 2d
1101110001011000011: 2e
1101110001011000100: 2f
1101110001011000101: 30
1101110001011000110: 31
11001111: 32
1101111: 33
1101110001011000111: 34
1101110001011001000: 35
1101110001011001001: 36
1101110001011001010: 37
10000111: 38
1101110001011001011: 39
11010000: 3a
1101110001011001100: 3b
1101110001011001101: 3c
1101110001011001110: 3d
10001000: 3e
1101110001011001111: 3f
1010000100: 40
1101110001011010000: 41
111100100: 42
1101110001011010001: 43
1101110001011010010: 44
1101110001011010011: 45
1101110001011010100: 46
1101110001011010101: 47
1010000101: 48
1101110001011010110: 49
11010001: 4a
1101110001011010111: 4b
1010000110: 4c
1101110001011011000: 4d
1101110001011011001: 4e
1101110001011011010: 4f
0110: 50
1101110001011011011: 51
1010000111: 52
1101110001011011100: 53
1101110001011011101: 54
1100101: 55
1101110001011011110: 56
1101110001011011111: 57
0111001: 58
1101110001011100000: 59
011101: 5a
1101110001011100001: 5b
10001001: 5c
1101110001011100010: 5d
1010001000: 5e
1101110001011100011: 5f
1010001001: 60
1101110001011100100: 61
1101110001011100101: 62
1101110001011100110: 63
1101110001011100111: 64
1101110001011101000: 65
1101110001011101001: 66
1101110001011101010: 67
011110: 68
1101110001011101011: 69
1101110001011101100: 6a
1101110001011101101: 6b
1010001010: 6c
1101110001011101110: 6d
1010001011: 6e
1101110001011101111: 6f
1000010: 70
1101110001011110000: 71
111100101: 72
1101110001011110001: 73
1101110001011110010: 74
1101110001011110011: 75
100010110: 76
1101110001011110100: 77
1010001100: 78
1101110001011110101: 79
1100110: 7a
1101110001011110110: 7b
1101110001011110111: 7c
1101110001011111000: 7d
011111: 7e
1101110001011111001: 7f
1001: 80
1101110001011111010: 81
1101110001011111011: 82
1101110001011111100: 83
110110: 84
1101110001011111101: 85
1101110001011111110: 86
1101110001011111111: 87
110111000100000000: 88
110111000100000001: 89
010100: 8a
110111000100000010: 8b
111100110: 8c
110111000100000011: 8d
1010001101: 8e
110111000100000100: 8f
110111000100000101: 90
110111000100000110: 91
110111000100000111: 92
110111000100001000: 93
1111100: 94
110111000100001001: 95
100010111: 96
110111000100001010: 97
110111000100001011: 98
110111000100001100: 99
1101001: 9a
110111000100001101: 9b
111100111: 9c
110111000100001110: 9d
110111000100001111: 9e
110111000100010000: 9f
110111000100010001: a0
110111000100010010: a1
1010001110: a2
110111000100010011: a3
100011000: a4
110111000100010100: a5
110111000100010101: a6
110111000100010110: a7
100011001: a8
110111000100010111: a9
1010001111: aa
110111000100011000: ab
110111000100011001: ac
110111000100011010: ad
0100: ae
110111000100011011: af
110111000100011100: b0
110111000100011101: b1
1111101: b2
110111000100011110: b3
1111000: b4
110111000100011111: b5
110111000100100000: b6
110111000100100001: b7
1100100000: b8
110111000100100010: b9
100011010: ba
110111000100100011: bb
110111000100100100: bc
110111000100100101: bd
10001010: be
110111000100100110: bf
100011011: c0
110111000100100111: c1
110111000100101000: c2
110111000100101001: c3
100011100: c4
110111000100101010: c5
110111000100101011: c6
110111000100101100: c7
110111000100101101: c8
110111000100101110: c9
110111000100101111: ca
110111000100110000: cb
110111000100110001: cc
110111000100110010: cd
110111000100110011: ce
110111000100110100: cf
1101010: d0
110111000100110101: d1
111111000: d2
110111000100110110: d3
110111000100110111: d4
110111000100111000: d5
110111000100111001: d6
110111000100111010: d7
100011101: d8
110111000100111011: d9
100011110: da
110111000100111100: db
110111000100111101: dc
110111000100111110: dd
110111000100111111: de
110111000101000000: df
1100100001: e0
110111000101000001: e1
100011111: e2
110111000101000010: e3
1100100010: e4
110111000101000011: e5
1100100011: e6
110111000101000100: e7
110111000101000101: e8
110111000101000110: e9
110111000101000111: ea
110111000101001000: eb
110111000101001001: ec
110111000101001010: ed
110111000101001011: ee
110111000101001100: ef
110111000101001101: f0
110111000101001110: f1
1101011: f2
110111000101001111: f3
1101110000: f4
110111000101010000: f5
111111001: f6
110111000101010001: f7
100000: f8
110111000101010010: f9
101000000: fa
110111000101010011: fb
110111000101010100: fc
110111000101010101: fd
01110000: fe
1010011: ff
