0111: 00
11001001: 01
100: 02
1101: 03
111: 04
1100100000111100: 05
1100100000111101: 06
1100100000111110: 07
00: 08
1100100000111111: 09
1100100001000000: 0a
1100100001000001: 0b
1100100001000010: 0c
1100100001000011: 0d
1100100001000100: 0e
1100100001000101: 0f
1100100001000110: 10
1010: 11
1100100001000111: 12
1100100001001000: 13
11001110: 14
1100100001001001: 15
1100100001001010: 16
1100100001001011: 17
1100101: 18
1100100001001100: 19
1100100001001101: 1a
1100100001001110: 1b
1100100001001111: 1c
1100100001010000: 1d
1100100001010001: 1e
1100100001010010: 1f
1100100001010011: 20
1100100001010100: 21
10111: 22
1100100001010101: 23
1100100001010110: 24
1100100001010111: 25
11001111: 26
1100100001011000: 27
0100000: 28
1100100001011001: 29
1100100001011010: 2a
1100100001011011: 2b
1100100001011100: 2c
1100100001011101: 2d
1100100001011110: 2e
1100100001011111: 2f
1100100001100000: 30
1100100001100001: 31
0100001: 32
1100100001100010: 33
1100100001100011: 34
1100100001100100: 35
1100100001100101: 36
1100100001100110: 37
011010: 38
1100100001100111: 39
1100100001101000: 3a
1100100001101001: 3b
0100010: 3c
1100100001101010: 3d
1100100001101011: 3e
1100100001101100: 3f
1100100001101101: 40
1100100001101110: 41
1100100001101111: 42
1100100001110000: 43
1100100001110001: 44
1100100001110010: 45
1100100001110011: 46
1100100001110100: 47
1100100001110101: 48
1100100001110110: 49
1100100001110111: 4a
1100100001111000: 4b
1100100001111001: 4c
1100100001111010: 4d
1100100001111011: 4e
1100100001111100: 4f
1100100001111101: 50
1100100001111110: 51
1100100001111111: 52
1100100010000000: 53
1100100010000001: 54
1100100010000010: 55
1100100010000011: 56
1100100010000100: 57
011011: 58
1100100010000101: 59
1100100010000110: 5a
1100100010000111: 5b
1100100010001000: 5c
1100100010001001: 5d
1100100010001010: 5e
1100100010001011: 5f
1100100010001100: 60
1100100010001101: 61
1100100010001110: 62
1100100010001111: 63
1100100010010000: 64
1100100010010001: 65
1100100010010010: 66
1100100010010011: 67
0100011: 68
1100100010010100: 69
1100100010010101: 6a
1100100010010110: 6b
1100100010010111: 6c
1100100010011000: 6d
1100100010011001: 6e
1100100010011010: 6f
0100100: 70
1100100010011011: 71
1100100010011100: 72
1100100010011101: 73
1100100010011110: 74
1100100010011111: 75
1100100010100000: 76
1100100010100001: 77
1100100010100010: 78
1100100010100011: 79
1100100010100100: 7a
1100100010100101: 7b
1100100010100110: 7c
1100100010100111: 7d
1100100010101000: 7e
1100100010101001: 7f
0100101: 80
1100100010101010: 81
1100100010101011: 82
1100100010101100: 83
1100100010101101: 84
1100100010101110: 85
1100100010101111: 86
1100100010110000: 87
1100100010110001: 88
1100100010110010: 89
1100100010110011: 8a
1100100010110100: 8b
1100100010110101: 8c
1100100010110110: 8d
1100100010110111: 8e
1100100010111000: 8f
1100100010111001: 90
1100100010111010: 91
0100110: 92
1100100010111011: 93
1100100010111100: 94
1100100010111101: 95
1100100010111110: 96
1100100010111111: 97
1100100011000000: 98
1100100011000001: 99
1100100011000010: 9a
1100100011000011: 9b
0100111: 9c
1100100011000100: 9d
1100100011000101: 9e
1100100011000110: 9f
1100100011000111: a0
1100100011001000: a1
1100100011001001: a2
1100100011001010: a3
0110000: a4
1100100011001011: a5
1100100011001100: a6
1100100011001101: a7
1100100011001110: a8
1100100011001111: a9
0110001: aa
1100100011010000: ab
1100100011010001: ac
1100100011010010: ad
11000: ae
1100100011010011: af
1100100011010100: b0
1100100011010101: b1
1100100011010110: b2
1100100011010111: b3
1100100011011000: b4
1100100011011001: b5
1100100011011010: b6
1100100011011011: b7
1100100011011100: b8
1100100011011101: b9
1100100011011110: ba
1100100011011111: bb
1100100011100000: bc
1100100011100001: bd
1100100011100010: be
1100100011100011: bf
1100100011100100: c0
1100100011100101: c1
1100100011100110: c2
1100100011100111: c3
1100100011101000: c4
1100100011101001: c5
1100100011101010: c6
1100100011101011: c7
1100100011101100: c8
1100100011101101: c9
1100100011101110: ca
1100100011101111: cb
1100100011110000: cc
1100100011110001: cd
1100100011110010: ce
1100100011110011: cf
101100: d0
1100100011110100: d1
1100100011110101: d2
1100100011110110: d3
1100100011110111: d4
1100100011111000: d5
1100100011111001: d6
1100100011111010: d7
1100100011111011: d8
1100100011111100: d9
1100100011111101: da
1100100011111110: db
1100100011111111: dc
110010000000000: dd
1100110: de
110010000000001: df
110010000000010: e0
110010000000011: e1
110010000000100: e2
110010000000101: e3
110010000000110: e4
110010000000111: e5
110010000001000: e6
110010000001001: e7
0110010: e8
110010000001010: e9
110010000001011: ea
110010000001100: eb
110010000001101: ec
110010000001110: ed
110010000001111: ee
110010000010000: ef
110010000010001: f0
110010000010010: f1
110010000010011: f2
110010000010100: f3
110010000010101: f4
110010000010110: f5
110010000010111: f6
110010000011000: f7
110010000011001: f8
110010000011010: f9
0110011: fa
110010000011011: fb
110010000011100: fc
110010000011101: fd
101101: fe
0101: ff
