111: 00
11001: 01
101: 02
1001: 03
110001: 04
00010: 05
11000000100010: 06
11000000100011: 07
00011: 08
11000000100100: 09
11000000100101: 0a
11000000100110: 0b
11000000100111: 0c
11000000101000: 0d
11000000101001: 0e
11000000101010: 0f
11000000101011: 10
010: 11
11000000101100: 12
11000000101101: 13
11000000101110: 14
11000000101111: 15
11000000110000: 16
11000000110001: 17
11000000110010: 18
11000000110011: 19
11000000110100: 1a
11000000110101: 1b
11000000110110: 1c
11000000110111: 1d
00100: 1e
11000000111000: 1f
11000000111001: 20
11000000111010: 21
11000000111011: 22
11000000111100: 23
11000000111101: 24
11000000111110: 25
11000000111111: 26
11000001000000: 27
11000001000001: 28
11000001000010: 29
11000001000011: 2a
11000001000100: 2b
11000001000101: 2c
11000001000110: 2d
11000001000111: 2e
11000001001000: 2f
11000001001001: 30
11000001001010: 31
11000001001011: 32
1101: 33
11000001001100: 34
11000001001101: 35
11000001001110: 36
11000001001111: 37
00101: 38
11000001010000: 39
11000001010001: 3a
11000001010010: 3b
11000001010011: 3c
11000001010100: 3d
11000001010101: 3e
11000001010110: 3f
11000001010111: 40
11000001011000: 41
11000001011001: 42
11000001011010: 43
11000001011011: 44
11000001011100: 45
11000001011101: 46
11000001011110: 47
11000001011111: 48
11000001100000: 49
11000001100001: 4a
11000001100010: 4b
11000001100011: 4c
11000001100100: 4d
11000001100101: 4e
11000001100110: 4f
11000001100111: 50
11000001101000: 51
11000001101001: 52
11000001101010: 53
11000001101011: 54
11000001101100: 55
11000001101101: 56
11000001101110: 57
11000001101111: 58
11000001110000: 59
11000001110001: 5a
11000001110010: 5b
11000001110011: 5c
11000001110100: 5d
11000001110101: 5e
11000001110110: 5f
11000001110111: 60
11000001111000: 61
11000001111001: 62
11000001111010: 63
11000001111011: 64
11000001111100: 65
11000001111101: 66
11000001111110: 67
11000001111111: 68
11000010000000: 69
11000010000001: 6a
11000010000010: 6b
11000010000011: 6c
11000010000100: 6d
11000010000101: 6e
11000010000110: 6f
11000010000111: 70
11000010001000: 71
11000010001001: 72
11000010001010: 73
11000010001011: 74
11000010001100: 75
11000010001101: 76
11000010001110: 77
11000010001111: 78
11000010010000: 79
11000010010001: 7a
11000010010010: 7b
11000010010011: 7c
11000010010100: 7d
11000010010101: 7e
11000010010110: 7f
11000010010111: 80
11000010011000: 81
11000010011001: 82
11000010011010: 83
11000010011011: 84
11000010011100: 85
11000010011101: 86
11000010011110: 87
11000010011111: 88
11000010100000: 89
11000010100001: 8a
11000010100010: 8b
11000010100011: 8c
11000010100100: 8d
11000010100101: 8e
11000010100110: 8f
11000010100111: 90
11000010101000: 91
11000010101001: 92
11000010101010: 93
11000010101011: 94
11000010101100: 95
11000010101101: 96
11000010101110: 97
11000010101111: 98
11000010110000: 99
00110: 9a
11000010110001: 9b
11000010110010: 9c
11000010110011: 9d
11000010110100: 9e
11000010110101: 9f
11000010110110: a0
11000010110111: a1
11000010111000: a2
11000010111001: a3
11000010111010: a4
11000010111011: a5
11000010111100: a6
11000010111101: a7
11000010111110: a8
11000010111111: a9
11000011000000: aa
11000011000001: ab
11000011000010: ac
11000011000011: ad
11000011000100: ae
11000011000101: af
11000011000110: b0
11000011000111: b1
11000011001000: b2
11000011001001: b3
00111: b4
11000011001010: b5
11000011001011: b6
11000011001100: b7
11000011001101: b8
11000011001110: b9
11000011001111: ba
11000011010000: bb
11000011010001: bc
11000011010010: bd
11000011010011: be
11000011010100: bf
11000011010101: c0
11000011010110: c1
11000011010111: c2
11000011011000: c3
11000011011001: c4
11000011011010: c5
11000011011011: c6
11000011011100: c7
11000011011101: c8
11000011011110: c9
11000011011111: ca
11000011100000: cb
11000011100001: cc
11000011100010: cd
11000011100011: ce
11000011100100: cf
11000011100101: d0
11000011100110: d1
11000011100111: d2
11000011101000: d3
11000011101001: d4
11000011101010: d5
11000011101011: d6
11000011101100: d7
11000011101101: d8
11000011101110: d9
11000011101111: da
11000011110000: db
11000011110001: dc
11000011110010: dd
11000011110011: de
11000011110100: df
11000011110101: e0
11000011110110: e1
11000011110111: e2
11000011111000: e3
11000011111001: e4
11000011111010: e5
11000011111011: e6
11000011111100: e7
10000: e8
11000011111101: e9
11000011111110: ea
11000011111111: eb
1100000000000: ec
1100000000001: ed
10001: ee
1100000000010: ef
1100000000011: f0
1100000000100: f1
1100000000101: f2
1100000000110: f3
1100000000111: f4
1100000001000: f5
1100000001001: f6
1100000001010: f7
1100000001011: f8
1100000001100: f9
1100000001101: fa
1100000001110: fb
1100000001111: fc
1100000010000: fd
0000: fe
011: ff
