11: 00
000: 01
10010: 02
100111: 03
100110001: 04
10011000000101100: 05
10011000000101101: 06
10011000000101110: 07
10001000: 08
10011000000101111: 09
10011000000110000: 0a
10011000000110001: 0b
10011000000110010: 0c
10011000000110011: 0d
10011000000110100: 0e
10011000000110101: 0f
10011000000110110: 10
01: 11
10011000000110111: 12
10011000000111000: 13
10011000000111001: 14
10011000000111010: 15
10011000000111011: 16
10011000000111100: 17
10011000000111101: 18
10011000000111110: 19
10011000000111111: 1a
10011000001000000: 1b
10011000001000001: 1c
10011000001000010: 1d
10011000001000011: 1e
10011000001000100: 1f
10011000001000101: 20
10011000001000110: 21
10011000001000111: 22
10011000001001000: 23
10011000001001001: 24
10011000001001010: 25
10011000001001011: 26
10011000001001100: 27
10011000001001101: 28
10011000001001110: 29
10011000001001111: 2a
10011000001010000: 2b
10011000001010001: 2c
10011000001010010: 2d
10011000001010011: 2e
10011000001010100: 2f
10011000001010101: 30
10011000001010110: 31
10011000001010111: 32
1001101: 33
10011000001011000: 34
10011000001011001: 35
10011000001011010: 36
10011000001011011: 37
10011001: 38
10011000001011100: 39
10011000001011101: 3a
10011000001011110: 3b
10011000001011111: 3c
10011000001100000: 3d
10011000001100001: 3e
10011000001100010: 3f
10011000001100011: 40
10011000001100100: 41
10011000001100101: 42
10011000001100110: 43
10011000001100111: 44
10011000001101000: 45
10011000001101001: 46
10011000001101010: 47
10011000001101011: 48
10011000001101100: 49
10011000001101101: 4a
10011000001101110: 4b
10011000001101111: 4c
10011000001110000: 4d
10011000001110001: 4e
10011000001110010: 4f
10011000001110011: 50
10011000001110100: 51
10011000001110101: 52
10011000001110110: 53
10011000001110111: 54
10011000001111000: 55
10011000001111001: 56
10011000001111010: 57
10001001: 58
10011000001111011: 59
10011000001111100: 5a
10011000001111101: 5b
10011000001111110: 5c
10011000001111111: 5d
10011000010000000: 5e
10011000010000001: 5f
10011000010000010: 60
10011000010000011: 61
10011000010000100: 62
10011000010000101: 63
001: 64
10011000010000110: 65
10011000010000111: 66
10011000010001000: 67
10011000010001001: 68
10011000010001010: 69
10011000010001011: 6a
10011000010001100: 6b
10011000010001101: 6c
10011000010001110: 6d
10011000010001111: 6e
10011000010010000: 6f
10011000010010001: 70
10011000010010010: 71
10011000010010011: 72
10011000010010100: 73
10011000010010101: 74
10011000010010110: 75
1000000: 76
10011000010010111: 77
10011000010011000: 78
10011000010011001: 79
10011000010011010: 7a
10011000010011011: 7b
10011000010011100: 7c
10011000010011101: 7d
10011000010011110: 7e
10011000010011111: 7f
1000001: 80
10011000010100000: 81
10011000010100001: 82
10011000010100010: 83
10011000010100011: 84
10011000010100100: 85
10011000010100101: 86
10011000010100110: 87
10001010: 88
10011000010100111: 89
10011000010101000: 8a
10011000010101001: 8b
10011000010101010: 8c
10011000010101011: 8d
10011000010101100: 8e
10011000010101101: 8f
10011000010101110: 90
10011000010101111: 91
10011000010110000: 92
10011000010110001: 93
10011000010110010: 94
10011000010110011: 95
10011000010110100: 96
10011000010110101: 97
10011000010110110: 98
10011000010110111: 99
10011000010111000: 9a
10011000010111001: 9b
10011000010111010: 9c
10011000010111011: 9d
10011000010111100: 9e
10011000010111101: 9f
10011000010111110: a0
10011000010111111: a1
1000010: a2
10011000011000000: a3
10011000011000001: a4
10011000011000010: a5
10011000011000011: a6
10011000011000100: a7
10011000011000101: a8
10011000011000110: a9
10011000011000111: aa
10011000011001000: ab
10011000011001001: ac
10011000011001010: ad
10011000011001011: ae
10011000011001100: af
10011000011001101: b0
10011000011001110: b1
10011000011001111: b2
10011000011010000: b3
10011000011010001: b4
10011000011010010: b5
10001011: b6
10011000011010011: b7
10011000011010100: b8
10011000011010101: b9
10011000011010110: ba
10011000011010111: bb
10011000011011000: bc
10011000011011001: bd
10011000011011010: be
10011000011011011: bf
10011000011011100: c0
10011000011011101: c1
10011000011011110: c2
10011000011011111: c3
10011000011100000: c4
10011000011100001: c5
10011000011100010: c6
10011000011100011: c7
10011000011100100: c8
10011000011100101: c9
10011000011100110: ca
10011000011100111: cb
10011000011101000: cc
10011000011101001: cd
10011000011101010: ce
10011000011101011: cf
10011000011101100: d0
10011000011101101: d1
10011000011101110: d2
10011000011101111: d3
10011000011110000: d4
10011000011110001: d5
10011000011110010: d6
10011000011110011: d7
10001100: d8
10011000011110100: d9
10011000011110101: da
10011000011110110: db
10011000011110111: dc
10011000011111000: dd
10011000011111001: de
10011000011111010: df
10011000011111011: e0
10011000011111100: e1
10011000011111101: e2
10011000011111110: e3
10011000011111111: e4
1001100000000000: e5
1001100000000001: e6
1001100000000010: e7
10001101: e8
1001100000000011: e9
1001100000000100: ea
1001100000000101: eb
1001100000000110: ec
1001100000000111: ed
1001100000001000: ee
1001100000001001: ef
1001100000001010: f0
1001100000001011: f1
10001110: f2
1001100000001100: f3
1001100000001101: f4
1001100000001110: f5
1001100000001111: f6
1001100000010000: f7
1001100000010001: f8
1001100000010010: f9
1001100000010011: fa
1001100000010100: fb
10001111: fc
1001100000010101: fd
1000011: fe
101: ff
