00111: 00
100101000000111010: 01
11: 02
101: 03
10010101: 04
100101000000111011: 05
100101000000111100: 06
100101000000111101: 07
10010110: 08
100101000000111110: 09
100101000000111111: 0a
100101000001000000: 0b
100101000001000001: 0c
100101000001000010: 0d
100101000001000011: 0e
100101000001000100: 0f
100101000001000101: 10
10010001: 11
100101000001000110: 12
100101000001000111: 13
1001010001: 14
100101000001001000: 15
100101000001001001: 16
100101000001001010: 17
10011: 18
100101000001001011: 19
100101000001001100: 1a
100101000001001101: 1b
100101000001001110: 1c
100101000001001111: 1d
100101000001010000: 1e
100101000001010001: 1f
100101000001010010: 20
100101000001010011: 21
010: 22
100101000001010100: 23
100101000001010101: 24
100101000001010110: 25
100101000001010111: 26
100101000001011000: 27
1001010010: 28
100101000001011001: 29
100101000001011010: 2a
100101000001011011: 2b
100101000001011100: 2c
100101000001011101: 2d
100101000001011110: 2e
100101000001011111: 2f
100101000001100000: 30
100101000001100001: 31
1001010011: 32
001101: 33
100101000001100010: 34
100101000001100011: 35
100101000001100100: 36
100101000001100101: 37
10010010: 38
100101000001100110: 39
100101000001100111: 3a
100101000001101000: 3b
1001011100: 3c
100101000001101001: 3d
100101000001101010: 3e
100101000001101011: 3f
100101000001101100: 40
100101000001101101: 41
100101000001101110: 42
100101000001101111: 43
100101000001110000: 44
100101000001110001: 45
100101000001110010: 46
100101000001110011: 47
100101000001110100: 48
100101000001110101: 49
100101000001110110: 4a
100101000001110111: 4b
100101000001111000: 4c
100101000001111001: 4d
100101000001111010: 4e
100101000001111011: 4f
100101000001111100: 50
100101000001111101: 51
100101000001111110: 52
100101000001111111: 53
100101000010000000: 54
100101000010000001: 55
100101000010000010: 56
100101000010000011: 57
10010011: 58
100101000010000100: 59
100101000010000101: 5a
100101000010000110: 5b
100101000010000111: 5c
100101000010001000: 5d
100101000010001001: 5e
100101000010001010: 5f
100101000010001011: 60
100101000010001100: 61
100101000010001101: 62
100101000010001110: 63
100101000010001111: 64
100101000010010000: 65
100101000010010001: 66
100101000010010010: 67
1001011101: 68
100101000010010011: 69
100101000010010100: 6a
100101000010010101: 6b
100101000010010110: 6c
100101000010010111: 6d
100101000010011000: 6e
100101000010011001: 6f
1001011110: 70
100101000010011010: 71
100101000010011011: 72
100101000010011100: 73
100101000010011101: 74
100101000010011110: 75
100101000010011111: 76
100101000010100000: 77
100101000010100001: 78
100101000010100010: 79
100101000010100011: 7a
100101000010100100: 7b
100101000010100101: 7c
100101000010100110: 7d
100101000010100111: 7e
100101000010101000: 7f
1001011111: 80
100101000010101001: 81
100101000010101010: 82
100101000010101011: 83
100101000010101100: 84
100101000010101101: 85
100101000010101110: 86
100101000010101111: 87
100101000010110000: 88
100101000010110001: 89
100101000010110010: 8a
100101000010110011: 8b
100101000010110100: 8c
100101000010110101: 8d
100101000010110110: 8e
100101000010110111: 8f
100101000010111000: 90
100101000010111001: 91
001100000: 92
100101000010111010: 93
100101000010111011: 94
100101000010111100: 95
100101000010111101: 96
100101000010111110: 97
100101000010111111: 98
100101000011000000: 99
100101000011000001: 9a
100101000011000010: 9b
001100001: 9c
100101000011000011: 9d
100101000011000100: 9e
100101000011000101: 9f
100101000011000110: a0
100101000011000111: a1
100101000011001000: a2
100101000011001001: a3
001100010: a4
100101000011001010: a5
100101000011001011: a6
100101000011001100: a7
100101000011001101: a8
100101000011001110: a9
001100011: aa
100101000011001111: ab
100101000011010000: ac
100101000011010001: ad
011: ae
100101000011010010: af
100101000011010011: b0
100101000011010100: b1
100101000011010101: b2
100101000011010110: b3
100101000011010111: b4
100101000011011000: b5
100101000011011001: b6
100101000011011010: b7
100101000011011011: b8
100101000011011100: b9
100101000011011101: ba
100101000011011110: bb
100101000011011111: bc
100101000011100000: bd
100101000011100001: be
100101000011100010: bf
100101000011100011: c0
100101000011100100: c1
100101000011100101: c2
100101000011100110: c3
100101000011100111: c4
100101000011101000: c5
100101000011101001: c6
100101000011101010: c7
100101000011101011: c8
100101000011101100: c9
100101000011101101: ca
100101000011101110: cb
100101000011101111: cc
100101000011110000: cd
100101000011110001: ce
100101000011110010: cf
000: d0
100101000011110011: d1
100101000011110100: d2
100101000011110101: d3
100101000011110110: d4
100101000011110111: d5
100101000011111000: d6
100101000011111001: d7
100101000011111010: d8
100101000011111011: d9
100101000011111100: da
100101000011111101: db
100101000011111110: dc
100101000011111111: dd
0010: de
10010100000000000: df
10010100000000001: e0
10010100000000010: e1
10010100000000011: e2
10010100000000100: e3
10010100000000101: e4
10010100000000110: e5
10010100000000111: e6
10010100000001000: e7
100100000: e8
10010100000001001: e9
10010100000001010: ea
10010100000001011: eb
10010100000001100: ec
10010100000001101: ed
10010100000001110: ee
10010100000001111: ef
10010100000010000: f0
10010100000010001: f1
10010100000010010: f2
10010100000010011: f3
10010100000010100: f4
10010100000010101: f5
10010100000010110: f6
10010100000010111: f7
10010100000011000: f8
10010100000011001: f9
100100001: fa
10010100000011010: fb
10010100000011011: fc
10010100000011100: fd
1000: fe
0011001: ff
