1111: 00
0111101: 01
00: 02
101: 03
1101010: 04
011110000111110: 05
011110000111111: 06
011110001000000: 07
1101011: 08
011110001000001: 09
011110001000010: 0a
011110001000011: 0b
011110001000100: 0c
011110001000101: 0d
011110001000110: 0e
011110001000111: 0f
011110001001000: 10
11000: 11
011110001001001: 12
011110001001010: 13
1101100: 14
011110001001011: 15
011110001001100: 16
011110001001101: 17
011111: 18
011110001001110: 19
011110001001111: 1a
011110001010000: 1b
011110001010001: 1c
011110001010010: 1d
011110001010011: 1e
011110001010100: 1f
011110001010101: 20
011110001010110: 21
1000: 22
011110001010111: 23
011110001011000: 24
011110001011001: 25
1101101: 26
011110001011010: 27
1101110: 28
011110001011011: 29
011110001011100: 2a
011110001011101: 2b
011110001011110: 2c
011110001011111: 2d
011110001100000: 2e
011110001100001: 2f
011110001100010: 30
011110001100011: 31
1101111: 32
11001: 33
011110001100100: 34
011110001100101: 35
011110001100110: 36
011110001100111: 37
01001: 38
011110001101000: 39
011110001101001: 3a
011110001101010: 3b
1110000: 3c
011110001101011: 3d
011110001101100: 3e
011110001101101: 3f
011110001101110: 40
011110001101111: 41
011110001110000: 42
011110001110001: 43
011110001110010: 44
011110001110011: 45
011110001110100: 46
011110001110101: 47
011110001110110: 48
011110001110111: 49
011110001111000: 4a
011110001111001: 4b
011110001111010: 4c
011110001111011: 4d
011110001111100: 4e
011110001111101: 4f
011110001111110: 50
011110001111111: 51
011110010000000: 52
011110010000001: 53
011110010000010: 54
011110010000011: 55
011110010000100: 56
011110010000101: 57
01100: 58
011110010000110: 59
011110010000111: 5a
011110010001000: 5b
011110010001001: 5c
011110010001010: 5d
011110010001011: 5e
011110010001100: 5f
011110010001101: 60
011110010001110: 61
011110010001111: 62
011110010010000: 63
011110010010001: 64
011110010010010: 65
011110010010011: 66
011110010010100: 67
1110001: 68
011110010010101: 69
011110010010110: 6a
011110010010111: 6b
011110010011000: 6c
011110010011001: 6d
011110010011010: 6e
011110010011011: 6f
1110010: 70
011110010011100: 71
011110010011101: 72
011110010011110: 73
011110010011111: 74
011110010100000: 75
011110010100001: 76
011110010100010: 77
011110010100011: 78
011110010100100: 79
011110010100101: 7a
011110010100110: 7b
011110010100111: 7c
011110010101000: 7d
011110010101001: 7e
011110010101010: 7f
1110011: 80
011110010101011: 81
011110010101100: 82
011110010101101: 83
011110010101110: 84
011110010101111: 85
011110010110000: 86
011110010110001: 87
011110010110010: 88
011110010110011: 89
011110010110100: 8a
011110010110101: 8b
011110010110110: 8c
011110010110111: 8d
011110010111000: 8e
011110010111001: 8f
011110010111010: 90
011110010111011: 91
1110100: 92
011110010111100: 93
011110010111101: 94
011110010111110: 95
011110010111111: 96
011110011000000: 97
011110011000001: 98
011110011000010: 99
011110011000011: 9a
011110011000100: 9b
1110101: 9c
011110011000101: 9d
011110011000110: 9e
011110011000111: 9f
011110011001000: a0
011110011001001: a1
011110011001010: a2
011110011001011: a3
1110110: a4
011110011001100: a5
011110011001101: a6
011110011001110: a7
011110011001111: a8
011110011010000: a9
1110111: aa
011110011010001: ab
011110011010010: ac
011110011010011: ad
1001: ae
011110011010100: af
011110011010101: b0
011110011010110: b1
011110011010111: b2
011110011011000: b3
011110011011001: b4
011110011011010: b5
011110011011011: b6
011110011011100: b7
011110011011101: b8
011110011011110: b9
011110011011111: ba
011110011100000: bb
011110011100001: bc
011110011100010: bd
011110011100011: be
011110011100100: bf
011110011100101: c0
011110011100110: c1
011110011100111: c2
011110011101000: c3
011110011101001: c4
011110011101010: c5
011110011101011: c6
011110011101100: c7
011110011101101: c8
011110011101110: c9
011110011101111: ca
011110011110000: cb
011110011110001: cc
011110011110010: cd
011110011110011: ce
011110011110100: cf
01101: d0
011110011110101: d1
011110011110110: d2
011110011110111: d3
011110011111000: d4
011110011111001: d5
011110011111010: d6
011110011111011: d7
011110011111100: d8
011110011111101: d9
011110011111110: da
011110011111111: db
01111000000000: dc
01111000000001: dd
110100: de
01111000000010: df
01111000000011: e0
01111000000100: e1
01111000000101: e2
01111000000110: e3
01111000000111: e4
01111000001000: e5
01111000001001: e6
01111000001010: e7
010000: e8
01111000001011: e9
01111000001100: ea
01111000001101: eb
01111000001110: ec
01111000001111: ed
01111000010000: ee
01111000010001: ef
01111000010010: f0
01111000010011: f1
01111000010100: f2
01111000010101: f3
01111000010110: f4
01111000010111: f5
01111000011000: f6
01111000011001: f7
01111000011010: f8
01111000011011: f9
010001: fa
01111000011100: fb
01111000011101: fc
01111000011110: fd
01110: fe
0101: ff
