11: 00
001: 01
000110: 02
00000: 03
00011111: 04
000111101: 05
00011110000100110: 06
00011110000100111: 07
00010110: 08
00011110000101000: 09
00011110000101001: 0a
00011110000101010: 0b
00011110000101011: 0c
00011110000101100: 0d
00011110000101101: 0e
00011110000101110: 0f
00011110000101111: 10
01: 11
00011110000110000: 12
00011110000110001: 13
00011110000110010: 14
00011110000110011: 15
00011110000110100: 16
00011110000110101: 17
00011110000110110: 18
00011110000110111: 19
00011110000111000: 1a
00011110000111001: 1b
00011110000111010: 1c
00011110000111011: 1d
00011110000111100: 1e
00011110000111101: 1f
00011110000111110: 20
00011110000111111: 21
00011110001000000: 22
00011110001000001: 23
00011110001000010: 24
00011110001000011: 25
00011110001000100: 26
00011110001000101: 27
00011110001000110: 28
00011110001000111: 29
00011110001001000: 2a
00011110001001001: 2b
00011110001001010: 2c
00011110001001011: 2d
00011110001001100: 2e
00011110001001101: 2f
00011110001001110: 30
00011110001001111: 31
00011110001010000: 32
000010: 33
00011110001010001: 34
00011110001010010: 35
00011110001010011: 36
00011110001010100: 37
0000110: 38
00011110001010101: 39
00011110001010110: 3a
00011110001010111: 3b
00011110001011000: 3c
00011110001011001: 3d
00011110001011010: 3e
00011110001011011: 3f
00011110001011100: 40
00011110001011101: 41
00011110001011110: 42
00011110001011111: 43
00011110001100000: 44
00011110001100001: 45
00011110001100010: 46
00011110001100011: 47
00011110001100100: 48
00011110001100101: 49
00011110001100110: 4a
00011110001100111: 4b
00011110001101000: 4c
00011110001101001: 4d
00011110001101010: 4e
00011110001101011: 4f
00011110001101100: 50
00011110001101101: 51
00011110001101110: 52
00011110001101111: 53
00011110001110000: 54
00011110001110001: 55
00011110001110010: 56
00011110001110011: 57
00010111: 58
00011110001110100: 59
00011110001110101: 5a
00011110001110110: 5b
00011110001110111: 5c
00011110001111000: 5d
00011110001111001: 5e
00011110001111010: 5f
00011110001111011: 60
00011110001111100: 61
00011110001111101: 62
00011110001111110: 63
100: 64
00011110001111111: 65
00011110010000000: 66
00011110010000001: 67
00011110010000010: 68
00011110010000011: 69
00011110010000100: 6a
00011110010000101: 6b
00011110010000110: 6c
00011110010000111: 6d
00011110010001000: 6e
00011110010001001: 6f
00011110010001010: 70
00011110010001011: 71
00011110010001100: 72
00011110010001101: 73
00011110010001110: 74
00011110010001111: 75
0000111: 76
00011110010010000: 77
00011110010010001: 78
00011110010010010: 79
00011110010010011: 7a
00011110010010100: 7b
00011110010010101: 7c
00011110010010110: 7d
00011110010010111: 7e
00011110010011000: 7f
0001000: 80
00011110010011001: 81
00011110010011010: 82
00011110010011011: 83
00011110010011100: 84
00011110010011101: 85
00011110010011110: 86
00011110010011111: 87
00011110010100000: 88
00011110010100001: 89
00011110010100010: 8a
00011110010100011: 8b
00011110010100100: 8c
00011110010100101: 8d
00011110010100110: 8e
00011110010100111: 8f
00011110010101000: 90
00011110010101001: 91
00011110010101010: 92
00011110010101011: 93
00011110010101100: 94
00011110010101101: 95
00011110010101110: 96
00011110010101111: 97
00011110010110000: 98
00011110010110001: 99
00011110010110010: 9a
00011110010110011: 9b
00011110010110100: 9c
00011110010110101: 9d
00011110010110110: 9e
00011110010110111: 9f
00011110010111000: a0
00011110010111001: a1
0001001: a2
00011110010111010: a3
00011110010111011: a4
00011110010111100: a5
00011110010111101: a6
00011110010111110: a7
00011110010111111: a8
00011110011000000: a9
00011110011000001: aa
00011110011000010: ab
00011110011000011: ac
00011110011000100: ad
00011110011000101: ae
00011110011000110: af
00011110011000111: b0
00011110011001000: b1
00011110011001001: b2
00011110011001010: b3
00011110011001011: b4
00011110011001100: b5
00011100: b6
00011110011001101: b7
00011110011001110: b8
00011110011001111: b9
00011110011010000: ba
00011110011010001: bb
00011110011010010: bc
00011110011010011: bd
00011110011010100: be
00011110011010101: bf
00011110011010110: c0
00011110011010111: c1
00011110011011000: c2
00011110011011001: c3
00011110011011010: c4
00011110011011011: c5
00011110011011100: c6
00011110011011101: c7
00011110011011110: c8
00011110011011111: c9
00011110011100000: ca
00011110011100001: cb
00011110011100010: cc
00011110011100011: cd
00011110011100100: ce
00011110011100101: cf
00011110011100110: d0
00011110011100111: d1
00011110011101000: d2
00011110011101001: d3
00011110011101010: d4
00011110011101011: d5
00011110011101100: d6
00011110011101101: d7
00011110011101110: d8
00011110011101111: d9
00011110011110000: da
00011110011110001: db
00011110011110010: dc
00011110011110011: dd
00011110011110100: de
00011110011110101: df
00011110011110110: e0
00011110011110111: e1
00011110011111000: e2
00011110011111001: e3
00011110011111010: e4
00011110011111011: e5
00011110011111100: e6
00011110011111101: e7
00011110011111110: e8
00011110011111111: e9
0001111000000000: ea
0001111000000001: eb
0001111000000010: ec
0001111000000011: ed
0001111000000100: ee
0001111000000101: ef
0001111000000110: f0
0001111000000111: f1
0001111000001000: f2
0001111000001001: f3
0001111000001010: f4
0001111000001011: f5
0001111000001100: f6
0001111000001101: f7
0001111000001110: f8
0001111000001111: f9
0001111000010000: fa
0001111000010001: fb
00011101: fc
0001111000010010: fd
0001010: fe
101: ff
