0101: 00
01111: 01
0011: 02
0110: 03
000: 04
00100011: 05
0010001000101110: 06
0010001000101111: 07
0100: 08
0010001000110000: 09
0010100: 0a
0010001000110001: 0b
0010001000110010: 0c
0010001000110011: 0d
0010001000110100: 0e
0010001000110101: 0f
00101110: 10
1: 11
0010001000110110: 12
0010001000110111: 13
0010001000111000: 14
0010001000111001: 15
0010001000111010: 16
0010001000111011: 17
0010001000111100: 18
0010001000111101: 19
00101111: 1a
0010001000111110: 1b
0010001000111111: 1c
0010001001000000: 1d
0010001001000001: 1e
0010001001000010: 1f
0010001001000011: 20
0010001001000100: 21
0010001001000101: 22
0010001001000110: 23
0010001001000111: 24
0010001001001000: 25
0010001001001001: 26
0010001001001010: 27
0010001001001011: 28
0010001001001100: 29
0010001001001101: 2a
0010001001001110: 2b
0010001001001111: 2c
0010001001010000: 2d
0010001001010001: 2e
0010001001010010: 2f
0010001001010011: 30
0010001001010100: 31
0010001001010101: 32
0010001001010110: 33
0010001001010111: 34
0010001001011000: 35
0010001001011001: 36
0010001001011010: 37
01110000: 38
0010001001011011: 39
0010001001011100: 3a
0010001001011101: 3b
0010001001011110: 3c
0010001001011111: 3d
0010001001100000: 3e
0010001001100001: 3f
0010001001100010: 40
0010001001100011: 41
0010001001100100: 42
0010001001100101: 43
0010001001100110: 44
0010001001100111: 45
0010001001101000: 46
0010001001101001: 47
0010001001101010: 48
0010001001101011: 49
0010001001101100: 4a
0010001001101101: 4b
0010001001101110: 4c
0010001001101111: 4d
0010001001110000: 4e
0010001001110001: 4f
0010001001110010: 50
0010001001110011: 51
01110001: 52
0010001001110100: 53
0010001001110101: 54
0010001001110110: 55
0010001001110111: 56
0010001001111000: 57
0010001001111001: 58
0010001001111010: 59
0010001001111011: 5a
0010001001111100: 5b
0010001001111101: 5c
0010001001111110: 5d
0010001001111111: 5e
0010001010000000: 5f
0010001010000001: 60
0010001010000010: 61
0010001010000011: 62
0010001010000100: 63
01110010: 64
0010001010000101: 65
0010001010000110: 66
0010001010000111: 67
0010001010001000: 68
0010001010001001: 69
0010001010001010: 6a
0010001010001011: 6b
0010001010001100: 6c
0010001010001101: 6d
0010001010001110: 6e
0010001010001111: 6f
01110011: 70
0010001010010000: 71
0010001010010001: 72
0010001010010010: 73
0010001010010011: 74
0010001010010100: 75
0010001010010101: 76
0010001010010110: 77
0010001010010111: 78
0010001010011000: 79
0010001010011001: 7a
0010001010011010: 7b
0010001010011011: 7c
0010001010011100: 7d
0010001010011101: 7e
0010001010011110: 7f
01110100: 80
0010001010011111: 81
0010001010100000: 82
0010001010100001: 83
0010001010100010: 84
0010001010100011: 85
0010001010100100: 86
0010001010100101: 87
0010001010100110: 88
0010001010100111: 89
0010001010101000: 8a
0010001010101001: 8b
01110101: 8c
0010001010101010: 8d
0010001010101011: 8e
0010001010101100: 8f
0010001010101101: 90
0010001010101110: 91
01110110: 92
0010001010101111: 93
0010001010110000: 94
0010001010110001: 95
0010001010110010: 96
0010001010110011: 97
01110111: 98
0010001010110100: 99
0010001010110101: 9a
0010001010110110: 9b
0010001010110111: 9c
0010001010111000: 9d
0010001010111001: 9e
0010001010111010: 9f
0010001010111011: a0
0010001010111100: a1
0010001010111101: a2
0010001010111110: a3
0010001010111111: a4
0010001011000000: a5
0010001011000001: a6
0010001011000010: a7
0010001011000011: a8
0010001011000100: a9
0010001011000101: aa
0010001011000110: ab
0010001011000111: ac
0010001011001000: ad
0010101: ae
0010001011001001: af
0010001011001010: b0
0010001011001011: b1
0010001011001100: b2
0010001011001101: b3
0010001011001110: b4
0010001011001111: b5
0010001011010000: b6
0010001011010001: b7
0010001011010010: b8
0010001011010011: b9
0010000: ba
0010001011010100: bb
0010001011010101: bc
0010001011010110: bd
0010001011010111: be
0010001011011000: bf
0010001011011001: c0
0010001011011010: c1
0010001011011011: c2
0010001011011100: c3
0010001011011101: c4
0010001011011110: c5
0010001011011111: c6
0010001011100000: c7
0010001011100001: c8
0010001011100010: c9
0010001011100011: ca
0010001011100100: cb
0010001011100101: cc
0010001011100110: cd
0010001011100111: ce
0010001011101000: cf
0010001011101001: d0
0010001011101010: d1
0010001011101011: d2
0010001011101100: d3
0010001011101101: d4
0010001011101110: d5
0010001011101111: d6
0010001011110000: d7
0010001011110001: d8
0010001011110010: d9
0010001011110011: da
0010001011110100: db
0010001011110101: dc
0010001011110110: dd
0010001011110111: de
0010001011111000: df
0010001011111001: e0
0010001011111010: e1
0010001011111011: e2
0010001011111100: e3
0010001011111101: e4
0010001011111110: e5
0010001011111111: e6
001000100000000: e7
001000100000001: e8
001000100000010: e9
001000100000011: ea
001000100000100: eb
001000100000101: ec
001000100000110: ed
001000100000111: ee
001000100001000: ef
001000100001001: f0
001000100001010: f1
001000100001011: f2
001000100001100: f3
001000100001101: f4
001000100001110: f5
001000100001111: f6
001000100010000: f7
001000100010001: f8
001000100010010: f9
001000100010011: fa
001000100010100: fb
001000100010101: fc
001000100010110: fd
001001: fe
0010110: ff
