111: 00
1000: 01
100100: 02
110110: 03
11010: 04
110111110000100110: 05
110111110000100111: 06
110111110000101000: 07
10011: 08
110111110000101001: 09
110111110000101010: 0a
110111110000101011: 0b
110111110000101100: 0c
110111110000101101: 0d
110111110000101110: 0e
110111110000101111: 0f
110111110000110000: 10
0: 11
110111110000110001: 12
110111110000110010: 13
110111110000110011: 14
110111110000110100: 15
110111110000110101: 16
110111110000110110: 17
110111110000110111: 18
110111110000111000: 19
110111110000111001: 1a
110111110000111010: 1b
110111110000111011: 1c
110111110000111100: 1d
110111110000111101: 1e
110111110000111110: 1f
110111110000111111: 20
110111110001000000: 21
110111110001000001: 22
110111110001000010: 23
110111110001000011: 24
110111110001000100: 25
110111110001000101: 26
110111110001000110: 27
110111110001000111: 28
110111110001001000: 29
110111110001001001: 2a
110111110001001010: 2b
110111110001001011: 2c
110111110001001100: 2d
110111110001001101: 2e
110111110001001110: 2f
110111110001001111: 30
110111110001010000: 31
110111110001010001: 32
110111110001010010: 33
110111110001010011: 34
110111110001010100: 35
110111110001010101: 36
110111110001010110: 37
10010111: 38
110111110001010111: 39
110111110001011000: 3a
110111110001011001: 3b
110111110001011010: 3c
110111110001011011: 3d
110111110001011100: 3e
110111110001011101: 3f
110111110001011110: 40
110111110001011111: 41
110111110001100000: 42
110111110001100001: 43
110111110001100010: 44
110111110001100011: 45
110111110001100100: 46
110111110001100101: 47
110111110001100110: 48
110111110001100111: 49
110111110001101000: 4a
110111110001101001: 4b
110111110001101010: 4c
110111110001101011: 4d
110111110001101100: 4e
110111110001101101: 4f
110111110001101110: 50
110111110001101111: 51
110111110001110000: 52
110111110001110001: 53
110111110001110010: 54
110111110001110011: 55
110111110001110100: 56
110111110001110101: 57
110111111: 58
110111110001110110: 59
110111110001110111: 5a
110111110001111000: 5b
110111110001111001: 5c
110111110001111010: 5d
110111110001111011: 5e
110111110001111100: 5f
110111110001111101: 60
110111110001111110: 61
110111110001111111: 62
110111110010000000: 63
1100: 64
110111110010000001: 65
110111110010000010: 66
110111110010000011: 67
110111110010000100: 68
110111110010000101: 69
110111110010000110: 6a
110111110010000111: 6b
110111110010001000: 6c
110111110010001001: 6d
110111110010001010: 6e
110111110010001011: 6f
110111110010001100: 70
110111110010001101: 71
110111110010001110: 72
110111110010001111: 73
110111110010010000: 74
110111110010010001: 75
11011100: 76
110111110010010010: 77
110111110010010011: 78
110111110010010100: 79
110111110010010101: 7a
110111110010010110: 7b
110111110010010111: 7c
110111110010011000: 7d
110111110010011001: 7e
110111110010011010: 7f
11011101: 80
110111110010011011: 81
110111110010011100: 82
110111110010011101: 83
110111110010011110: 84
110111110010011111: 85
110111110010100000: 86
110111110010100001: 87
110111110010100010: 88
110111110010100011: 89
110111110010100100: 8a
110111110010100101: 8b
110111110010100110: 8c
110111110010100111: 8d
110111110010101000: 8e
110111110010101001: 8f
110111110010101010: 90
110111110010101011: 91
110111110010101100: 92
110111110010101101: 93
110111110010101110: 94
110111110010101111: 95
110111110010110000: 96
110111110010110001: 97
110111110010110010: 98
110111110010110011: 99
110111110010110100: 9a
110111110010110101: 9b
110111110010110110: 9c
110111110010110111: 9d
110111110010111000: 9e
110111110010111001: 9f
110111110010111010: a0
110111110010111011: a1
11011110: a2
110111110010111100: a3
110111110010111101: a4
110111110010111110: a5
110111110010111111: a6
110111110011000000: a7
110111110011000001: a8
110111110011000010: a9
110111110011000011: aa
110111110011000100: ab
110111110011000101: ac
110111110011000110: ad
110111110011000111: ae
110111110011001000: af
110111110011001001: b0
110111110011001010: b1
110111110011001011: b2
110111110011001100: b3
110111110011001101: b4
110111110011001110: b5
10010100: b6
110111110011001111: b7
110111110011010000: b8
110111110011010001: b9
110111110011010010: ba
110111110011010011: bb
110111110011010100: bc
110111110011010101: bd
110111110011010110: be
110111110011010111: bf
110111110011011000: c0
110111110011011001: c1
110111110011011010: c2
110111110011011011: c3
110111110011011100: c4
110111110011011101: c5
110111110011011110: c6
110111110011011111: c7
110111110011100000: c8
110111110011100001: c9
110111110011100010: ca
110111110011100011: cb
110111110011100100: cc
110111110011100101: cd
110111110011100110: ce
110111110011100111: cf
110111110011101000: d0
110111110011101001: d1
110111110011101010: d2
110111110011101011: d3
110111110011101100: d4
110111110011101101: d5
110111110011101110: d6
110111110011101111: d7
110111110011110000: d8
110111110011110001: d9
110111110011110010: da
110111110011110011: db
110111110011110100: dc
110111110011110101: dd
110111110011110110: de
110111110011110111: df
110111110011111000: e0
110111110011111001: e1
110111110011111010: e2
110111110011111011: e3
110111110011111100: e4
110111110011111101: e5
110111110011111110: e6
110111110011111111: e7
1101111101: e8
11011111000000000: e9
11011111000000001: ea
11011111000000010: eb
11011111000000011: ec
11011111000000100: ed
11011111000000101: ee
11011111000000110: ef
11011111000000111: f0
11011111000001000: f1
100101100: f2
11011111000001001: f3
11011111000001010: f4
11011111000001011: f5
11011111000001100: f6
11011111000001101: f7
11011111000001110: f8
11011111000001111: f9
11011111000010000: fa
11011111000010001: fb
100101101: fc
11011111000010010: fd
10010101: fe
101: ff
