10100: 00
110101011: 01
1011: 02
10001110: 03
00: 04
101010110: 05
101010111: 06
10011100: 07
01: 08
1001101: 09
11111110111010101000: 0a
11111110111010101001: 0b
1111100: 0c
11001: 0d
10010: 0e
110110: 0f
101011: 10
110100: 11
10000: 12
11111110111010101010: 13
11111111: 14
11111110111010101011: 15
11111110111010101100: 16
11111110111010101101: 17
11111110111010101110: 18
11111110111010101111: 19
1000110: 1a
11111110111010110000: 1b
11111110111010110001: 1c
11111110111010110010: 1d
11111110111010110011: 1e
11111110111010110100: 1f
11111110111010110101: 20
11111110111010110110: 21
10011101: 22
11111110111010110111: 23
111111101111: 24
11111110111010111000: 25
10011110: 26
11111110111010111001: 27
11111110111010111010: 28
11111110111010111011: 29
10001111: 2a
11111110111010111100: 2b
1110110010: 2c
11111110111010111101: 2d
11111110111010111110: 2e
11111110111010111111: 2f
11111110111011000000: 30
11111110111011000001: 31
11000110: 32
11111110111011000010: 33
11111110111011000011: 34
11111110111011000100: 35
11111110111011000101: 36
11111110111011000110: 37
111001010: 38
11111110111011000111: 39
11000111: 3a
11111110111011001000: 3b
11111110111011001001: 3c
11111110111011001010: 3d
111001011: 3e
11111110111011001011: 3f
1110110011: 40
11111110111011001100: 41
111001100: 42
11111110111011001101: 43
11111110111011001110: 44
11111110111011001111: 45
11111110111011010000: 46
11111110111011010001: 47
1110110100: 48
11111110111011010010: 49
11010100: 4a
11111110111011010011: 4b
1110110101: 4c
11111110111011010100: 4d
11111110111011010101: 4e
11111110111011010110: 4f
1111101: 50
11111110111011010111: 51
1110110110: 52
11111110111011011000: 53
11111110111011011001: 54
11110: 55
11111110111011011010: 56
11111110111011011011: 57
11111110111011011100: 58
11111110111011011101: 59
1101110: 5a
11111110111011011110: 5b
111001101: 5c
11111110111011011111: 5d
1110110111: 5e
11111110111011100000: 5f
11111110100: 60
11111110111011100001: 61
11111110111011100010: 62
11111110111011100011: 63
11111110111011100100: 64
11111110111011100101: 65
11111110111011100110: 66
11111110111011100111: 67
1101111: 68
11111110111011101000: 69
11111110111011101001: 6a
11111110111011101010: 6b
1110111000: 6c
11111110111011101011: 6d
1110111001: 6e
11111110111011101100: 6f
11111110111011101101: 70
11111110111011101110: 71
110001000: 72
11111110111011101111: 73
11111110111011110000: 74
11111110111011110001: 75
110001001: 76
11111110111011110010: 77
1110111010: 78
11111110111011110011: 79
1110111011: 7a
11111110111011110100: 7b
11111110111011110101: 7c
11111110111011110110: 7d
1000100: 7e
11111110111011110111: 7f
1111110: 80
11111110111011111000: 81
11111110111011111001: 82
11111110111011111010: 83
1000101: 84
11111110111011111011: 85
11111110111011111100: 86
11111110111011111101: 87
11111110111011111110: 88
11111110111011111111: 89
1101011: 8a
1111111011100000000: 8b
10011111: 8c
1111111011100000001: 8d
1110111100: 8e
1111111011100000010: 8f
1111111011100000011: 90
1111111011100000100: 91
1111111011100000101: 92
1111111011100000110: 93
11100010: 94
1111111011100000111: 95
111001110: 96
1111111011100001000: 97
1111111011100001001: 98
1111111011100001010: 99
110001010: 9a
1111111011100001011: 9b
10101000: 9c
1111111011100001100: 9d
1111111011100001101: 9e
1111111011100001110: 9f
1111111011100001111: a0
1111111011100010000: a1
11111110101: a2
1111111011100010001: a3
111001111: a4
1111111011100010010: a5
1111111011100010011: a6
1111111011100010100: a7
111010000: a8
1111111011100010101: a9
1110111101: aa
1111111011100010110: ab
1111111011100010111: ac
1111111011100011000: ad
1110000: ae
1111111011100011001: af
1111111011100011010: b0
1111111011100011011: b1
11100011: b2
1111111011100011100: b3
10101001: b4
1111111011100011101: b5
1111111011100011110: b6
1111111011100011111: b7
1110111110: b8
1111111011100100000: b9
111010001: ba
1111111011100100001: bb
1111111011100100010: bc
1111111011100100011: bd
111010010: be
1111111011100100100: bf
111010011: c0
1111111011100100101: c1
1111111011100100110: c2
1111111011100100111: c3
111010100: c4
1111111011100101000: c5
1111111011100101001: c6
1111111011100101010: c7
1111111011100101011: c8
1111111011100101100: c9
1111111011100101101: ca
1111111011100101110: cb
1111111011100101111: cc
1111111011100110000: cd
1111111011100110001: ce
1111111011100110010: cf
110001011: d0
1111111011100110011: d1
10011000: d2
1111111011100110100: d3
1111111011100110101: d4
1111111011100110110: d5
1111111011100110111: d6
1111111011100111000: d7
111010101: d8
1111111011100111001: d9
111010110: da
1111111011100111010: db
1111111011100111011: dc
1111111011100111100: dd
1111111011100111101: de
1111111011100111110: df
11111110110: e0
1111111011100111111: e1
110101010: e2
1111111011101000000: e3
1110111111: e4
1111111011101000001: e5
1111111000: e6
1111111011101000010: e7
1111111011101000011: e8
1111111011101000100: e9
1111111011101000101: ea
1111111011101000110: eb
1111111011101000111: ec
1111111011101001000: ed
1111111011101001001: ee
1111111011101001010: ef
1111111011101001011: f0
1111111011101001100: f1
111010111: f2
1111111011101001101: f3
1111111001: f4
1111111011101001110: f5
10101010: f6
1111111011101001111: f7
11100100: f8
1111111011101010000: f9
111011000: fa
1111111011101010001: fb
1111111011101010010: fc
1111111011101010011: fd
10011001: fe
110000: ff
