00: 00
1111101: 01
011: 02
11110: 03
111111: 04
101000: 05
101001: 06
101010: 07
111110000101110: 08
111110000101111: 09
111110000110000: 0a
111110000110001: 0b
111110000110010: 0c
111110000110011: 0d
111110000110100: 0e
111110000110101: 0f
111110000110110: 10
110: 11
111110000110111: 12
111110000111000: 13
101011: 14
111110000111001: 15
111110000111010: 16
111110000111011: 17
101100: 18
111110000111100: 19
111110000111101: 1a
111110000111110: 1b
111110000111111: 1c
111110001000000: 1d
111110001000001: 1e
111110001000010: 1f
111110001000011: 20
111110001000100: 21
101101: 22
111110001000101: 23
111110001000110: 24
111110001000111: 25
101110: 26
111110001001000: 27
101111: 28
111110001001001: 29
111110001001010: 2a
111110001001011: 2b
111110001001100: 2c
111110001001101: 2d
111110001001110: 2e
111110001001111: 2f
111110001010000: 30
111110001010001: 31
111110001010010: 32
10000: 33
111110001010011: 34
111110001010100: 35
111110001010101: 36
111110001010110: 37
111110001010111: 38
111110001011000: 39
111110001011001: 3a
111110001011010: 3b
111110001011011: 3c
111110001011100: 3d
111110001011101: 3e
111110001011110: 3f
111110001011111: 40
111110001100000: 41
111110001100001: 42
111110001100010: 43
111110001100011: 44
111110001100100: 45
111110001100101: 46
111110001100110: 47
111110001100111: 48
111110001101000: 49
111110001101001: 4a
111110001101010: 4b
111110001101011: 4c
111110001101100: 4d
111110001101101: 4e
111110001101110: 4f
111110001101111: 50
111110001110000: 51
111110001110001: 52
111110001110010: 53
111110001110011: 54
111110001110100: 55
111110001110101: 56
111110001110110: 57
111000: 58
111110001110111: 59
111110001111000: 5a
111110001111001: 5b
111110001111010: 5c
111110001111011: 5d
111110001111100: 5e
111110001111101: 5f
111110001111110: 60
111110001111111: 61
111110010000000: 62
111110010000001: 63
111110010000010: 64
111110010000011: 65
111110010000100: 66
111110010000101: 67
111110010000110: 68
111110010000111: 69
111110010001000: 6a
111110010001001: 6b
111110010001010: 6c
111110010001011: 6d
111110010001100: 6e
111110010001101: 6f
111110010001110: 70
111110010001111: 71
111110010010000: 72
111110010010001: 73
111110010010010: 74
111110010010011: 75
111110010010100: 76
111110010010101: 77
111110010010110: 78
111110010010111: 79
111110010011000: 7a
111110010011001: 7b
111110010011010: 7c
111110010011011: 7d
111110010011100: 7e
111110010011101: 7f
111110010011110: 80
111110010011111: 81
111110010100000: 82
111110010100001: 83
111110010100010: 84
111110010100011: 85
111110010100100: 86
111110010100101: 87
111110010100110: 88
111110010100111: 89
111110010101000: 8a
111110010101001: 8b
111110010101010: 8c
111110010101011: 8d
111110010101100: 8e
111110010101101: 8f
111110010101110: 90
111110010101111: 91
111110010110000: 92
111110010110001: 93
111110010110010: 94
111110010110011: 95
111110010110100: 96
111110010110101: 97
111110010110110: 98
111110010110111: 99
111110010111000: 9a
111110010111001: 9b
111110010111010: 9c
111110010111011: 9d
111110010111100: 9e
111110010111101: 9f
111110010111110: a0
111110010111111: a1
111110011000000: a2
111110011000001: a3
111001: a4
111110011000010: a5
111110011000011: a6
111110011000100: a7
111110011000101: a8
111110011000110: a9
111110011000111: aa
111110011001000: ab
111110011001001: ac
111110011001010: ad
10001: ae
111110011001011: af
111110011001100: b0
111110011001101: b1
111110011001110: b2
111110011001111: b3
111110011010000: b4
111110011010001: b5
111110011010010: b6
111110011010011: b7
111110011010100: b8
111110011010101: b9
111110011010110: ba
111110011010111: bb
111110011011000: bc
111110011011001: bd
111110011011010: be
111110011011011: bf
111110011011100: c0
111110011011101: c1
111110011011110: c2
111110011011111: c3
111110011100000: c4
111110011100001: c5
111110011100010: c6
111110011100011: c7
111110011100100: c8
111110011100101: c9
111110011100110: ca
111110011100111: cb
111110011101000: cc
111110011101001: cd
111110011101010: ce
111110011101011: cf
10010: d0
111110011101100: d1
111110011101101: d2
111110011101110: d3
111110011101111: d4
111110011110000: d5
111110011110001: d6
111110011110010: d7
111110011110011: d8
111110011110100: d9
111110011110101: da
111110011110110: db
111110011110111: dc
111110011111000: dd
111010: de
111110011111001: df
111110011111010: e0
111110011111011: e1
111110011111100: e2
111110011111101: e3
111110011111110: e4
111110011111111: e5
11111000000000: e6
11111000000001: e7
11111000000010: e8
11111000000011: e9
11111000000100: ea
11111000000101: eb
11111000000110: ec
11111000000111: ed
11111000001000: ee
11111000001001: ef
11111000001010: f0
11111000001011: f1
11111000001100: f2
11111000001101: f3
11111000001110: f4
11111000001111: f5
11111000010000: f6
11111000010001: f7
11111000010010: f8
11111000010011: f9
111011: fa
11111000010100: fb
11111000010101: fc
11111000010110: fd
10011: fe
010: ff
