00101: 00
110101101: 01
0001: 02
111001110: 03
01: 04
001000010: 05
1101011001: 06
0011011: 07
10: 08
1111001: 09
1101011000010101100: 0a
1101011000010101101: 0b
111110: 0c
1100: 0d
110110: 0e
1101010: 0f
0011100: 10
1101000: 11
111101: 12
1101011000010101110: 13
00111111: 14
1101011000010101111: 15
1101011000010110000: 16
1101011000010110001: 17
1101011000010110010: 18
1101011000010110011: 19
11110001: 1a
1101011000010110100: 1b
1101011000010110101: 1c
1101011000010110110: 1d
1101011000010110111: 1e
1101011000010111000: 1f
1101011000010111001: 20
1101011000010111010: 21
111111010: 22
1101011000010111011: 23
11010110001: 24
1101011000010111100: 25
111111011: 26
1101011000010111101: 27
1101011000010111110: 28
1101011000010111111: 29
111001111: 2a
1101011000011000000: 2b
11101100110: 2c
1101011000011000001: 2d
1101011000011000010: 2e
1101011000011000011: 2f
1101011000011000100: 30
1101011000011000101: 31
111111100: 32
1101011000011000110: 33
1101011000011000111: 34
1101011000011001000: 35
1101011000011001001: 36
1101011000011001010: 37
111010000: 38
1101011000011001011: 39
111111101: 3a
1101011000011001100: 3b
1101011000011001101: 3c
1101011000011001110: 3d
111010001: 3e
1101011000011001111: 3f
11101100111: 40
1101011000011010000: 41
001000011: 42
1101011000011010001: 43
1101011000011010010: 44
1101011000011010011: 45
1101011000011010100: 46
1101011000011010101: 47
11101101000: 48
1101011000011010110: 49
00100000: 4a
1101011000011010111: 4b
11101101001: 4c
1101011000011011000: 4d
1101011000011011001: 4e
1101011000011011010: 4f
1110111: 50
1101011000011011011: 51
11101101010: 52
1101011000011011100: 53
1101011000011011101: 54
00000: 55
1101011000011011110: 56
1101011000011011111: 57
11010111: 58
1101011000011100000: 59
1101110: 5a
1101011000011100001: 5b
111010010: 5c
1101011000011100010: 5d
11101101011: 5e
1101011000011100011: 5f
11101101100: 60
1101011000011100100: 61
1101011000011100101: 62
1101011000011100110: 63
1101011000011100111: 64
1101011000011101000: 65
1101011000011101001: 66
1101011000011101010: 67
1101111: 68
1101011000011101011: 69
1101011000011101100: 6a
1101011000011101101: 6b
11101101101: 6c
1101011000011101110: 6d
11101101110: 6e
1101011000011101111: 6f
11100110: 70
1101011000011110000: 71
001101000: 72
1101011000011110001: 73
1101011000011110010: 74
1101011000011110011: 75
1110101000: 76
1101011000011110100: 77
11101101111: 78
1101011000011110101: 79
11111100: 7a
1101011000011110110: 7b
1101011000011110111: 7c
1101011000011111000: 7d
1110000: 7e
1101011000011111001: 7f
001001: 80
1101011000011111010: 81
1101011000011111011: 82
1101011000011111100: 83
000011: 84
1101011000011111101: 85
1101011000011111110: 86
1101011000011111111: 87
110101100000000000: 88
110101100000000001: 89
1101001: 8a
110101100000000010: 8b
001101001: 8c
110101100000000011: 8d
11110000000: 8e
110101100000000100: 8f
110101100000000101: 90
110101100000000110: 91
110101100000000111: 92
110101100000001000: 93
0011101: 94
110101100000001001: 95
1110101001: 96
110101100000001010: 97
110101100000001011: 98
110101100000001100: 99
11111111: 9a
110101100000001101: 9b
001101010: 9c
110101100000001110: 9d
110101100000001111: 9e
110101100000010000: 9f
110101100000010001: a0
110101100000010010: a1
11110000001: a2
110101100000010011: a3
1110101010: a4
110101100000010100: a5
110101100000010101: a6
110101100000010110: a7
1110101011: a8
110101100000010111: a9
11110000010: aa
110101100000011000: ab
110101100000011001: ac
110101100000011010: ad
1110001: ae
110101100000011011: af
110101100000011100: b0
110101100000011101: b1
0011110: b2
110101100000011110: b3
0010001: b4
110101100000011111: b5
110101100000100000: b6
110101100000100001: b7
11110000011: b8
110101100000100010: b9
1110101100: ba
110101100000100011: bb
110101100000100100: bc
110101100000100101: bd
111010011: be
110101100000100110: bf
1110101101: c0
110101100000100111: c1
110101100000101000: c2
110101100000101001: c3
1110101110: c4
110101100000101010: c5
110101100000101011: c6
110101100000101100: c7
110101100000101101: c8
110101100000101110: c9
110101100000101111: ca
110101100000110000: cb
110101100000110001: cc
110101100000110010: cd
110101100000110011: ce
110101100000110100: cf
0000100: d0
110101100000110101: d1
001101011: d2
110101100000110110: d3
110101100000110111: d4
110101100000111000: d5
110101100000111001: d6
110101100000111010: d7
1110101111: d8
110101100000111011: d9
1110110000: da
110101100000111100: db
110101100000111101: dc
110101100000111110: dd
110101100000111111: de
110101100001000000: df
11110000100: e0
110101100001000001: e1
1110110001: e2
110101100001000010: e3
11110000101: e4
110101100001000011: e5
11110000110: e6
110101100001000100: e7
110101100001000101: e8
110101100001000110: e9
110101100001000111: ea
110101100001001000: eb
110101100001001001: ec
110101100001001010: ed
110101100001001011: ee
110101100001001100: ef
110101100001001101: f0
110101100001001110: f1
0000101: f2
110101100001001111: f3
11110000111: f4
110101100001010000: f5
001111100: f6
110101100001010001: f7
1110010: f8
110101100001010010: f9
1110110010: fa
110101100001010011: fb
110101100001010100: fc
110101100001010101: fd
001111101: fe
001100: ff
