10111: 00
1000001: 01
10110: 02
1100111: 03
01: 04
1010: 05
1101: 06
1100101: 07
111: 08
10000100001001010110: 09
10000100001001010111: 0a
10000100001001011000: 0b
10000100001001011001: 0c
10000100001001011010: 0d
10000100001001011011: 0e
10000100001001011100: 0f
10000100001001011101: 10
00: 11
10000100001001011110: 12
10000100001001011111: 13
1100000: 14
10000100001001100000: 15
10000100001001100001: 16
10000100001001100010: 17
1100001: 18
10000100001001100011: 19
10000100001001100100: 1a
10000100001001100101: 1b
10000100001001100110: 1c
10000100001001100111: 1d
10000100001001101000: 1e
10000100001001101001: 1f
1000011: 20
10000100001001101010: 21
10000100001001101011: 22
10000100001001101100: 23
10000100001001101101: 24
10000100001001101110: 25
1001010: 26
10000100001001101111: 27
10000100001001110000: 28
10000100001001110001: 29
10000100001001110010: 2a
10000100001001110011: 2b
10000100001001110100: 2c
10000100001001110101: 2d
10000100001001110110: 2e
10000100001001110111: 2f
100001001: 30
10000100001001111000: 31
1001011: 32
10000100001001111001: 33
10000100001001111010: 34
10000100001001111011: 35
10000100001001111100: 36
10000100001001111101: 37
1001100: 38
10000100001001111110: 39
10000100001001111111: 3a
10000100001010000000: 3b
10000100001010000001: 3c
10000100001010000010: 3d
10000100001010000011: 3e
10000100001010000100: 3f
1100010: 40
10000100001010000101: 41
10000100001010000110: 42
10000100001010000111: 43
10000100001010001000: 44
10000100001010001001: 45
10000100001010001010: 46
10000100001010001011: 47
10000100001010001100: 48
10000100001010001101: 49
10000100001010001110: 4a
10000100001010001111: 4b
10000100001010010000: 4c
10000100001010010001: 4d
10000100001010010010: 4e
10000100001010010011: 4f
10000100001010010100: 50
10000100001010010101: 51
10000100001010010110: 52
10000100001010010111: 53
10000100001010011000: 54
10000100001010011001: 55
10000100001010011010: 56
10000100001010011011: 57
10000100001010011100: 58
10000100001010011101: 59
10000100001010011110: 5a
10000100001010011111: 5b
10000100001010100000: 5c
10000100001010100001: 5d
1100011: 5e
10000100001010100010: 5f
10000100001010100011: 60
10000100001010100100: 61
10000100001010100101: 62
10000100001010100110: 63
10000100001010100111: 64
10000100001010101000: 65
10000100001010101001: 66
10000100001010101010: 67
10000100001010101011: 68
10000100001010101100: 69
110011001: 6a
10000100001010101101: 6b
1000010001: 6c
10000100001010101110: 6d
10000100001010101111: 6e
10000100001010110000: 6f
10000100001010110001: 70
10000100001010110010: 71
10000100001010110011: 72
10000100001010110100: 73
110011010: 74
10000100001010110101: 75
10000100001010110110: 76
10000100001010110111: 77
10000100001010111000: 78
10000100001010111001: 79
1001101: 7a
10000100001010111010: 7b
1000010110: 7c
10000100001010111011: 7d
10000100001010111100: 7e
10000100001010111101: 7f
10000100001010111110: 80
10000100001010111111: 81
10000100001011000000: 82
10000100001011000001: 83
10000100001011000010: 84
10000100001011000011: 85
10000100001011000100: 86
10000100001011000101: 87
1000010111: 88
10000100001011000110: 89
10000100001011000111: 8a
10000100001011001000: 8b
10000100001011001001: 8c
10000100001011001010: 8d
10000100001011001011: 8e
10000100001011001100: 8f
10000100001011001101: 90
10000100001011001110: 91
10000100001011001111: 92
10000100001011010000: 93
1001110: 94
10000100001011010001: 95
10000100001011010010: 96
10000100001011010011: 97
10000100001011010100: 98
10000100001011010101: 99
10000100001011010110: 9a
10000100001011010111: 9b
10000100001011011000: 9c
10000100001011011001: 9d
10000100001011011010: 9e
10000100001011011011: 9f
10000100001011011100: a0
10000100001011011101: a1
1001111000: a2
10000100001011011110: a3
10000100001011011111: a4
10000100001011100000: a5
10000100001011100001: a6
10000100001011100010: a7
110011011: a8
10000100001011100011: a9
10000100001011100100: aa
10000100001011100101: ab
10000100001011100110: ac
10000100001011100111: ad
10000100001011101000: ae
10000100001011101001: af
1100100: b0
10000100001011101010: b1
10000100001011101011: b2
10000100001011101100: b3
10000100001011101101: b4
10000100001011101110: b5
10000100001011101111: b6
10000100001011110000: b7
10000100001011110001: b8
10000100001011110010: b9
10000100001011110011: ba
10000100001011110100: bb
1001111001: bc
10000100001011110101: bd
10000100001011110110: be
10000100001011110111: bf
10000100001011111000: c0
10000100001011111001: c1
10000100001011111010: c2
10000100001011111011: c3
1001111010: c4
10000100001011111100: c5
10000100001011111101: c6
10000100001011111110: c7
10000100001011111111: c8
1000010000100000000: c9
100010: ca
1000010000100000001: cb
100001010: cc
1000010000100000010: cd
1000010000100000011: ce
1000010000100000100: cf
1000010000100000101: d0
1000010000100000110: d1
1000010000100000111: d2
1000010000100001000: d3
1000010000100001001: d4
1000010000100001010: d5
1000010000100001011: d6
1000010000100001100: d7
10000000: d8
1000010000100001101: d9
1000010000100001110: da
1000010000100001111: db
1001111011: dc
1000010000100010000: dd
1000010000100010001: de
1000010000100010010: df
1000010000100010011: e0
1000010000100010100: e1
1000010000100010101: e2
1000010000100010110: e3
1000010000100010111: e4
1000010000100011000: e5
1000010000100011001: e6
1000010000100011010: e7
100011: e8
1000010000100011011: e9
1100110000: ea
1000010000100011100: eb
1000010000100011101: ec
1000010000100011110: ed
10011111: ee
1000010000100011111: ef
1000010000100100000: f0
1000010000100100001: f1
100100: f2
1000010000100100010: f3
10000001: f4
1000010000100100011: f5
1000010000100100100: f6
1000010000100100101: f7
1100110001: f8
1000010000100100110: f9
1000010000100100111: fa
1000010000100101000: fb
1000010000100101001: fc
1000010000100101010: fd
100001000011: fe
10000100000: ff
