0001: 00
00101: 01
1000: 02
00001: 03
11: 04
00000001: 05
0000000000101110: 06
0000000000101111: 07
101: 08
0000000000110000: 09
10011: 0a
0000000000110001: 0b
0000000000110010: 0c
0000000000110011: 0d
0000000000110100: 0e
0000000000110101: 0f
00000110: 10
01: 11
0000000000110110: 12
0000000000110111: 13
0000000000111000: 14
0000000000111001: 15
0000000000111010: 16
0000000000111011: 17
0000000000111100: 18
0000000000111101: 19
00110: 1a
0000000000111110: 1b
0000000000111111: 1c
0000000001000000: 1d
0000000001000001: 1e
0000000001000010: 1f
0000000001000011: 20
0000000001000100: 21
0000000001000101: 22
0000000001000110: 23
0000000001000111: 24
0000000001001000: 25
0000000001001001: 26
0000000001001010: 27
0000000001001011: 28
0000000001001100: 29
0000000001001101: 2a
0000000001001110: 2b
0000000001001111: 2c
0000000001010000: 2d
0000000001010001: 2e
0000000001010010: 2f
0000000001010011: 30
0000000001010100: 31
0000000001010101: 32
0000000001010110: 33
0000000001010111: 34
0000000001011000: 35
0000000001011001: 36
0000000001011010: 37
00000111: 38
0000000001011011: 39
0000000001011100: 3a
0000000001011101: 3b
0000000001011110: 3c
0000000001011111: 3d
0000000001100000: 3e
0000000001100001: 3f
0000000001100010: 40
0000000001100011: 41
0000000001100100: 42
0000000001100101: 43
0000000001100110: 44
0000000001100111: 45
0000000001101000: 46
0000000001101001: 47
0000000001101010: 48
0000000001101011: 49
0000000001101100: 4a
0000000001101101: 4b
0000000001101110: 4c
0000000001101111: 4d
0000000001110000: 4e
0000000001110001: 4f
0000000001110010: 50
0000000001110011: 51
00111: 52
0000000001110100: 53
0000000001110101: 54
0000000001110110: 55
0000000001110111: 56
0000000001111000: 57
0000000001111001: 58
0000000001111010: 59
0000000001111011: 5a
0000000001111100: 5b
0000000001111101: 5c
0000000001111110: 5d
0000000001111111: 5e
0000000010000000: 5f
0000000010000001: 60
0000000010000010: 61
0000000010000011: 62
0000000010000100: 63
00100000: 64
0000000010000101: 65
0000000010000110: 66
0000000010000111: 67
0000000010001000: 68
0000000010001001: 69
0000000010001010: 6a
0000000010001011: 6b
0000000010001100: 6c
0000000010001101: 6d
0000000010001110: 6e
0000000010001111: 6f
00100001: 70
0000000010010000: 71
0000000010010001: 72
0000000010010010: 73
0000000010010011: 74
0000000010010100: 75
0000000010010101: 76
0000000010010110: 77
0000000010010111: 78
0000000010011000: 79
0000000010011001: 7a
0000000010011010: 7b
0000000010011011: 7c
0000000010011100: 7d
0000000010011101: 7e
0000000010011110: 7f
00100010: 80
0000000010011111: 81
0000000010100000: 82
0000000010100001: 83
0000000010100010: 84
0000000010100011: 85
0000000010100100: 86
0000000010100101: 87
0000000010100110: 88
0000000010100111: 89
0000000010101000: 8a
0000000010101001: 8b
10010: 8c
0000000010101010: 8d
0000000010101011: 8e
0000000010101100: 8f
0000000010101101: 90
0000000010101110: 91
00100011: 92
0000000010101111: 93
0000000010110000: 94
0000000010110001: 95
0000000010110010: 96
0000000010110011: 97
00100100: 98
0000000010110100: 99
0000000010110101: 9a
0000000010110110: 9b
0000000010110111: 9c
0000000010111000: 9d
0000000010111001: 9e
0000000010111010: 9f
0000000010111011: a0
0000000010111100: a1
0000000010111101: a2
0000000010111110: a3
0000000010111111: a4
0000000011000000: a5
0000000011000001: a6
0000000011000010: a7
0000000011000011: a8
0000000011000100: a9
0000000011000101: aa
0000000011000110: ab
0000000011000111: ac
0000000011001000: ad
0000001: ae
0000000011001001: af
0000000011001010: b0
0000000011001011: b1
0000000011001100: b2
0000000011001101: b3
0000000011001110: b4
0000000011001111: b5
0000000011010000: b6
0000000011010001: b7
0000000011010010: b8
0000000011010011: b9
00100101: ba
0000000011010100: bb
0000000011010101: bc
0000000011010110: bd
0000000011010111: be
0000000011011000: bf
0000000011011001: c0
0000000011011010: c1
0000000011011011: c2
0000000011011100: c3
0000000011011101: c4
0000000011011110: c5
0000000011011111: c6
0000000011100000: c7
0000000011100001: c8
0000000011100010: c9
0000000011100011: ca
0000000011100100: cb
0000000011100101: cc
0000000011100110: cd
0000000011100111: ce
0000000011101000: cf
0000000011101001: d0
0000000011101010: d1
0000000011101011: d2
0000000011101100: d3
0000000011101101: d4
0000000011101110: d5
0000000011101111: d6
0000000011110000: d7
0000000011110001: d8
0000000011110010: d9
0000000011110011: da
0000000011110100: db
0000000011110101: dc
0000000011110110: dd
0000000011110111: de
0000000011111000: df
0000000011111001: e0
0000000011111010: e1
0000000011111011: e2
0000000011111100: e3
0000000011111101: e4
0000000011111110: e5
0000000011111111: e6
000000000000000: e7
000000000000001: e8
000000000000010: e9
000000000000011: ea
000000000000100: eb
000000000000101: ec
000000000000110: ed
000000000000111: ee
000000000001000: ef
000000000001001: f0
000000000001010: f1
000000000001011: f2
000000000001100: f3
000000000001101: f4
000000000001110: f5
000000000001111: f6
000000000010000: f7
000000000010001: f8
000000000010010: f9
000000000010011: fa
000000000010100: fb
000000000010101: fc
000000000010110: fd
0010011: fe
0000010: ff
