1010: 00
0100001: 01
011: 02
1001: 03
00: 04
010000000111100: 05
010000000111101: 06
010000000111110: 07
111: 08
010000000111111: 09
010000001000000: 0a
010000001000001: 0b
010000001000010: 0c
010000001000011: 0d
010000001000100: 0e
010000001000101: 0f
010000001000110: 10
1101: 11
010000001000111: 12
010000001001000: 13
0100110: 14
010000001001001: 15
010000001001010: 16
010000001001011: 17
010001: 18
010000001001100: 19
010000001001101: 1a
010000001001110: 1b
010000001001111: 1c
010000001010000: 1d
010000001010001: 1e
010000001010010: 1f
010000001010011: 20
010000001010100: 21
100010: 22
010000001010101: 23
010000001010110: 24
010000001010111: 25
0100111: 26
010000001011000: 27
0101000: 28
010000001011001: 29
010000001011010: 2a
010000001011011: 2b
010000001011100: 2c
010000001011101: 2d
010000001011110: 2e
010000001011111: 2f
010000001100000: 30
010000001100001: 31
0101001: 32
010000001100010: 33
010000001100011: 34
010000001100100: 35
010000001100101: 36
010000001100110: 37
100011: 38
010000001100111: 39
010000001101000: 3a
010000001101001: 3b
0101010: 3c
010000001101010: 3d
010000001101011: 3e
010000001101100: 3f
010000001101101: 40
010000001101110: 41
010000001101111: 42
010000001110000: 43
010000001110001: 44
010000001110010: 45
010000001110011: 46
010000001110100: 47
010000001110101: 48
010000001110110: 49
010000001110111: 4a
010000001111000: 4b
010000001111001: 4c
010000001111010: 4d
010000001111011: 4e
010000001111100: 4f
010000001111101: 50
010000001111110: 51
010000001111111: 52
010000010000000: 53
010000010000001: 54
010000010000010: 55
010000010000011: 56
010000010000100: 57
110000: 58
010000010000101: 59
010000010000110: 5a
010000010000111: 5b
010000010001000: 5c
010000010001001: 5d
010000010001010: 5e
010000010001011: 5f
010000010001100: 60
010000010001101: 61
010000010001110: 62
010000010001111: 63
010000010010000: 64
010000010010001: 65
010000010010010: 66
010000010010011: 67
0101011: 68
010000010010100: 69
010000010010101: 6a
010000010010110: 6b
010000010010111: 6c
010000010011000: 6d
010000010011001: 6e
010000010011010: 6f
0101100: 70
010000010011011: 71
010000010011100: 72
010000010011101: 73
010000010011110: 74
010000010011111: 75
010000010100000: 76
010000010100001: 77
010000010100010: 78
010000010100011: 79
010000010100100: 7a
010000010100101: 7b
010000010100110: 7c
010000010100111: 7d
010000010101000: 7e
010000010101001: 7f
0101101: 80
010000010101010: 81
010000010101011: 82
010000010101100: 83
010000010101101: 84
010000010101110: 85
010000010101111: 86
010000010110000: 87
010000010110001: 88
010000010110010: 89
010000010110011: 8a
010000010110100: 8b
010000010110101: 8c
010000010110110: 8d
010000010110111: 8e
010000010111000: 8f
010000010111001: 90
010000010111010: 91
0101110: 92
010000010111011: 93
010000010111100: 94
010000010111101: 95
010000010111110: 96
010000010111111: 97
010000011000000: 98
010000011000001: 99
010000011000010: 9a
010000011000011: 9b
0101111: 9c
010000011000100: 9d
010000011000101: 9e
010000011000110: 9f
010000011000111: a0
010000011001000: a1
010000011001001: a2
010000011001010: a3
1000000: a4
010000011001011: a5
010000011001100: a6
010000011001101: a7
010000011001110: a8
010000011001111: a9
1000001: aa
010000011010000: ab
010000011010001: ac
010000011010010: ad
110001: ae
010000011010011: af
010000011010100: b0
010000011010101: b1
010000011010110: b2
010000011010111: b3
010000011011000: b4
010000011011001: b5
010000011011010: b6
010000011011011: b7
010000011011100: b8
010000011011101: b9
010000011011110: ba
010000011011111: bb
010000011100000: bc
010000011100001: bd
010000011100010: be
010000011100011: bf
010000011100100: c0
010000011100101: c1
010000011100110: c2
010000011100111: c3
010000011101000: c4
010000011101001: c5
010000011101010: c6
010000011101011: c7
010000011101100: c8
010000011101101: c9
010000011101110: ca
010000011101111: cb
010000011110000: cc
010000011110001: cd
010000011110010: ce
010000011110011: cf
110010: d0
010000011110100: d1
010000011110101: d2
010000011110110: d3
010000011110111: d4
010000011111000: d5
010000011111001: d6
010000011111010: d7
010000011111011: d8
010000011111100: d9
010000011111101: da
010000011111110: db
010000011111111: dc
01000000000000: dd
010010: de
01000000000001: df
01000000000010: e0
01000000000011: e1
01000000000100: e2
01000000000101: e3
01000000000110: e4
01000000000111: e5
01000000001000: e6
01000000001001: e7
1000010: e8
01000000001010: e9
01000000001011: ea
01000000001100: eb
01000000001101: ec
01000000001110: ed
01000000001111: ee
01000000010000: ef
01000000010001: f0
01000000010010: f1
01000000010011: f2
01000000010100: f3
01000000010101: f4
01000000010110: f5
01000000010111: f6
01000000011000: f7
01000000011001: f8
01000000011010: f9
1000011: fa
01000000011011: fb
01000000011100: fc
01000000011101: fd
110011: fe
1011: ff
