101: 00
10001: 01
01: 02
11000: 03
100001: 04
111000: 05
10000000101010: 06
10000000101011: 07
111001: 08
10000000101100: 09
10000000101101: 0a
10000000101110: 0b
10000000101111: 0c
10000000110000: 0d
10000000110001: 0e
10000000110010: 0f
10000000110011: 10
0011: 11
10000000110100: 12
10000000110101: 13
10000000110110: 14
10000000110111: 15
10000000111000: 16
10000000111001: 17
10000000111010: 18
10000000111011: 19
10000000111100: 1a
10000000111101: 1b
10000000111110: 1c
10000000111111: 1d
111010: 1e
10000001000000: 1f
10000001000001: 20
10000001000010: 21
10000001000011: 22
10000001000100: 23
10000001000101: 24
10000001000110: 25
10000001000111: 26
10000001001000: 27
10000001001001: 28
10000001001010: 29
10000001001011: 2a
10000001001100: 2b
10000001001101: 2c
10000001001110: 2d
10000001001111: 2e
10000001010000: 2f
10000001010001: 30
10000001010010: 31
10000001010011: 32
1001: 33
10000001010100: 34
10000001010101: 35
10000001010110: 36
10000001010111: 37
11001: 38
10000001011000: 39
10000001011001: 3a
10000001011010: 3b
10000001011011: 3c
10000001011100: 3d
10000001011101: 3e
10000001011110: 3f
10000001011111: 40
10000001100000: 41
10000001100001: 42
10000001100010: 43
10000001100011: 44
10000001100100: 45
10000001100101: 46
10000001100110: 47
10000001100111: 48
10000001101000: 49
10000001101001: 4a
10000001101010: 4b
10000001101011: 4c
10000001101100: 4d
10000001101101: 4e
10000001101110: 4f
10000001101111: 50
10000001110000: 51
10000001110001: 52
10000001110010: 53
10000001110011: 54
10000001110100: 55
10000001110101: 56
10000001110110: 57
11010: 58
10000001110111: 59
10000001111000: 5a
10000001111001: 5b
10000001111010: 5c
10000001111011: 5d
10000001111100: 5e
10000001111101: 5f
10000001111110: 60
10000001111111: 61
10000010000000: 62
10000010000001: 63
10000010000010: 64
10000010000011: 65
10000010000100: 66
10000010000101: 67
111011: 68
10000010000110: 69
10000010000111: 6a
10000010001000: 6b
10000010001001: 6c
10000010001010: 6d
10000010001011: 6e
10000010001100: 6f
10000010001101: 70
10000010001110: 71
10000010001111: 72
10000010010000: 73
10000010010001: 74
10000010010010: 75
10000010010011: 76
10000010010100: 77
10000010010101: 78
10000010010110: 79
10000010010111: 7a
10000010011000: 7b
10000010011001: 7c
10000010011010: 7d
10000010011011: 7e
10000010011100: 7f
10000010011101: 80
10000010011110: 81
10000010011111: 82
10000010100000: 83
10000010100001: 84
10000010100010: 85
10000010100011: 86
10000010100100: 87
10000010100101: 88
10000010100110: 89
10000010100111: 8a
10000010101000: 8b
10000010101001: 8c
10000010101010: 8d
10000010101011: 8e
10000010101100: 8f
10000010101101: 90
10000010101110: 91
10000010101111: 92
10000010110000: 93
10000010110001: 94
10000010110010: 95
10000010110011: 96
10000010110100: 97
10000010110101: 98
10000010110110: 99
111100: 9a
10000010110111: 9b
10000010111000: 9c
10000010111001: 9d
10000010111010: 9e
10000010111011: 9f
10000010111100: a0
10000010111101: a1
10000010111110: a2
10000010111111: a3
10000011000000: a4
10000011000001: a5
10000011000010: a6
10000011000011: a7
10000011000100: a8
10000011000101: a9
10000011000110: aa
10000011000111: ab
10000011001000: ac
10000011001001: ad
10000011001010: ae
10000011001011: af
10000011001100: b0
10000011001101: b1
10000011001110: b2
10000011001111: b3
111101: b4
10000011010000: b5
10000011010001: b6
10000011010010: b7
10000011010011: b8
10000011010100: b9
10000011010101: ba
10000011010110: bb
10000011010111: bc
10000011011000: bd
10000011011001: be
10000011011010: bf
10000011011011: c0
10000011011100: c1
10000011011101: c2
10000011011110: c3
10000011011111: c4
10000011100000: c5
10000011100001: c6
10000011100010: c7
10000011100011: c8
10000011100100: c9
10000011100101: ca
10000011100110: cb
111110: cc
10000011100111: cd
10000011101000: ce
10000011101001: cf
10000011101010: d0
10000011101011: d1
10000011101100: d2
10000011101101: d3
10000011101110: d4
10000011101111: d5
10000011110000: d6
10000011110001: d7
10000011110010: d8
10000011110011: d9
10000011110100: da
10000011110101: db
10000011110110: dc
10000011110111: dd
111111: de
10000011111000: df
10000011111001: e0
10000011111010: e1
10000011111011: e2
10000011111100: e3
10000011111101: e4
10000011111110: e5
10000011111111: e6
1000000000000: e7
00100: e8
1000000000001: e9
1000000000010: ea
1000000000011: eb
1000000000100: ec
1000000000101: ed
00101: ee
1000000000110: ef
1000000000111: f0
1000000001000: f1
1000000001001: f2
1000000001010: f3
1000000001011: f4
1000000001100: f5
1000000001101: f6
1000000001110: f7
1000000001111: f8
1000000010000: f9
1000000010001: fa
1000000010010: fb
1000000010011: fc
1000000010100: fd
11011: fe
000: ff
