111: 00
1010: 01
1001010: 02
100110: 03
10001: 04
100100111: 05
10010010: 06
1001011: 07
100111: 08
10010011000100010: 09
10010011000100011: 0a
10010011000100100: 0b
10010011000100101: 0c
10010011000100110: 0d
10010011000100111: 0e
10010011000101000: 0f
10010011000101001: 10
0: 11
10010011000101010: 12
10010011000101011: 13
10010011000101100: 14
10010011000101101: 15
10010011000101110: 16
10010011000101111: 17
10010011000110000: 18
10010011000110001: 19
10010011000110010: 1a
10010011000110011: 1b
10010011000110100: 1c
10010011000110101: 1d
10010011000110110: 1e
10010011000110111: 1f
10010011000111000: 20
10010011000111001: 21
10010011000111010: 22
10010011000111011: 23
10010011000111100: 24
10010011000111101: 25
10010011000111110: 26
10010011000111111: 27
10010011001000000: 28
10010011001000001: 29
10010011001000010: 2a
10010011001000011: 2b
10010011001000100: 2c
10010011001000101: 2d
10010011001000110: 2e
10010011001000111: 2f
10010011001001000: 30
10010011001001001: 31
10010011001001010: 32
10010011001001011: 33
10010011001001100: 34
10010011001001101: 35
10010011001001110: 36
10010011001001111: 37
10010011001010000: 38
10010011001010001: 39
10010011001010010: 3a
10010011001010011: 3b
10010011001010100: 3c
10010011001010101: 3d
10010011001010110: 3e
10010011001010111: 3f
10010011001011000: 40
10010011001011001: 41
10010011001011010: 42
10010011001011011: 43
10010011001011100: 44
10010011001011101: 45
10010011001011110: 46
10010011001011111: 47
10010011001100000: 48
10010011001100001: 49
10010011001100010: 4a
10010011001100011: 4b
10010011001100100: 4c
10010011001100101: 4d
10010011001100110: 4e
10010011001100111: 4f
10010011001101000: 50
10010011001101001: 51
10010011001101010: 52
10010011001101011: 53
10010011001101100: 54
10010011001101101: 55
10010011001101110: 56
10010011001101111: 57
1000000: 58
10010011001110000: 59
10010011001110001: 5a
10010011001110010: 5b
10010011001110011: 5c
10010011001110100: 5d
10010011001110101: 5e
10010011001110110: 5f
10010011001110111: 60
10010011001111000: 61
10010011001111001: 62
10010011001111010: 63
1011: 64
10010011001111011: 65
10010011001111100: 66
10010011001111101: 67
10010011001111110: 68
10010011001111111: 69
10010011010000000: 6a
10010011010000001: 6b
10010011010000010: 6c
10010011010000011: 6d
10010011010000100: 6e
10010011010000101: 6f
10010011010000110: 70
10010011010000111: 71
10010011010001000: 72
10010011010001001: 73
10010011010001010: 74
10010011010001011: 75
1000001: 76
10010011010001100: 77
10010011010001101: 78
10010011010001110: 79
10010011010001111: 7a
10010011010010000: 7b
10010011010010001: 7c
10010011010010010: 7d
10010011010010011: 7e
10010011010010100: 7f
1000010: 80
10010011010010101: 81
10010011010010110: 82
10010011010010111: 83
10010011010011000: 84
10010011010011001: 85
10010011010011010: 86
10010011010011011: 87
10010011010011100: 88
10010011010011101: 89
10010011010011110: 8a
10010011010011111: 8b
10010011010100000: 8c
10010011010100001: 8d
10010011010100010: 8e
10010011010100011: 8f
10010011010100100: 90
10010011010100101: 91
10010011010100110: 92
10010011010100111: 93
10010011010101000: 94
10010011010101001: 95
10010011010101010: 96
10010011010101011: 97
10010011010101100: 98
10010011010101101: 99
10010011010101110: 9a
10010011010101111: 9b
10010011010110000: 9c
10010011010110001: 9d
10010011010110010: 9e
10010011010110011: 9f
10010011010110100: a0
10010011010110101: a1
10010011010110110: a2
10010011010110111: a3
10010011010111000: a4
10010011010111001: a5
10010011010111010: a6
10010011010111011: a7
10010011010111100: a8
10010011010111101: a9
10010011010111110: aa
10010011010111111: ab
10010011011000000: ac
10010011011000001: ad
10010011011000010: ae
10010011011000011: af
10010011011000100: b0
10010011011000101: b1
10010011011000110: b2
10010011011000111: b3
10010011011001000: b4
10010011011001001: b5
1000011: b6
10010011011001010: b7
10010011011001011: b8
10010011011001100: b9
10010011011001101: ba
10010011011001110: bb
10010011011001111: bc
10010011011010000: bd
10010011011010001: be
10010011011010010: bf
10010011011010011: c0
10010011011010100: c1
10010011011010101: c2
10010011011010110: c3
10010011011010111: c4
10010011011011000: c5
10010011011011001: c6
10010011011011010: c7
10010011011011011: c8
10010011011011100: c9
10010011011011101: ca
10010011011011110: cb
10010011011011111: cc
10010011011100000: cd
10010011011100001: ce
10010011011100010: cf
10010011011100011: d0
10010011011100100: d1
10010011011100101: d2
10010011011100110: d3
10010011011100111: d4
10010011011101000: d5
10010011011101001: d6
10010011011101010: d7
10010011011101011: d8
10010011011101100: d9
10010011011101101: da
10010011011101110: db
10010011011101111: dc
10010011011110000: dd
10010011011110001: de
10010011011110010: df
10010011011110011: e0
10010011011110100: e1
10010011011110101: e2
10010011011110110: e3
10010011011110111: e4
10010011011111000: e5
10010011011111001: e6
10010011011111010: e7
10010011011111011: e8
10010011011111100: e9
10010011011111101: ea
10010011011111110: eb
10010011011111111: ec
1001001100000000: ed
1001001100000001: ee
1001001100000010: ef
1001001100000011: f0
1001001100000100: f1
1001001100000101: f2
1001001100000110: f3
1001001100000111: f4
1001001100001000: f5
1001001100001001: f6
1001001100001010: f7
1001001100001011: f8
1001001100001100: f9
1001001100001101: fa
1001001100001110: fb
1001001100001111: fc
1001001100010000: fd
1001000: fe
110: ff
