0000: 00
11101011: 01
010: 02
00111010: 03
0011001: 04
00111011: 05
110101000: 06
100011: 07
111011: 08
111101: 09
11101010111: 0a
1110101011010110000: 0b
11111: 0c
011: 0d
10010: 0e
101100: 0f
100110: 10
101001: 11
11100: 12
1110101011010110001: 13
0011100: 14
1110101011010110010: 15
1110101011010110011: 16
1110101011010110100: 17
1110101011010110101: 18
1110101011010110110: 19
1100011: 1a
1110101011010110111: 1b
1110101011010111000: 1c
1110101011010111001: 1d
1110101011010111010: 1e
1110101011010111011: 1f
1110101011010111100: 20
1110101011010111101: 21
0001100: 22
1110101011010111110: 23
1101101000: 24
1110101011010111111: 25
11000101: 26
1110101011011000000: 27
1110101011011000001: 28
1110101011011000010: 29
11010000: 2a
1110101011011000011: 2b
1101101001: 2c
1110101011011000100: 2d
1110101011011000101: 2e
1110101011011000110: 2f
1110101011011000111: 30
1110101011011001000: 31
0001101: 32
000100: 33
1110101011011001001: 34
1110101011011001010: 35
1110101011011001011: 36
1110101011011001100: 37
11010001: 38
1110101011011001101: 39
0011000: 3a
1110101011011001110: 3b
1110101011011001111: 3c
1110101011011010000: 3d
00111100: 3e
1110101011011010001: 3f
1101101010: 40
1110101011011010010: 41
00111101: 42
1110101011011010011: 43
1110101011011010100: 44
1110101011011010101: 45
1110101011011010110: 46
1110101011011010111: 47
1101101011: 48
1110101011011011000: 49
11010010: 4a
1110101011011011001: 4b
1101101100: 4c
1110101011011011010: 4d
1110101011011011011: 4e
1110101011011011100: 4f
111100: 50
1110101011011011101: 51
1101101101: 52
1110101011011011110: 53
1110101011011011111: 54
101101: 55
1110101011011100000: 56
1110101011011100001: 57
1100110: 58
1110101011011100010: 59
110010: 5a
1110101011011100011: 5b
00111110: 5c
1110101011011100100: 5d
1101101110: 5e
1110101011011100101: 5f
1101101111: 60
1110101011011100110: 61
1110101011011100111: 62
1110101011011101000: 63
1110101011011101001: 64
1110101011011101010: 65
1110101011011101011: 66
1110101011011101100: 67
101110: 68
1110101011011101101: 69
1110101011011101110: 6a
1110101011011101111: 6b
1110100000: 6c
1110101011011110000: 6d
1110100001: 6e
1110101011011110001: 6f
1100111: 70
1110101011011110010: 71
00111111: 72
1110101011011110011: 73
1110101011011110100: 74
1110101011011110101: 75
110101001: 76
1110101011011110110: 77
1110100010: 78
1110101011011110111: 79
000101: 7a
1110101011011111000: 7b
1110101011011111001: 7c
1110101011011111010: 7d
101111: 7e
1110101011011111011: 7f
10000: 80
1110101011011111100: 81
1110101011011111101: 82
1110101011011111110: 83
00101: 84
1110101011011111111: 85
111010101100000000: 86
111010101100000001: 87
111010101100000010: 88
111010101100000011: 89
101010: 8a
111010101100000100: 8b
10001000: 8c
111010101100000101: 8d
1110100011: 8e
111010101100000110: 8f
111010101100000111: 90
111010101100001000: 91
111010101100001001: 92
111010101100001010: 93
100111: 94
111010101100001011: 95
110101010: 96
111010101100001100: 97
111010101100001101: 98
111010101100001110: 99
000111: 9a
111010101100001111: 9b
10001001: 9c
111010101100010000: 9d
111010101100010001: 9e
111010101100010010: 9f
111010101100010011: a0
111010101100010100: a1
1110100100: a2
111010101100010101: a3
110101011: a4
111010101100010110: a5
111010101100010111: a6
111010101100011000: a7
110101100: a8
111010101100011001: a9
1110100101: aa
111010101100011010: ab
111010101100011011: ac
111010101100011100: ad
110111: ae
111010101100011101: af
111010101100011110: b0
111010101100011111: b1
101000: b2
111010101100100000: b3
001101: b4
111010101100100001: b5
111010101100100010: b6
111010101100100011: b7
1110100110: b8
111010101100100100: b9
110101101: ba
111010101100100101: bb
111010101100100110: bc
111010101100100111: bd
11010011: be
111010101100101000: bf
110101110: c0
111010101100101001: c1
111010101100101010: c2
111010101100101011: c3
110101111: c4
111010101100101100: c5
111010101100101101: c6
111010101100101110: c7
111010101100101111: c8
111010101100110000: c9
111010101100110001: ca
111010101100110010: cb
111010101100110011: cc
111010101100110100: cd
111010101100110101: ce
111010101100110110: cf
001000: d0
111010101100110111: d1
10001010: d2
111010101100111000: d3
111010101100111001: d4
111010101100111010: d5
111010101100111011: d6
111010101100111100: d7
110110000: d8
111010101100111101: d9
110110001: da
111010101100111110: db
111010101100111111: dc
111010101101000000: dd
111010101101000001: de
111010101101000010: df
1110100111: e0
111010101101000011: e1
110110010: e2
111010101101000100: e3
1110101000: e4
111010101101000101: e5
1110101001: e6
111010101101000110: e7
111010101101000111: e8
111010101101001000: e9
111010101101001001: ea
111010101101001010: eb
111010101101001011: ec
111010101101001100: ed
111010101101001101: ee
111010101101001110: ef
111010101101001111: f0
111010101101010000: f1
001001: f2
111010101101010001: f3
1110101010: f4
111010101101010010: f5
10001011: f6
111010101101010011: f7
110000: f8
111010101101010100: f9
110110011: fa
111010101101010101: fb
111010101101010110: fc
111010101101010111: fd
11000100: fe
101011: ff
