0100: 00
01010111000111010: 01
1101: 02
00: 03
111: 04
010101111: 05
01010111000111011: 06
01010111000111100: 07
10101110: 08
01010111000111101: 09
10110: 0a
01010111000111110: 0b
01010111000111111: 0c
01010111001000000: 0d
01010111001000001: 0e
01010111001000010: 0f
10111: 10
01011: 11
01010111001000011: 12
01010111001000100: 13
01010111001000101: 14
01010111001000110: 15
01010111001000111: 16
01010111001001000: 17
01010111001001001: 18
01010111001001010: 19
01100: 1a
01010111001001011: 1b
01010111001001100: 1c
01010111001001101: 1d
01010111001001110: 1e
01010111001001111: 1f
01010111001010000: 20
01010111001010001: 21
01010111001010010: 22
01010111001010011: 23
01010111001010100: 24
01010111001010101: 25
01010111001010110: 26
01010111001010111: 27
01010111001011000: 28
01010111001011001: 29
01010111001011010: 2a
01010111001011011: 2b
01010111001011100: 2c
01010111001011101: 2d
01010111001011110: 2e
01010111001011111: 2f
01010111001100000: 30
01010111001100001: 31
01010111001100010: 32
101010: 33
01010111001100011: 34
01010111001100100: 35
01010111001100101: 36
01010111001100110: 37
01010010: 38
01010111001100111: 39
01010111001101000: 3a
01010111001101001: 3b
01010111001101010: 3c
01010111001101011: 3d
01010111001101100: 3e
01010111001101101: 3f
01010111001101110: 40
01010111001101111: 41
01010111001110000: 42
01010111001110001: 43
01010111001110010: 44
01010111001110011: 45
01010111001110100: 46
01010111001110101: 47
01010111001110110: 48
01010111001110111: 49
01010111001111000: 4a
01010111001111001: 4b
01010111001111010: 4c
01010111001111011: 4d
01010111001111100: 4e
01010111001111101: 4f
01010111001111110: 50
01010111001111111: 51
01101: 52
01010111010000000: 53
01010111010000001: 54
01010111010000010: 55
01010111010000011: 56
01010111010000100: 57
01010111010000101: 58
01010111010000110: 59
01010111010000111: 5a
01010111010001000: 5b
01010111010001001: 5c
01010111010001010: 5d
01010111010001011: 5e
01010111010001100: 5f
01110: 60
01010111010001101: 61
01010111010001110: 62
01010111010001111: 63
11000: 64
01010111010010000: 65
01010111010010001: 66
01010111010010010: 67
01010111010010011: 68
01010111010010100: 69
01010111010010101: 6a
01010111010010110: 6b
01010111010010111: 6c
01010111010011000: 6d
01010111010011001: 6e
01010111010011010: 6f
11001: 70
01010111010011011: 71
01010111010011100: 72
01010111010011101: 73
01010111010011110: 74
01010111010011111: 75
01010111010100000: 76
01010111010100001: 77
01010111010100010: 78
01010111010100011: 79
01010111010100100: 7a
01010111010100101: 7b
01010111010100110: 7c
01010111010100111: 7d
01010111010101000: 7e
01010111010101001: 7f
01010011: 80
01010111010101010: 81
01010111010101011: 82
01010111010101100: 83
01010111010101101: 84
01010111010101110: 85
01010111010101111: 86
01010111010110000: 87
01010111010110001: 88
01010111010110010: 89
01010111010110011: 8a
01010111010110100: 8b
01111: 8c
01010111010110101: 8d
01010111010110110: 8e
01010111010110111: 8f
01010111010111000: 90
01010111010111001: 91
01010100: 92
01010111010111010: 93
01010111010111011: 94
01010111010111100: 95
01010111010111101: 96
01010111010111110: 97
01010101: 98
01010111010111111: 99
01010111011000000: 9a
01010111011000001: 9b
01010111011000010: 9c
01010111011000011: 9d
01010111011000100: 9e
01010111011000101: 9f
01010111011000110: a0
01010111011000111: a1
01010111011001000: a2
01010111011001001: a3
01010111011001010: a4
01010111011001011: a5
01010111011001100: a6
01010111011001101: a7
01010111011001110: a8
01010111011001111: a9
01010111011010000: aa
01010111011010001: ab
01010111011010010: ac
01010111011010011: ad
10101111: ae
01010111011010100: af
01010111011010101: b0
01010111011010110: b1
01010111011010111: b2
01010111011011000: b3
10000: b4
01010111011011001: b5
01010111011011010: b6
01010111011011011: b7
01010111011011100: b8
01010111011011101: b9
01010110: ba
01010111011011110: bb
10001: bc
01010111011011111: bd
01010111011100000: be
01010111011100001: bf
01010111011100010: c0
01010111011100011: c1
01010111011100100: c2
01010111011100101: c3
01010111011100110: c4
01010111011100111: c5
01010111011101000: c6
01010111011101001: c7
10010: c8
01010111011101010: c9
01010111011101011: ca
01010111011101100: cb
01010111011101101: cc
01010111011101110: cd
01010111011101111: ce
01010111011110000: cf
01010111011110001: d0
01010111011110010: d1
01010111011110011: d2
01010111011110100: d3
01010111011110101: d4
01010111011110110: d5
01010111011110111: d6
01010111011111000: d7
01010111011111001: d8
01010111011111010: d9
10011: da
01010111011111011: db
01010111011111100: dc
01010111011111101: dd
01010111011111110: de
01010111011111111: df
0101011100000000: e0
0101011100000001: e1
10100: e2
0101011100000010: e3
0101011100000011: e4
0101011100000100: e5
0101011100000101: e6
0101011100000110: e7
0101011100000111: e8
0101011100001000: e9
0101011100001001: ea
0101011100001010: eb
0101011100001011: ec
0101011100001100: ed
0101011100001101: ee
0101011100001110: ef
0101011100001111: f0
0101011100010000: f1
0101011100010001: f2
0101011100010010: f3
0101011100010011: f4
0101011100010100: f5
0101011100010101: f6
0101011100010110: f7
0101011100010111: f8
0101011100011000: f9
0101011100011001: fa
0101011100011010: fb
0101011100011011: fc
0101011100011100: fd
1010110: fe
0101000: ff
