11010: 00
10101110: 01
11100: 02
11110011: 03
00: 04
111100101: 05
100001011: 06
10111111: 07
01: 08
1111000: 09
100001010010101000: 0a
100001010010101001: 0b
100110: 0c
11101: 0d
111111: 0e
101001: 0f
100000: 10
100111: 11
10001: 12
100001010010101010: 13
11110100: 14
100001010010101011: 15
100001010010101100: 16
100001010010101101: 17
100001010010101110: 18
100001010010101111: 19
1010110: 1a
100001010010110000: 1b
100001010010110001: 1c
100001010010110010: 1d
100001010010110011: 1e
100001010010110100: 1f
100001010010110101: 20
100001010010110110: 21
11011000: 22
100001010010110111: 23
1000010101: 24
100001010010111000: 25
10101111: 26
100001010010111001: 27
100001010010111010: 28
100001010010111011: 29
10110000: 2a
100001010010111100: 2b
1011101100: 2c
100001010010111101: 2d
100001010010111110: 2e
100001010010111111: 2f
100001010011000000: 30
100001010011000001: 31
11011001: 32
100001010011000010: 33
100001010011000011: 34
100001010011000100: 35
100001010011000101: 36
100001010011000110: 37
10110001: 38
100001010011000111: 39
11011010: 3a
100001010011001000: 3b
100001010011001001: 3c
100001010011001010: 3d
111101100: 3e
100001010011001011: 3f
1011101101: 40
100001010011001100: 41
111101101: 42
100001010011001101: 43
100001010011001110: 44
100001010011001111: 45
100001010011010000: 46
100001010011010001: 47
1011101110: 48
100001010011010010: 49
10110010: 4a
100001010011010011: 4b
1011101111: 4c
100001010011010100: 4d
100001010011010101: 4e
100001010011010110: 4f
11110101: 50
100001010011010111: 51
1011110000: 52
100001010011011000: 53
100001010011011001: 54
1100: 55
100001010011011010: 56
100001010011011011: 57
100001010011011100: 58
100001010011011101: 59
11011011: 5a
100001010011011110: 5b
111101110: 5c
100001010011011111: 5d
1011110001: 5e
100001010011100000: 5f
1011110010: 60
100001010011100001: 61
100001010011100010: 62
100001010011100011: 63
100001010011100100: 64
100001010011100101: 65
100001010011100110: 66
100001010011100111: 67
101010: 68
100001010011101000: 69
100001010011101001: 6a
100001010011101010: 6b
1011110011: 6c
100001010011101011: 6d
1011110100: 6e
100001010011101100: 6f
100001010011101101: 70
100001010011101110: 71
111101111: 72
100001010011101111: 73
100001010011110000: 74
100001010011110001: 75
101101010: 76
100001010011110010: 77
1011110101: 78
100001010011110011: 79
101101011: 7a
100001010011110100: 7b
100001010011110101: 7c
100001010011110110: 7d
1000011: 7e
100001010011110111: 7f
11011100: 80
100001010011111000: 81
100001010011111001: 82
100001010011111010: 83
1010000: 84
100001010011111011: 85
100001010011111100: 86
100001010011111101: 87
100001010011111110: 88
100001010011111111: 89
111110000: 8a
10000101000000000: 8b
111110001: 8c
10000101000000001: 8d
1011110110: 8e
10000101000000010: 8f
10000101000000011: 90
10000101000000100: 91
10000101000000101: 92
10000101000000110: 93
11011101: 94
10000101000000111: 95
101101100: 96
10000101000001000: 97
10000101000001001: 98
10000101000001010: 99
111110010: 9a
10000101000001011: 9b
111110011: 9c
10000101000001100: 9d
10000101000001101: 9e
10000101000001110: 9f
10000101000001111: a0
10000101000010000: a1
1011110111: a2
10000101000010001: a3
101101101: a4
10000101000010010: a5
10000101000010011: a6
10000101000010100: a7
101101110: a8
10000101000010101: a9
1011111000: aa
10000101000010110: ab
10000101000010111: ac
10000101000011000: ad
11011110: ae
10000101000011001: af
10000101000011010: b0
10000101000011011: b1
11011111: b2
10000101000011100: b3
10110011: b4
10000101000011101: b5
10000101000011110: b6
10000101000011111: b7
1011111001: b8
10000101000100000: b9
101101111: ba
10000101000100001: bb
10000101000100010: bc
10000101000100011: bd
10110100: be
10000101000100100: bf
101110000: c0
10000101000100101: c1
10000101000100110: c2
10000101000100111: c3
101110001: c4
10000101000101000: c5
10000101000101001: c6
10000101000101010: c7
10000101000101011: c8
10000101000101100: c9
10000101000101101: ca
10000101000101110: cb
10000101000101111: cc
10000101000110000: cd
10000101000110001: ce
10000101000110010: cf
111110100: d0
10000101000110011: d1
111110101: d2
10000101000110100: d3
10000101000110101: d4
10000101000110110: d5
10000101000110111: d6
10000101000111000: d7
101110010: d8
10000101000111001: d9
101110011: da
10000101000111010: db
10000101000111011: dc
10000101000111100: dd
10000101000111101: de
10000101000111110: df
1011111010: e0
10000101000111111: e1
101110100: e2
10000101001000000: e3
1011111011: e4
10000101001000001: e5
1111001000: e6
10000101001000010: e7
10000101001000011: e8
10000101001000100: e9
10000101001000101: ea
10000101001000110: eb
10000101001000111: ec
10000101001001000: ed
10000101001001001: ee
10000101001001010: ef
10000101001001011: f0
10000101001001100: f1
111110110: f2
10000101001001101: f3
1111001001: f4
10000101001001110: f5
111110111: f6
10000101001001111: f7
1010001: f8
10000101001010000: f9
101110101: fa
10000101001010001: fb
10000101001010010: fc
10000101001010011: fd
10000100: fe
10010: ff
