00100: 00
00101001: 01
11101: 02
0010101: 03
10: 04
000: 05
1101: 06
00101000100: 07
01: 08
001010001111001100100: 09
001010001111001100101: 0a
001010001111001100110: 0b
11000010: 0c
001010001111001100111: 0d
001010001111001101000: 0e
001010001111001101001: 0f
001010001111001101010: 10
11100: 11
001010001111001101011: 12
001010001111001101100: 13
11001110: 14
001010001111001101101: 15
001010001111001101110: 16
001010001111001101111: 17
1111011: 18
001010001111001110000: 19
001010001111001110001: 1a
001010001111001110010: 1b
001010001111001110011: 1c
001010001111001110100: 1d
001010001111001110101: 1e
001010001111001110110: 1f
11000011: 20
001010001111001110111: 21
001010001111001111000: 22
001010001111001111001: 23
001010001111001111010: 24
001010001111001111011: 25
0010110: 26
001010001111001111100: 27
001010001111001111101: 28
001010001111001111110: 29
001010001111001111111: 2a
001010001111010000000: 2b
001010001111010000001: 2c
001010001111010000010: 2d
001010001111010000011: 2e
001010001111010000100: 2f
001010001111010000101: 30
001010001111010000110: 31
11000100: 32
001010001111010000111: 33
001010001111010001000: 34
001010001111010001001: 35
001010001111010001010: 36
001010001111010001011: 37
0010111: 38
001010001111010001100: 39
001010001111010001101: 3a
001010001111010001110: 3b
001010001111010001111: 3c
001010001111010010000: 3d
11000101: 3e
001010001111010010001: 3f
1111100: 40
001010001111010010010: 41
001010001111010010011: 42
001010001111010010100: 43
001010001111010010101: 44
001010001111010010110: 45
001010001111010010111: 46
001010001111010011000: 47
001010001111010011001: 48
001010001111010011010: 49
001010001111010011011: 4a
001010001111010011100: 4b
001010001111010011101: 4c
001010001111010011110: 4d
001010001111010011111: 4e
001010001111010100000: 4f
11000110: 50
001010001111010100001: 51
0011000: 52
001010001111010100010: 53
001010001111010100011: 54
001010001111010100100: 55
11000111: 56
001010001111010100101: 57
001010001111010100110: 58
001010001111010100111: 59
001010001111010101000: 5a
001010001111010101001: 5b
001010001111010101010: 5c
001010001111010101011: 5d
1111101: 5e
001010001111010101100: 5f
001010001111010101101: 60
001010001111010101110: 61
001010001111010101111: 62
001010001111010110000: 63
0011001: 64
001010001111010110001: 65
001010001111010110010: 66
001010001111010110011: 67
001010001111010110100: 68
001010001111010110101: 69
1111110: 6a
001010001111010110110: 6b
001010001111010110111: 6c
001010001111010111000: 6d
001010001111010111001: 6e
001010001111010111010: 6f
001010001111010111011: 70
001010001111010111100: 71
001010001111010111101: 72
001010001111010111110: 73
0010100011111: 74
001010001111010111111: 75
001010001111011000000: 76
001010001111011000001: 77
001010001111011000010: 78
001010001111011000011: 79
11001000: 7a
001010001111011000100: 7b
001010001111011000101: 7c
001010001111011000110: 7d
001010001111011000111: 7e
001010001111011001000: 7f
001010001111011001001: 80
001010001111011001010: 81
1111000: 82
001010001111011001011: 83
001010001111011001100: 84
001010001111011001101: 85
0011010: 86
001010001111011001110: 87
001010001111011001111: 88
001010001111011010000: 89
001010001111011010001: 8a
001010001111011010010: 8b
0011011: 8c
001010001111011010011: 8d
001010001111011010100: 8e
001010001111011010101: 8f
001010001111011010110: 90
001010001111011010111: 91
11001001: 92
001010001111011011000: 93
0011100: 94
001010001111011011001: 95
0011101: 96
001010001111011011010: 97
001010001111011011011: 98
001010001111011011100: 99
1111001: 9a
001010001111011011101: 9b
001010001111011011110: 9c
001010001111011011111: 9d
001010001111011100000: 9e
001010001111011100001: 9f
11001010: a0
001010001111011100010: a1
001010001111011100011: a2
001010001111011100100: a3
11001011: a4
001010001111011100101: a5
001010001111011100110: a6
001010001111011100111: a7
11001111: a8
001010001111011101000: a9
001010001111011101001: aa
001010001111011101010: ab
001010001111011101011: ac
001010001111011101100: ad
001010001111011101101: ae
001010001111011101110: af
1111111: b0
001010001111011101111: b1
11001100: b2
001010001111011110000: b3
1111010: b4
001010001111011110001: b5
001010001111011110010: b6
001010001111011110011: b7
001010001111011110100: b8
001010001111011110101: b9
001010001111011110110: ba
001010001111011110111: bb
001010001111011111000: bc
001010001111011111001: bd
001010001111011111010: be
001010001111011111011: bf
001010001111011111100: c0
001010001111011111101: c1
11001101: c2
001010001111011111110: c3
001010001111011111111: c4
00101000111100000000: c5
00101000111100000001: c6
00101000111100000010: c7
00101000111100000011: c8
00101000111100000100: c9
0011110: ca
00101000111100000101: cb
00101000111100000110: cc
00101000111100000111: cd
00101000111100001000: ce
00101000111100001001: cf
00101000111100001010: d0
00101000111100001011: d1
00101000111100001100: d2
00101000111100001101: d3
00101000111100001110: d4
00101000111100001111: d5
00101000111100010000: d6
00101000111100010001: d7
001010001010: d8
00101000111100010010: d9
00101000111100010011: da
00101000111100010100: db
00101000111100010101: dc
00101000111100010110: dd
00101000111100010111: de
00101000111100011000: df
00101000111100011001: e0
00101000111100011010: e1
00101000111100011011: e2
00101000111100011100: e3
00101000111100011101: e4
00101000111100011110: e5
00101000111100011111: e6
00101000111100100000: e7
0011111: e8
00101000111100100001: e9
00101000111100100010: ea
00101000111100100011: eb
00101000111100100100: ec
00101000111100100101: ed
001010001011: ee
00101000111100100110: ef
00101000111100100111: f0
00101000111100101000: f1
001010000: f2
00101000111100101001: f3
001010001100: f4
00101000111100101010: f5
00101000111100101011: f6
00101000111100101100: f7
00101000111100101101: f8
00101000111100101110: f9
00101000111100101111: fa
00101000111100110000: fb
1100000: fc
00101000111100110001: fd
001010001101: fe
001010001110: ff
