1010: 00
0111111: 01
1110: 02
010111: 03
011100: 04
1011000: 05
11000010: 06
1111001: 07
110111: 08
111111: 09
00010001010101000: 0a
00010001010101001: 0b
00101: 0c
0011: 0d
0000: 0e
10010: 0f
01010: 10
01100: 11
0100: 12
00010001010101010: 13
1111010: 14
00010001010101011: 15
00010001010101100: 16
00010001010101101: 17
00010001010101110: 18
00010001010101111: 19
1011001: 1a
00010001010110000: 1b
00010001010110001: 1c
00010001010110010: 1d
00010001010110011: 1e
00010001010110100: 1f
00010001010110101: 20
00010001010110110: 21
11000011: 22
00010001010110111: 23
000100011: 24
00010001010111000: 25
0001001: 26
00010001010111001: 27
00010001010111010: 28
00010001010111011: 29
110101010: 2a
00010001010111100: 2b
110101011: 2c
00010001010111101: 2d
00010001010111110: 2e
00010001010111111: 2f
00010001011000000: 30
00010001011000001: 31
11000100: 32
000101: 33
00010001011000010: 34
00010001011000011: 35
00010001011000100: 36
00010001011000101: 37
1011010: 38
00010001011000110: 39
11000101: 3a
00010001011000111: 3b
00010001011001000: 3c
00010001011001001: 3d
11000110: 3e
00010001011001010: 3f
110101100: 40
00010001011001011: 41
00010001011001100: 42
00010001011001101: 43
00010001011001110: 44
00010001011001111: 45
00010001011010000: 46
00010001011010001: 47
110101101: 48
00010001011010010: 49
1011011: 4a
00010001011010011: 4b
110101110: 4c
00010001011010100: 4d
00010001011010101: 4e
00010001011010110: 4f
1111011: 50
00010001011010111: 51
110101111: 52
00010001011011000: 53
00010001011011001: 54
1000: 55
00010001011011010: 56
00010001011011011: 57
00010001011011100: 58
00010001011011101: 59
1011100: 5a
00010001011011110: 5b
11000111: 5c
00010001011011111: 5d
110110000: 5e
00010001011100000: 5f
110110001: 60
00010001011100001: 61
00010001011100010: 62
00010001011100011: 63
00010001011100100: 64
00010001011100101: 65
00010001011100110: 66
00010001011100111: 67
01101: 68
00010001011101000: 69
00010001011101001: 6a
00010001011101010: 6b
110110010: 6c
00010001011101011: 6d
110110011: 6e
00010001011101100: 6f
00010001011101101: 70
00010001011101110: 71
0001110: 72
00010001011101111: 73
00010001011110000: 74
00010001011110001: 75
11001000: 76
00010001011110010: 77
110110100: 78
00010001011110011: 79
11001001: 7a
00010001011110100: 7b
00010001011110101: 7c
00010001011110110: 7d
011101: 7e
00010001011110111: 7f
1011101: 80
00010001011111000: 81
00010001011111001: 82
00010001011111010: 83
011110: 84
00010001011111011: 85
00010001011111100: 86
00010001011111101: 87
00010001011111110: 88
00010001011111111: 89
11001010: 8a
0001000100000000: 8b
0001111: 8c
0001000100000001: 8d
110110101: 8e
0001000100000010: 8f
0001000100000011: 90
0001000100000100: 91
0001000100000101: 92
0001000100000110: 93
1111100: 94
0001000100000111: 95
11001011: 96
0001000100001000: 97
0001000100001001: 98
0001000100001010: 99
0010000: 9a
0001000100001011: 9b
0010001: 9c
0001000100001100: 9d
0001000100001101: 9e
0001000100001110: 9f
0001000100001111: a0
0001000100010000: a1
110110110: a2
0001000100010001: a3
11001100: a4
0001000100010010: a5
0001000100010011: a6
0001000100010100: a7
11001101: a8
0001000100010101: a9
110110111: aa
0001000100010110: ab
0001000100010111: ac
0001000100011000: ad
1011110: ae
0001000100011001: af
0001000100011010: b0
0001000100011011: b1
1111101: b2
0001000100011100: b3
1011111: b4
0001000100011101: b5
0001000100011110: b6
0001000100011111: b7
111100000: b8
0001000100100000: b9
11001110: ba
0001000100100001: bb
0001000100100010: bc
0001000100100011: bd
1100000: be
0001000100100100: bf
11001111: c0
0001000100100101: c1
0001000100100110: c2
0001000100100111: c3
11010000: c4
0001000100101000: c5
0001000100101001: c6
0001000100101010: c7
0001000100101011: c8
0001000100101100: c9
0001000100101101: ca
0001000100101110: cb
0001000100101111: cc
0001000100110000: cd
0001000100110001: ce
0001000100110010: cf
0010010: d0
0001000100110011: d1
0010011: d2
0001000100110100: d3
0001000100110101: d4
0001000100110110: d5
0001000100110111: d6
0001000100111000: d7
11010001: d8
0001000100111001: d9
11010010: da
0001000100111010: db
0001000100111011: dc
0001000100111100: dd
0001000100111101: de
0001000100111110: df
111100001: e0
0001000100111111: e1
11010011: e2
0001000101000000: e3
111100010: e4
0001000101000001: e5
111100011: e6
0001000101000010: e7
0001000101000011: e8
0001000101000100: e9
0001000101000101: ea
0001000101000110: eb
0001000101000111: ec
0001000101001000: ed
0001000101001001: ee
0001000101001010: ef
0001000101001011: f0
0001000101001100: f1
0101100: f2
0001000101001101: f3
00010000: f4
0001000101001110: f5
0101101: f6
0001000101001111: f7
000110: f8
0001000101010000: f9
11010100: fa
0001000101010001: fb
0001000101010010: fc
0001000101010011: fd
0111110: fe
10011: ff
