110: 00
1111: 01
100: 02
101: 03
11101001: 04
1110101: 05
1110010: 06
1110100000011000: 07
1110100000011001: 08
1110100000011010: 09
1110011: 0a
1110100000011011: 0b
1110100000011100: 0c
1110100000011101: 0d
1110100000011110: 0e
1110100000011111: 0f
1110100000100000: 10
0: 11
1110100000100001: 12
1110100000100010: 13
1110100000100011: 14
1110100000100100: 15
1110100000100101: 16
1110100000100110: 17
1110100000100111: 18
1110100000101000: 19
1110100000101001: 1a
1110100000101010: 1b
1110100000101011: 1c
1110100000101100: 1d
1110100000101101: 1e
1110100000101110: 1f
1110100000101111: 20
1110100000110000: 21
1110100000110001: 22
1110100000110010: 23
1110100000110011: 24
1110100000110100: 25
1110100000110101: 26
1110100000110110: 27
1110100000110111: 28
1110100000111000: 29
1110100000111001: 2a
1110100000111010: 2b
1110100000111011: 2c
1110100000111100: 2d
1110100000111101: 2e
1110100000111110: 2f
1110100000111111: 30
1110100001000000: 31
1110100001000001: 32
1110110: 33
1110100001000010: 34
1110100001000011: 35
1110100001000100: 36
1110100001000101: 37
1110100001000110: 38
1110100001000111: 39
1110100001001000: 3a
1110100001001001: 3b
1110100001001010: 3c
1110100001001011: 3d
1110100001001100: 3e
1110100001001101: 3f
1110100001001110: 40
1110100001001111: 41
1110100001010000: 42
1110100001010001: 43
1110100001010010: 44
1110100001010011: 45
1110100001010100: 46
1110100001010101: 47
1110100001010110: 48
1110100001010111: 49
1110100001011000: 4a
1110100001011001: 4b
1110100001011010: 4c
1110100001011011: 4d
1110100001011100: 4e
1110100001011101: 4f
1110100001011110: 50
1110100001011111: 51
1110100001100000: 52
1110100001100001: 53
1110100001100010: 54
1110100001100011: 55
1110100001100100: 56
1110100001100101: 57
1110100001100110: 58
1110100001100111: 59
1110100001101000: 5a
1110100001101001: 5b
1110100001101010: 5c
1110100001101011: 5d
1110100001101100: 5e
1110100001101101: 5f
1110100001101110: 60
1110100001101111: 61
1110100001110000: 62
1110100001110001: 63
1110100001110010: 64
1110100001110011: 65
1110100001110100: 66
1110100001110101: 67
1110100001110110: 68
1110100001110111: 69
1110100001111000: 6a
1110100001111001: 6b
1110100001111010: 6c
1110100001111011: 6d
1110100001111100: 6e
1110100001111101: 6f
1110100001111110: 70
1110100001111111: 71
1110100010000000: 72
1110100010000001: 73
1110100010000010: 74
1110100010000011: 75
1110100010000100: 76
1110100010000101: 77
1110100010000110: 78
1110100010000111: 79
1110100010001000: 7a
1110100010001001: 7b
1110100010001010: 7c
1110100010001011: 7d
1110100010001100: 7e
1110100010001101: 7f
1110100010001110: 80
1110100010001111: 81
1110100010010000: 82
1110100010010001: 83
1110100010010010: 84
1110100010010011: 85
1110100010010100: 86
1110100010010101: 87
1110100010010110: 88
1110100010010111: 89
1110100010011000: 8a
1110100010011001: 8b
1110100010011010: 8c
1110100010011011: 8d
1110100010011100: 8e
1110100010011101: 8f
1110100010011110: 90
1110100010011111: 91
1110100010100000: 92
1110100010100001: 93
1110100010100010: 94
1110100010100011: 95
1110100010100100: 96
1110100010100101: 97
1110100010100110: 98
1110100010100111: 99
1110100010101000: 9a
1110100010101001: 9b
1110100010101010: 9c
1110100010101011: 9d
1110100010101100: 9e
1110100010101101: 9f
1110100010101110: a0
1110100010101111: a1
1110100010110000: a2
1110100010110001: a3
1110100010110010: a4
1110100010110011: a5
1110100010110100: a6
1110100010110101: a7
1110100010110110: a8
1110100010110111: a9
1110100010111000: aa
1110100010111001: ab
1110100010111010: ac
1110100010111011: ad
1110100010111100: ae
1110100010111101: af
1110100010111110: b0
1110100010111111: b1
1110100011000000: b2
1110100011000001: b3
1110100011000010: b4
1110100011000011: b5
1110100011000100: b6
1110100011000101: b7
1110100011000110: b8
1110100011000111: b9
1110100011001000: ba
1110100011001001: bb
1110100011001010: bc
1110100011001011: bd
1110100011001100: be
1110100011001101: bf
1110100011001110: c0
1110100011001111: c1
1110100011010000: c2
1110100011010001: c3
1110100011010010: c4
1110100011010011: c5
1110100011010100: c6
1110100011010101: c7
1110100011010110: c8
1110100011010111: c9
1110100011011000: ca
1110100011011001: cb
1110100011011010: cc
1110100011011011: cd
1110100011011100: ce
1110100011011101: cf
1110100011011110: d0
1110100011011111: d1
1110100011100000: d2
1110100011100001: d3
1110100011100010: d4
1110100011100011: d5
1110100011100100: d6
1110100011100101: d7
1110100011100110: d8
1110100011100111: d9
1110100011101000: da
1110100011101001: db
1110100011101010: dc
1110100011101011: dd
1110100011101100: de
1110100011101101: df
1110100011101110: e0
1110100011101111: e1
1110100011110000: e2
1110100011110001: e3
1110100011110010: e4
1110100011110011: e5
1110100011110100: e6
1110100011110101: e7
1110100011110110: e8
1110100011110111: e9
1110100011111000: ea
1110100011111001: eb
1110100011111010: ec
1110100011111011: ed
1110100011111100: ee
1110100011111101: ef
1110100011111110: f0
1110100011111111: f1
111010000000000: f2
111010000000001: f3
111010000000010: f4
111010000000011: f5
111010000000100: f6
111010000000101: f7
111010000000110: f8
111010000000111: f9
111010000001000: fa
111010000001001: fb
111010000001010: fc
111010000001011: fd
1110111: fe
111000: ff
