11: 00
001: 01
0001001: 02
000101: 03
0001110: 04
00010001: 05
0000010: 06
0001111: 07
0000011: 08
0001000000100100: 09
0001000000100101: 0a
0001000000100110: 0b
0001000000100111: 0c
0001000000101000: 0d
0001000000101001: 0e
0001000000101010: 0f
0001000000101011: 10
10: 11
0001000000101100: 12
0001000000101101: 13
0001000000101110: 14
0001000000101111: 15
0001000000110000: 16
0001000000110001: 17
0001000000110010: 18
0001000000110011: 19
0001000000110100: 1a
0001000000110101: 1b
0001000000110110: 1c
0001000000110111: 1d
0001000000111000: 1e
0001000000111001: 1f
0001000000111010: 20
0001000000111011: 21
0001000000111100: 22
0001000000111101: 23
0001000000111110: 24
0001000000111111: 25
0001000001000000: 26
0001000001000001: 27
0001000001000010: 28
0001000001000011: 29
0001000001000100: 2a
0001000001000101: 2b
0001000001000110: 2c
0001000001000111: 2d
0001000001001000: 2e
0001000001001001: 2f
0001000001001010: 30
0001000001001011: 31
0001000001001100: 32
000110: 33
0001000001001101: 34
0001000001001110: 35
0001000001001111: 36
0001000001010000: 37
0001000001010001: 38
0001000001010010: 39
0001000001010011: 3a
0001000001010100: 3b
0001000001010101: 3c
0001000001010110: 3d
0001000001010111: 3e
0001000001011000: 3f
0001000001011001: 40
0001000001011010: 41
0001000001011011: 42
0001000001011100: 43
0001000001011101: 44
0001000001011110: 45
0001000001011111: 46
0001000001100000: 47
0001000001100001: 48
0001000001100010: 49
0001000001100011: 4a
0001000001100100: 4b
0001000001100101: 4c
0001000001100110: 4d
0001000001100111: 4e
0001000001101000: 4f
0001000001101001: 50
0001000001101010: 51
0001000001101011: 52
0001000001101100: 53
0001000001101101: 54
0001000001101110: 55
0001000001101111: 56
0001000001110000: 57
0000100: 58
0001000001110001: 59
0001000001110010: 5a
0001000001110011: 5b
0001000001110100: 5c
0001000001110101: 5d
0001000001110110: 5e
0001000001110111: 5f
0001000001111000: 60
0001000001111001: 61
0001000001111010: 62
0001000001111011: 63
010: 64
0001000001111100: 65
0001000001111101: 66
0001000001111110: 67
0001000001111111: 68
0001000010000000: 69
0001000010000001: 6a
0001000010000010: 6b
0001000010000011: 6c
0001000010000100: 6d
0001000010000101: 6e
0001000010000110: 6f
0001000010000111: 70
0001000010001000: 71
0001000010001001: 72
0001000010001010: 73
0001000010001011: 74
0001000010001100: 75
0000101: 76
0001000010001101: 77
0001000010001110: 78
0001000010001111: 79
0001000010010000: 7a
0001000010010001: 7b
0001000010010010: 7c
0001000010010011: 7d
0001000010010100: 7e
0001000010010101: 7f
0000110: 80
0001000010010110: 81
0001000010010111: 82
0001000010011000: 83
0001000010011001: 84
0001000010011010: 85
0001000010011011: 86
0001000010011100: 87
0001000010011101: 88
0001000010011110: 89
0001000010011111: 8a
0001000010100000: 8b
0001000010100001: 8c
0001000010100010: 8d
0001000010100011: 8e
0001000010100100: 8f
0001000010100101: 90
0001000010100110: 91
0001000010100111: 92
0001000010101000: 93
0001000010101001: 94
0001000010101010: 95
0001000010101011: 96
0001000010101100: 97
0001000010101101: 98
0001000010101110: 99
0001000010101111: 9a
0001000010110000: 9b
0001000010110001: 9c
0001000010110010: 9d
0001000010110011: 9e
0001000010110100: 9f
0001000010110101: a0
0001000010110110: a1
0001000010110111: a2
0001000010111000: a3
0001000010111001: a4
0001000010111010: a5
0001000010111011: a6
0001000010111100: a7
0001000010111101: a8
0001000010111110: a9
0001000010111111: aa
0001000011000000: ab
0001000011000001: ac
0001000011000010: ad
0001000011000011: ae
0001000011000100: af
0001000011000101: b0
0001000011000110: b1
0001000011000111: b2
0001000011001000: b3
0001000011001001: b4
0001000011001010: b5
0000111: b6
0001000011001011: b7
0001000011001100: b8
0001000011001101: b9
0001000011001110: ba
0001000011001111: bb
0001000011010000: bc
0001000011010001: bd
0001000011010010: be
0001000011010011: bf
0001000011010100: c0
0001000011010101: c1
0001000011010110: c2
0001000011010111: c3
0001000011011000: c4
0001000011011001: c5
0001000011011010: c6
0001000011011011: c7
0001000011011100: c8
0001000011011101: c9
0001000011011110: ca
0001000011011111: cb
0001000011100000: cc
0001000011100001: cd
0001000011100010: ce
0001000011100011: cf
0001000011100100: d0
0001000011100101: d1
0001000011100110: d2
0001000011100111: d3
0001000011101000: d4
0001000011101001: d5
0001000011101010: d6
0001000011101011: d7
0001000011101100: d8
0001000011101101: d9
0001000011101110: da
0001000011101111: db
0001000011110000: dc
0001000011110001: dd
0001000011110010: de
0001000011110011: df
0001000011110100: e0
0001000011110101: e1
0001000011110110: e2
0001000011110111: e3
0001000011111000: e4
0001000011111001: e5
0001000011111010: e6
0001000011111011: e7
0001000011111100: e8
0001000011111101: e9
0001000011111110: ea
0001000011111111: eb
000100000000000: ec
000100000000001: ed
000100000000010: ee
000100000000011: ef
000100000000100: f0
000100000000101: f1
000100000000110: f2
000100000000111: f3
000100000001000: f4
000100000001001: f5
000100000001010: f6
000100000001011: f7
000100000001100: f8
000100000001101: f9
000100000001110: fa
000100000001111: fb
000100000010000: fc
000100000010001: fd
000000: fe
011: ff
