10100: 00
101010: 01
0100: 02
0111: 03
11: 04
011010101: 05
01101010000110010: 06
01101010000110011: 07
00: 08
01101010000110100: 09
01010: 0a
01101010000110101: 0b
01101010000110110: 0c
01101010000110111: 0d
01101010000111000: 0e
01101010000111001: 0f
01011: 10
100: 11
01101010000111010: 12
01101010000111011: 13
01101010000111100: 14
01101010000111101: 15
01101010000111110: 16
01101010000111111: 17
01101010001000000: 18
01101010001000001: 19
101011: 1a
01101010001000010: 1b
01101010001000011: 1c
01101010001000100: 1d
01101010001000101: 1e
01101010001000110: 1f
01101010001000111: 20
01101010001001000: 21
01101010001001001: 22
01101010001001010: 23
01101010001001011: 24
01101010001001100: 25
01101010001001101: 26
01101010001001110: 27
01101010001001111: 28
01101010001010000: 29
01101010001010001: 2a
01101010001010010: 2b
01101010001010011: 2c
01101010001010100: 2d
01101010001010101: 2e
01101010001010110: 2f
01101010001010111: 30
01101010001011000: 31
01101010001011001: 32
01101010001011010: 33
01101010001011011: 34
01101010001011100: 35
01101010001011101: 36
01101010001011110: 37
011011010: 38
01101010001011111: 39
01101010001100000: 3a
01101010001100001: 3b
01101010001100010: 3c
01101010001100011: 3d
01101010001100100: 3e
01101010001100101: 3f
01101010001100110: 40
01101010001100111: 41
01101010001101000: 42
01101010001101001: 43
01101010001101010: 44
01101010001101011: 45
01101010001101100: 46
01101010001101101: 47
01101010001101110: 48
01101010001101111: 49
01101010001110000: 4a
01101010001110001: 4b
01101010001110010: 4c
01101010001110011: 4d
01101010001110100: 4e
01101010001110101: 4f
01101010001110110: 50
01101010001110111: 51
101100: 52
01101010001111000: 53
01101010001111001: 54
01101010001111010: 55
01101010001111011: 56
01101010001111100: 57
01101010001111101: 58
01101010001111110: 59
01101010001111111: 5a
01101010010000000: 5b
01101010010000001: 5c
01101010010000010: 5d
01101010010000011: 5e
01101010010000100: 5f
01101010010000101: 60
01101010010000110: 61
01101010010000111: 62
01101010010001000: 63
011011011: 64
01101010010001001: 65
01101010010001010: 66
01101010010001011: 67
01101010010001100: 68
01101010010001101: 69
01101010010001110: 6a
01101010010001111: 6b
01101010010010000: 6c
01101010010010001: 6d
01101010010010010: 6e
01101010010010011: 6f
01100: 70
01101010010010100: 71
01101010010010101: 72
01101010010010110: 73
01101010010010111: 74
01101010010011000: 75
01101010010011001: 76
01101010010011010: 77
01101010010011011: 78
01101010010011100: 79
01101010010011101: 7a
01101010010011110: 7b
01101010010011111: 7c
01101010010100000: 7d
01101010010100001: 7e
01101010010100010: 7f
011011100: 80
01101010010100011: 81
01101010010100100: 82
01101010010100101: 83
01101010010100110: 84
01101010010100111: 85
01101010010101000: 86
01101010010101001: 87
01101010010101010: 88
01101010010101011: 89
01101010010101100: 8a
01101010010101101: 8b
101101: 8c
01101010010101110: 8d
01101010010101111: 8e
01101010010110000: 8f
01101010010110001: 90
01101010010110010: 91
011011101: 92
01101010010110011: 93
01101010010110100: 94
01101010010110101: 95
01101010010110110: 96
01101010010110111: 97
011011110: 98
01101010010111000: 99
01101010010111001: 9a
01101010010111010: 9b
01101010010111011: 9c
01101010010111100: 9d
01101010010111101: 9e
01101010010111110: 9f
01101010010111111: a0
01101010011000000: a1
01101010011000001: a2
01101010011000010: a3
01101010011000011: a4
01101010011000100: a5
01101010011000101: a6
01101010011000110: a7
01101010011000111: a8
01101010011001000: a9
01101010011001001: aa
01101010011001010: ab
01101010011001011: ac
01101010011001100: ad
01101011: ae
01101010011001101: af
01101010011001110: b0
01101010011001111: b1
01101010011010000: b2
01101010011010001: b3
101110: b4
01101010011010010: b5
01101010011010011: b6
01101010011010100: b7
01101010011010101: b8
01101010011010110: b9
011011111: ba
01101010011010111: bb
01101010011011000: bc
01101010011011001: bd
01101010011011010: be
01101010011011011: bf
01101010011011100: c0
01101010011011101: c1
01101010011011110: c2
01101010011011111: c3
01101010011100000: c4
01101010011100001: c5
01101010011100010: c6
01101010011100011: c7
01101010011100100: c8
01101010011100101: c9
01101010011100110: ca
01101010011100111: cb
01101010011101000: cc
01101010011101001: cd
01101010011101010: ce
01101010011101011: cf
01101010011101100: d0
01101010011101101: d1
01101010011101110: d2
01101010011101111: d3
01101010011110000: d4
01101010011110001: d5
01101010011110010: d6
01101010011110011: d7
01101010011110100: d8
01101010011110101: d9
01101010011110110: da
01101010011110111: db
01101010011111000: dc
01101010011111001: dd
01101010011111010: de
01101010011111011: df
01101010011111100: e0
01101010011111101: e1
101111: e2
01101010011111110: e3
01101010011111111: e4
0110101000000000: e5
0110101000000001: e6
0110101000000010: e7
0110101000000011: e8
0110101000000100: e9
0110101000000101: ea
0110101000000110: eb
0110101000000111: ec
0110101000001000: ed
0110101000001001: ee
0110101000001010: ef
0110101000001011: f0
0110101000001100: f1
0110101000001101: f2
0110101000001110: f3
0110101000001111: f4
0110101000010000: f5
0110101000010001: f6
0110101000010010: f7
0110101000010011: f8
0110101000010100: f9
0110101000010101: fa
0110101000010110: fb
0110101000010111: fc
0110101000011000: fd
0110100: fe
01101100: ff
