0100: 00
0101010: 01
0110: 02
1011111: 03
111: 04
11010000: 05
10100010: 06
0111010: 07
00: 08
010111: 09
1011110101: 0a
101111010010010100: 0b
101101: 0c
10101: 0d
011100: 0e
1101101010: 0f
101110: 10
010100: 11
01111: 12
101111010010010101: 13
0101011: 14
101111010010010110: 15
101111010010010111: 16
101111010010011000: 17
101111010010011001: 18
101111010010011010: 19
10100011: 1a
101111010010011011: 1b
101111010010011100: 1c
101111010010011101: 1d
101111010010011110: 1e
101111010010011111: 1f
101111010010100000: 20
101111010010100001: 21
101111011: 22
101111010010100010: 23
1101101011: 24
101111010010100011: 25
10100100: 26
101111010010100100: 27
101111010010100101: 28
101111010010100110: 29
1101101100: 2a
101111010010100111: 2b
1101101101: 2c
101111010010101000: 2d
101111010010101001: 2e
101111010010101010: 2f
101111010010101011: 30
101111010010101100: 31
110101100: 32
101111010010101101: 33
101111010010101110: 34
101111010010101111: 35
101111010010110000: 36
101111010010110001: 37
11010001: 38
101111010010110010: 39
110101101: 3a
101111010010110011: 3b
101111010010110100: 3c
101111010010110101: 3d
110101110: 3e
101111010010110110: 3f
1101101110: 40
101111010010110111: 41
101111010010111000: 42
101111010010111001: 43
101111010010111010: 44
101111010010111011: 45
101111010010111100: 46
101111010010111101: 47
101111010010111110: 48
101111010010111111: 49
11010010: 4a
101111010011000000: 4b
1101101111: 4c
101111010011000001: 4d
101111010011000010: 4e
101111010011000011: 4f
0111011: 50
101111010011000100: 51
1101110000: 52
101111010011000101: 53
101111010011000110: 54
100: 55
101111010011000111: 56
101111010011001000: 57
101111010011001001: 58
101111010011001010: 59
11010011: 5a
101111010011001011: 5b
110101111: 5c
101111010011001100: 5d
1101110001: 5e
101111010011001101: 5f
1101110010: 60
101111010011001110: 61
101111010011001111: 62
101111010011010000: 63
101111010011010001: 64
101111010011010010: 65
101111010011010011: 66
101111010011010100: 67
110000: 68
101111010011010101: 69
101111010011010110: 6a
101111010011010111: 6b
1101110011: 6c
101111010011011000: 6d
1101110100: 6e
101111010011011001: 6f
101111010011011010: 70
101111010011011011: 71
10100101: 72
101111010011011100: 73
101111010011011101: 74
101111010011011110: 75
110110000: 76
101111010011011111: 77
1101110101: 78
101111010011100000: 79
110110001: 7a
101111010011100001: 7b
101111010011100010: 7c
101111010011100011: 7d
1100010: 7e
101111010011100100: 7f
0101100: 80
101111010011100101: 81
101111010011100110: 82
101111010011100111: 83
1100011: 84
101111010011101000: 85
101111010011101001: 86
101111010011101010: 87
101111010011101011: 88
101111010011101100: 89
1101110110: 8a
101111010011101101: 8b
1101110111: 8c
101111010011101110: 8d
1101111000: 8e
101111010011101111: 8f
101111010011110000: 90
101111010011110001: 91
101111010011110010: 92
101111010011110011: 93
10100110: 94
101111010011110100: 95
110110010: 96
101111010011110101: 97
101111010011110110: 98
101111010011110111: 99
10100111: 9a
101111010011111000: 9b
1101111001: 9c
101111010011111001: 9d
101111010011111010: 9e
101111010011111011: 9f
101111010011111100: a0
101111010011111101: a1
1101111010: a2
101111010011111110: a3
101111010011111111: a4
10111101000000000: a5
10111101000000001: a6
10111101000000010: a7
10111101000000011: a8
10111101000000100: a9
1101111011: aa
10111101000000101: ab
10111101000000110: ac
10111101000000111: ad
0101101: ae
10111101000001000: af
10111101000001001: b0
10111101000001010: b1
10110000: b2
10111101000001011: b3
11010100: b4
10111101000001100: b5
10111101000001101: b6
10111101000001110: b7
10111101000001111: b8
10111101000010000: b9
10111101000010001: ba
10111101000010010: bb
10111101000010011: bc
10111101000010100: bd
11010101: be
10111101000010101: bf
10111101000010110: c0
10111101000010111: c1
10111101000011000: c2
10111101000011001: c3
10111101000011010: c4
10111101000011011: c5
10111101000011100: c6
10111101000011101: c7
10111101000011110: c8
10111101000011111: c9
10111101000100000: ca
10111101000100001: cb
10111101000100010: cc
10111101000100011: cd
10111101000100100: ce
10111101000100101: cf
10110001: d0
10111101000100110: d1
110110011: d2
10111101000100111: d3
10111101000101000: d4
10111101000101001: d5
10111101000101010: d6
10111101000101011: d7
1101111100: d8
10111101000101100: d9
10111101000101101: da
10111101000101110: db
10111101000101111: dc
10111101000110000: dd
10111101000110001: de
10111101000110010: df
1101111101: e0
10111101000110011: e1
110110100: e2
10111101000110100: e3
1101111110: e4
10111101000110101: e5
10111101000110110: e6
10111101000110111: e7
10111101000111000: e8
10111101000111001: e9
10111101000111010: ea
10111101000111011: eb
10111101000111100: ec
10111101000111101: ed
10111101000111110: ee
10111101000111111: ef
10111101001000000: f0
10111101001000001: f1
10110010: f2
10111101001000010: f3
10111101001000011: f4
10111101001000100: f5
10110011: f6
10111101001000101: f7
1010000: f8
10111101001000110: f9
1101111111: fa
10111101001000111: fb
10111101001001000: fc
10111101001001001: fd
10111100: fe
11001: ff
