011: 00
001: 01
010: 02
101: 03
00010: 04
1000001: 05
100000000101010: 06
100000000101011: 07
1001010: 08
100000000101100: 09
1001011: 0a
100000000101101: 0b
100000000101110: 0c
100000000101111: 0d
100000000110000: 0e
100000000110001: 0f
1001100: 10
11: 11
100000000110010: 12
100000000110011: 13
100000000110100: 14
100000000110101: 15
100000000110110: 16
100000000110111: 17
100000000111000: 18
100000000111001: 19
100000000111010: 1a
100000000111011: 1b
100000000111100: 1c
100000000111101: 1d
100000000111110: 1e
100000000111111: 1f
100000001000000: 20
100000001000001: 21
100000001000010: 22
100000001000011: 23
100000001000100: 24
100000001000101: 25
100000001000110: 26
100000001000111: 27
100000001001000: 28
100000001001001: 29
100000001001010: 2a
100000001001011: 2b
100000001001100: 2c
100000001001101: 2d
100000001001110: 2e
100000001001111: 2f
100000001010000: 30
100000001010001: 31
100000001010010: 32
10001: 33
100000001010011: 34
100000001010100: 35
100000001010101: 36
100000001010110: 37
1001101: 38
100000001010111: 39
100000001011000: 3a
100000001011001: 3b
100000001011010: 3c
100000001011011: 3d
100000001011100: 3e
100000001011101: 3f
100000001011110: 40
100000001011111: 41
100000001100000: 42
100000001100001: 43
100000001100010: 44
100000001100011: 45
100000001100100: 46
100000001100101: 47
100000001100110: 48
100000001100111: 49
100000001101000: 4a
100000001101001: 4b
100000001101010: 4c
100000001101011: 4d
100000001101100: 4e
100000001101101: 4f
100000001101110: 50
100000001101111: 51
100000001110000: 52
100000001110001: 53
100000001110010: 54
100000001110011: 55
100000001110100: 56
100000001110101: 57
100000001110110: 58
100000001110111: 59
100000001111000: 5a
100000001111001: 5b
100000001111010: 5c
100000001111011: 5d
100000001111100: 5e
100000001111101: 5f
100000001111110: 60
100000001111111: 61
100000010000000: 62
100000010000001: 63
1001110: 64
100000010000010: 65
100000010000011: 66
100000010000100: 67
100000010000101: 68
100000010000110: 69
100000010000111: 6a
100000010001000: 6b
100000010001001: 6c
100000010001010: 6d
100000010001011: 6e
100000010001100: 6f
1001111: 70
100000010001101: 71
100000010001110: 72
100000010001111: 73
100000010010000: 74
100000010010001: 75
100000010010010: 76
100000010010011: 77
100000010010100: 78
100000010010101: 79
100000010010110: 7a
100000010010111: 7b
100000010011000: 7c
100000010011001: 7d
100000010011010: 7e
100000010011011: 7f
000000: 80
100000010011100: 81
100000010011101: 82
100000010011110: 83
100000010011111: 84
100000010100000: 85
100000010100001: 86
100000010100010: 87
100000010100011: 88
100000010100100: 89
100000010100101: 8a
100000010100110: 8b
100000010100111: 8c
100000010101000: 8d
100000010101001: 8e
100000010101010: 8f
100000010101011: 90
100000010101100: 91
000001: 92
100000010101101: 93
100000010101110: 94
100000010101111: 95
100000010110000: 96
100000010110001: 97
000010: 98
100000010110010: 99
100000010110011: 9a
100000010110100: 9b
100000010110101: 9c
100000010110110: 9d
100000010110111: 9e
100000010111000: 9f
100000010111001: a0
100000010111010: a1
100000010111011: a2
100000010111100: a3
100000010111101: a4
100000010111110: a5
100000010111111: a6
100000011000000: a7
100000011000001: a8
100000011000010: a9
100000011000011: aa
100000011000100: ab
100000011000101: ac
100000011000110: ad
100001: ae
100000011000111: af
100000011001000: b0
100000011001001: b1
100000011001010: b2
100000011001011: b3
100000011001100: b4
100000011001101: b5
100000011001110: b6
100000011001111: b7
100000011010000: b8
100000011010001: b9
000011: ba
100000011010010: bb
100000011010011: bc
100000011010100: bd
100000011010101: be
100000011010110: bf
100000011010111: c0
100000011011000: c1
100000011011001: c2
100000011011010: c3
100000011011011: c4
100000011011100: c5
100000011011101: c6
100000011011110: c7
100000011011111: c8
100000011100000: c9
100000011100001: ca
100000011100010: cb
100000011100011: cc
100000011100100: cd
100000011100101: ce
100000011100110: cf
100000011100111: d0
100000011101000: d1
100000011101001: d2
100000011101010: d3
100000011101011: d4
100000011101100: d5
100000011101101: d6
100000011101110: d7
100000011101111: d8
100000011110000: d9
100000011110001: da
100000011110010: db
100000011110011: dc
100000011110100: dd
100000011110101: de
100000011110110: df
100000011110111: e0
100000011111000: e1
100000011111001: e2
100000011111010: e3
100000011111011: e4
100000011111100: e5
100000011111101: e6
100000011111110: e7
100000011111111: e8
10000000000000: e9
10000000000001: ea
10000000000010: eb
10000000000011: ec
10000000000100: ed
10000000000101: ee
10000000000110: ef
10000000000111: f0
10000000001000: f1
10000000001001: f2
10000000001010: f3
10000000001011: f4
10000000001100: f5
10000000001101: f6
10000000001110: f7
10000000001111: f8
10000000010000: f9
10000000010001: fa
10000000010010: fb
10000000010011: fc
10000000010100: fd
00011: fe
100100: ff
