10000: 00
10100011101001111010: 01
1001: 02
11011: 03
1100: 04
111: 05
011: 06
101000110: 07
100010: 08
10100011101001111011: 09
10100011101001111100: 0a
10100011101001111101: 0b
0011010: 0c
10100011101001111110: 0d
10100011101001111111: 0e
10100011101010000000: 0f
10100011101010000001: 10
1101010: 11
10100011101010000010: 12
10100011101010000011: 13
0101111: 14
10100011101010000100: 15
10100011101010000101: 16
10100011101010000110: 17
101100: 18
10100011101010000111: 19
10100011101010001000: 1a
10100011101010001001: 1b
10100011101010001010: 1c
10100011101010001011: 1d
10100011101010001100: 1e
10100011101010001101: 1f
0011011: 20
10100011101010001110: 21
10100011101010001111: 22
10100011101010010000: 23
10100011101010010001: 24
10100011101010010010: 25
000000: 26
10100011101010010011: 27
10100011101010010100: 28
10100011101010010101: 29
10100011101010010110: 2a
10100011101010010111: 2b
10100011101010011000: 2c
10100011101010011001: 2d
10100011101010011010: 2e
10100011101010011011: 2f
000001: 30
10100011101010011100: 31
0011100: 32
1010000: 33
10100011101010011101: 34
10100011101010011110: 35
10100011101010011111: 36
10100011101010100000: 37
000010: 38
10100011101010100001: 39
10100011101010100010: 3a
10100011101010100011: 3b
10100011101010100100: 3c
10100011101010100101: 3d
0011101: 3e
10100011101010100110: 3f
101101: 40
10100011101010100111: 41
10100011101010101000: 42
10100011101010101001: 43
10100011101010101010: 44
10100011101010101011: 45
10100011101010101100: 46
10100011101010101101: 47
10100011101010101110: 48
10100011101010101111: 49
10100011101010110000: 4a
10100011101010110001: 4b
10100011101010110010: 4c
10100011101010110011: 4d
10100011101010110100: 4e
10100011101010110101: 4f
0011110: 50
10100011101010110110: 51
000011: 52
10100011101010110111: 53
10100011101010111000: 54
10100011101010111001: 55
0011111: 56
10100011101010111010: 57
10100011101010111011: 58
10100011101010111100: 59
10100011101010111101: 5a
10100011101010111110: 5b
10100011101010111111: 5c
10100011101011000000: 5d
101110: 5e
10100011101011000001: 5f
10100011101011000010: 60
10100011101011000011: 61
10100011101011000100: 62
10100011101011000101: 63
000100: 64
10100011101011000110: 65
10100011101011000111: 66
10100011101011001000: 67
10100011101011001001: 68
10100011101011001010: 69
101111: 6a
10100011101011001011: 6b
0100000: 6c
10100011101011001100: 6d
10100011101011001101: 6e
10100011101011001110: 6f
10100011101011001111: 70
10100011101011010000: 71
10100011101011010001: 72
10100011101011010010: 73
1010001111: 74
10100011101011010011: 75
10100011101011010100: 76
10100011101011010101: 77
10100011101011010110: 78
10100011101011010111: 79
0100001: 7a
10100011101011011000: 7b
0100010: 7c
10100011101011011001: 7d
10100011101011011010: 7e
10100011101011011011: 7f
10100011101011011100: 80
10100011101011011101: 81
101001: 82
10100011101011011110: 83
10100011101011011111: 84
10100011101011100000: 85
000101: 86
10100011101011100001: 87
0100011: 88
10100011101011100010: 89
10100011101011100011: 8a
10100011101011100100: 8b
000110: 8c
10100011101011100101: 8d
10100011101011100110: 8e
10100011101011100111: 8f
10100011101011101000: 90
10100011101011101001: 91
0100100: 92
10100011101011101010: 93
000111: 94
10100011101011101011: 95
001000: 96
10100011101011101100: 97
10100011101011101101: 98
10100011101011101110: 99
101010: 9a
10100011101011101111: 9b
10100011101011110000: 9c
10100011101011110001: 9d
10100011101011110010: 9e
10100011101011110011: 9f
0100101: a0
10100011101011110100: a1
0100110: a2
10100011101011110101: a3
0100111: a4
10100011101011110110: a5
10100011101011110111: a6
10100011101011111000: a7
1000110: a8
10100011101011111001: a9
10100011101011111010: aa
10100011101011111011: ab
10100011101011111100: ac
10100011101011111101: ad
10100011101011111110: ae
10100011101011111111: af
110100: b0
1010001110100000000: b1
0101000: b2
1010001110100000001: b3
101011: b4
1010001110100000010: b5
1010001110100000011: b6
1010001110100000100: b7
1010001110100000101: b8
1010001110100000110: b9
1010001110100000111: ba
1010001110100001000: bb
0101001: bc
1010001110100001001: bd
1010001110100001010: be
1010001110100001011: bf
1010001110100001100: c0
1010001110100001101: c1
0101010: c2
1010001110100001110: c3
0101011: c4
1010001110100001111: c5
1010001110100010000: c6
1010001110100010001: c7
1010001110100010010: c8
1010001110100010011: c9
001001: ca
1010001110100010100: cb
001010: cc
1010001110100010101: cd
1010001110100010110: ce
1010001110100010111: cf
1010001110100011000: d0
1010001110100011001: d1
1010001110100011010: d2
1010001110100011011: d3
1010001110100011100: d4
1010001110100011101: d5
1010001110100011110: d6
1010001110100011111: d7
101000100: d8
1010001110100100000: d9
1010001110100100001: da
1010001110100100010: db
0101100: dc
1010001110100100011: dd
1010001110100100100: de
1010001110100100101: df
1010001110100100110: e0
1010001110100100111: e1
1010001110100101000: e2
1010001110100101001: e3
1010001110100101010: e4
1010001110100101011: e5
1010001110100101100: e6
1010001110100101101: e7
001011: e8
1010001110100101110: e9
0101101: ea
1010001110100101111: eb
1010001110100110000: ec
1010001110100110001: ed
1000111: ee
1010001110100110010: ef
1010001110100110011: f0
1010001110100110100: f1
1101011: f2
1010001110100110101: f3
101000101: f4
1010001110100110110: f5
1010001110100110111: f6
1010001110100111000: f7
0101110: f8
1010001110100111001: f9
1010001110100111010: fa
1010001110100111011: fb
001100: fc
1010001110100111100: fd
101000111011: fe
10100011100: ff
