11: 00
001: 01
000111: 02
00000: 03
0000100: 04
00011001000101000: 05
00011001000101001: 06
00011001000101010: 07
000110011: 08
00011001000101011: 09
00011001000101100: 0a
00011001000101101: 0b
00011001000101110: 0c
00011001000101111: 0d
00011001000110000: 0e
00011001000110001: 0f
00011001000110010: 10
01: 11
00011001000110011: 12
00011001000110100: 13
00011001000110101: 14
00011001000110110: 15
00011001000110111: 16
00011001000111000: 17
00011001000111001: 18
00011001000111010: 19
00011001000111011: 1a
00011001000111100: 1b
00011001000111101: 1c
00011001000111110: 1d
00011001000111111: 1e
00011001001000000: 1f
00011001001000001: 20
00011001001000010: 21
00011001001000011: 22
00011001001000100: 23
00011001001000101: 24
00011001001000110: 25
00011001001000111: 26
00011001001001000: 27
00011001001001001: 28
00011001001001010: 29
00011001001001011: 2a
00011001001001100: 2b
00011001001001101: 2c
00011001001001110: 2d
00011001001001111: 2e
00011001001010000: 2f
00011001001010001: 30
00011001001010010: 31
00011001001010011: 32
0001101: 33
00011001001010100: 34
00011001001010101: 35
00011001001010110: 36
00011001001010111: 37
0000101: 38
00011001001011000: 39
00011001001011001: 3a
00011001001011010: 3b
00011001001011011: 3c
00011001001011100: 3d
00011001001011101: 3e
00011001001011110: 3f
00011001001011111: 40
00011001001100000: 41
00011001001100001: 42
00011001001100010: 43
00011001001100011: 44
00011001001100100: 45
00011001001100101: 46
00011001001100110: 47
00011001001100111: 48
00011001001101000: 49
00011001001101001: 4a
00011001001101010: 4b
00011001001101011: 4c
00011001001101100: 4d
00011001001101101: 4e
00011001001101110: 4f
00011001001101111: 50
00011001001110000: 51
00011001001110001: 52
00011001001110010: 53
00011001001110011: 54
00011001001110100: 55
00011001001110101: 56
00011001001110110: 57
00010100: 58
00011001001110111: 59
00011001001111000: 5a
00011001001111001: 5b
00011001001111010: 5c
00011001001111011: 5d
00011001001111100: 5e
00011001001111101: 5f
00011001001111110: 60
00011001001111111: 61
00011001010000000: 62
00011001010000001: 63
100: 64
00011001010000010: 65
00011001010000011: 66
00011001010000100: 67
00011001010000101: 68
00011001010000110: 69
00011001010000111: 6a
00011001010001000: 6b
00011001010001001: 6c
00011001010001010: 6d
00011001010001011: 6e
00011001010001100: 6f
00011001010001101: 70
00011001010001110: 71
00011001010001111: 72
00011001010010000: 73
00011001010010001: 74
00011001010010010: 75
0000110: 76
00011001010010011: 77
00011001010010100: 78
00011001010010101: 79
00011001010010110: 7a
00011001010010111: 7b
00011001010011000: 7c
00011001010011001: 7d
00011001010011010: 7e
00011001010011011: 7f
0000111: 80
00011001010011100: 81
00011001010011101: 82
00011001010011110: 83
00011001010011111: 84
00011001010100000: 85
00011001010100001: 86
00011001010100010: 87
00011001010100011: 88
00011001010100100: 89
00011001010100101: 8a
00011001010100110: 8b
00011001010100111: 8c
00011001010101000: 8d
00011001010101001: 8e
00011001010101010: 8f
00011001010101011: 90
00011001010101100: 91
00011001010101101: 92
00011001010101110: 93
00011001010101111: 94
00011001010110000: 95
00011001010110001: 96
00011001010110010: 97
00011001010110011: 98
00011001010110100: 99
00011001010110101: 9a
00011001010110110: 9b
00011001010110111: 9c
00011001010111000: 9d
00011001010111001: 9e
00011001010111010: 9f
00011001010111011: a0
00011001010111100: a1
0001000: a2
00011001010111101: a3
00011001010111110: a4
00011001010111111: a5
00011001011000000: a6
00011001011000001: a7
00011001011000010: a8
00011001011000011: a9
00011001011000100: aa
00011001011000101: ab
00011001011000110: ac
00011001011000111: ad
00011001011001000: ae
00011001011001001: af
00011001011001010: b0
00011001011001011: b1
00011001011001100: b2
00011001011001101: b3
00011001011001110: b4
00011001011001111: b5
00010101: b6
00011001011010000: b7
00011001011010001: b8
00011001011010010: b9
00011001011010011: ba
00011001011010100: bb
00011001011010101: bc
00011001011010110: bd
00011001011010111: be
00011001011011000: bf
00011001011011001: c0
00011001011011010: c1
00011001011011011: c2
00011001011011100: c3
00011001011011101: c4
00011001011011110: c5
00011001011011111: c6
00011001011100000: c7
00011001011100001: c8
00011001011100010: c9
00011001011100011: ca
00011001011100100: cb
00011001011100101: cc
00011001011100110: cd
00011001011100111: ce
00011001011101000: cf
00011001011101001: d0
00011001011101010: d1
00011001011101011: d2
00011001011101100: d3
00011001011101101: d4
00011001011101110: d5
00011001011101111: d6
00011001011110000: d7
00011001011110001: d8
00011001011110010: d9
00011001011110011: da
00011001011110100: db
00011001011110101: dc
00011001011110110: dd
00011001011110111: de
00011001011111000: df
00011001011111001: e0
00011001011111010: e1
00011001011111011: e2
00011001011111100: e3
00011001011111101: e4
00011001011111110: e5
00011001011111111: e6
0001100100000000: e7
00010110: e8
0001100100000001: e9
0001100100000010: ea
0001100100000011: eb
0001100100000100: ec
0001100100000101: ed
0001100100000110: ee
0001100100000111: ef
0001100100001000: f0
0001100100001001: f1
00010111: f2
0001100100001010: f3
0001100100001011: f4
0001100100001100: f5
0001100100001101: f6
0001100100001110: f7
0001100100001111: f8
0001100100010000: f9
0001100100010001: fa
0001100100010010: fb
00011000: fc
0001100100010011: fd
0001001: fe
101: ff
