000: 00
10000: 01
110: 02
10001: 03
001: 04
1011111: 05
101111000100100: 06
101111000100101: 07
010: 08
101111000100110: 09
101111000100111: 0a
101111000101000: 0b
101111000101001: 0c
101111000101010: 0d
101111000101011: 0e
101111000101100: 0f
101111000101101: 10
111: 11
101111000101110: 12
101111000101111: 13
101111000110000: 14
101111000110001: 15
101111000110010: 16
101111000110011: 17
101111000110100: 18
101111000110101: 19
101111000110110: 1a
101111000110111: 1b
101111000111000: 1c
101111000111001: 1d
101000: 1e
101111000111010: 1f
101111000111011: 20
101111000111100: 21
101111000111101: 22
101111000111110: 23
101111000111111: 24
101111001000000: 25
101111001000001: 26
101111001000010: 27
101111001000011: 28
101111001000100: 29
101111001000101: 2a
101111001000110: 2b
101111001000111: 2c
101111001001000: 2d
101111001001001: 2e
101111001001010: 2f
101111001001011: 30
101111001001100: 31
101111001001101: 32
101111001001110: 33
101111001001111: 34
101111001010000: 35
101111001010001: 36
101111001010010: 37
10010: 38
101111001010011: 39
101111001010100: 3a
101111001010101: 3b
101111001010110: 3c
101111001010111: 3d
101111001011000: 3e
101111001011001: 3f
101111001011010: 40
101111001011011: 41
101111001011100: 42
101111001011101: 43
101111001011110: 44
101111001011111: 45
101111001100000: 46
101111001100001: 47
101111001100010: 48
101111001100011: 49
101111001100100: 4a
101111001100101: 4b
101111001100110: 4c
101111001100111: 4d
101111001101000: 4e
101111001101001: 4f
101111001101010: 50
101111001101011: 51
101111001101100: 52
101111001101101: 53
101111001101110: 54
101111001101111: 55
101111001110000: 56
101111001110001: 57
101001: 58
101111001110010: 59
101111001110011: 5a
101111001110100: 5b
101111001110101: 5c
101111001110110: 5d
101111001110111: 5e
101111001111000: 5f
101111001111001: 60
101111001111010: 61
101111001111011: 62
101111001111100: 63
101111001111101: 64
101111001111110: 65
101111001111111: 66
101111010000000: 67
101111010000001: 68
101111010000010: 69
101111010000011: 6a
101111010000100: 6b
101111010000101: 6c
101111010000110: 6d
101111010000111: 6e
101111010001000: 6f
101111010001001: 70
101111010001010: 71
101111010001011: 72
101111010001100: 73
101111010001101: 74
101111010001110: 75
101111010001111: 76
101111010010000: 77
101111010010001: 78
101111010010010: 79
101111010010011: 7a
101111010010100: 7b
101111010010101: 7c
101111010010110: 7d
101111010010111: 7e
101111010011000: 7f
101111010011001: 80
101111010011010: 81
101111010011011: 82
101111010011100: 83
101111010011101: 84
101111010011110: 85
101111010011111: 86
101111010100000: 87
101111010100001: 88
101111010100010: 89
101111010100011: 8a
101111010100100: 8b
101111010100101: 8c
101111010100110: 8d
101111010100111: 8e
101111010101000: 8f
101111010101001: 90
101111010101010: 91
101111010101011: 92
101111010101100: 93
101111010101101: 94
101111010101110: 95
101111010101111: 96
101111010110000: 97
101111010110001: 98
101111010110010: 99
101010: 9a
101111010110011: 9b
101111010110100: 9c
101111010110101: 9d
101111010110110: 9e
101111010110111: 9f
101111010111000: a0
101111010111001: a1
101111010111010: a2
101111010111011: a3
101111010111100: a4
101111010111101: a5
101111010111110: a6
101111010111111: a7
101111011000000: a8
101111011000001: a9
101111011000010: aa
101111011000011: ab
101111011000100: ac
101111011000101: ad
101111011000110: ae
101111011000111: af
101111011001000: b0
101111011001001: b1
101111011001010: b2
101111011001011: b3
101011: b4
101111011001100: b5
101111011001101: b6
101111011001110: b7
101111011001111: b8
101111011010000: b9
101111011010001: ba
101111011010010: bb
101111011010011: bc
101111011010100: bd
101111011010101: be
101111011010110: bf
101111011010111: c0
101111011011000: c1
101111011011001: c2
101111011011010: c3
101111011011011: c4
101111011011100: c5
101111011011101: c6
101111011011110: c7
101111011011111: c8
101111011100000: c9
101111011100001: ca
101111011100010: cb
101100: cc
101111011100011: cd
101111011100100: ce
101111011100101: cf
101111011100110: d0
101111011100111: d1
101111011101000: d2
101111011101001: d3
101111011101010: d4
101111011101011: d5
101111011101100: d6
101111011101101: d7
101111011101110: d8
101111011101111: d9
101111011110000: da
101111011110001: db
101111011110010: dc
101111011110011: dd
101111011110100: de
101111011110101: df
101111011110110: e0
101111011110111: e1
101111011111000: e2
101111011111001: e3
101111011111010: e4
101111011111011: e5
101111011111100: e6
101111011111101: e7
101101: e8
101111011111110: e9
101111011111111: ea
10111100000000: eb
10111100000001: ec
10111100000010: ed
101110: ee
10111100000011: ef
10111100000100: f0
10111100000101: f1
10111100000110: f2
10111100000111: f3
10111100001000: f4
10111100001001: f5
10111100001010: f6
10111100001011: f7
10111100001100: f8
10111100001101: f9
10111100001110: fa
10111100001111: fb
10111100010000: fc
10111100010001: fd
10011: fe
011: ff
