1011: 00
0011001: 01
010: 02
0110: 03
111: 04
001100000111010: 05
001100000111011: 06
001100000111100: 07
110: 08
001100000111101: 09
001100000111110: 0a
001100000111111: 0b
001100001000000: 0c
001100001000001: 0d
001100001000010: 0e
001100001000011: 0f
001100001000100: 10
100: 11
001100001000101: 12
001100001000110: 13
0111000: 14
001100001000111: 15
001100001001000: 16
001100001001001: 17
0111001: 18
001100001001010: 19
001100001001011: 1a
001100001001100: 1b
001100001001101: 1c
001100001001110: 1d
001100001001111: 1e
001100001010000: 1f
001100001010001: 20
001100001010010: 21
0111010: 22
001100001010011: 23
001100001010100: 24
001100001010101: 25
0111011: 26
001100001010110: 27
0111100: 28
001100001010111: 29
001100001011000: 2a
001100001011001: 2b
001100001011010: 2c
001100001011011: 2d
001100001011100: 2e
001100001011101: 2f
001100001011110: 30
001100001011111: 31
001100001100000: 32
001100001100001: 33
001100001100010: 34
001100001100011: 35
001100001100100: 36
001100001100101: 37
00100: 38
001100001100110: 39
001100001100111: 3a
001100001101000: 3b
0111101: 3c
001100001101001: 3d
001100001101010: 3e
001100001101011: 3f
001100001101100: 40
001100001101101: 41
001100001101110: 42
001100001101111: 43
001100001110000: 44
001100001110001: 45
001100001110010: 46
001100001110011: 47
001100001110100: 48
001100001110101: 49
001100001110110: 4a
001100001110111: 4b
001100001111000: 4c
001100001111001: 4d
001100001111010: 4e
001100001111011: 4f
001100001111100: 50
001100001111101: 51
001100001111110: 52
001100001111111: 53
001100010000000: 54
001100010000001: 55
001100010000010: 56
001100010000011: 57
00101: 58
001100010000100: 59
001100010000101: 5a
001100010000110: 5b
001100010000111: 5c
001100010001000: 5d
001100010001001: 5e
001100010001010: 5f
001100010001011: 60
001100010001100: 61
001100010001101: 62
001100010001110: 63
001100010001111: 64
001100010010000: 65
001100010010001: 66
001100010010010: 67
0111110: 68
001100010010011: 69
001100010010100: 6a
001100010010101: 6b
001100010010110: 6c
001100010010111: 6d
001100010011000: 6e
001100010011001: 6f
0111111: 70
001100010011010: 71
001100010011011: 72
001100010011100: 73
001100010011101: 74
001100010011110: 75
001100010011111: 76
001100010100000: 77
001100010100001: 78
001100010100010: 79
001100010100011: 7a
001100010100100: 7b
001100010100101: 7c
001100010100110: 7d
001100010100111: 7e
001100010101000: 7f
1010000: 80
001100010101001: 81
001100010101010: 82
001100010101011: 83
001100010101100: 84
001100010101101: 85
001100010101110: 86
001100010101111: 87
001100010110000: 88
001100010110001: 89
001100010110010: 8a
001100010110011: 8b
001100010110100: 8c
001100010110101: 8d
001100010110110: 8e
001100010110111: 8f
001100010111000: 90
001100010111001: 91
1010001: 92
001100010111010: 93
001100010111011: 94
001100010111100: 95
001100010111101: 96
001100010111110: 97
001100010111111: 98
001100011000000: 99
001100011000001: 9a
001100011000010: 9b
1010010: 9c
001100011000011: 9d
001100011000100: 9e
001100011000101: 9f
001100011000110: a0
001100011000111: a1
001100011001000: a2
001100011001001: a3
1010011: a4
001100011001010: a5
001100011001011: a6
001100011001100: a7
001100011001101: a8
001100011001110: a9
1010100: aa
001100011001111: ab
001100011010000: ac
001100011010001: ad
001101: ae
001100011010010: af
001100011010011: b0
001100011010100: b1
001100011010101: b2
001100011010110: b3
001100011010111: b4
001100011011000: b5
001100011011001: b6
001100011011010: b7
001100011011011: b8
001100011011100: b9
001100011011101: ba
001100011011110: bb
001100011011111: bc
001100011100000: bd
001100011100001: be
001100011100010: bf
001100011100011: c0
001100011100100: c1
001100011100101: c2
001100011100110: c3
001100011100111: c4
001100011101000: c5
001100011101001: c6
001100011101010: c7
001100011101011: c8
001100011101100: c9
001100011101101: ca
001100011101110: cb
001100011101111: cc
001100011110000: cd
001100011110001: ce
001100011110010: cf
001110: d0
001100011110011: d1
001100011110100: d2
001100011110101: d3
001100011110110: d4
001100011110111: d5
001100011111000: d6
001100011111001: d7
001100011111010: d8
001100011111011: d9
001100011111100: da
001100011111101: db
001100011111110: dc
001100011111111: dd
1010101: de
00110000000000: df
00110000000001: e0
00110000000010: e1
00110000000011: e2
00110000000100: e3
00110000000101: e4
00110000000110: e5
00110000000111: e6
00110000001000: e7
1010110: e8
00110000001001: e9
00110000001010: ea
00110000001011: eb
00110000001100: ec
00110000001101: ed
00110000001110: ee
00110000001111: ef
00110000010000: f0
00110000010001: f1
00110000010010: f2
00110000010011: f3
00110000010100: f4
00110000010101: f5
00110000010110: f6
00110000010111: f7
00110000011000: f8
00110000011001: f9
1010111: fa
00110000011010: fb
00110000011011: fc
00110000011100: fd
001111: fe
000: ff
