010: 00
1100101: 01
1101: 02
11000: 03
001: 04
1110100: 05
1110101: 06
1110110: 07
000: 08
110010000101110: 09
110010000101111: 0a
110010000110000: 0b
110010000110001: 0c
110010000110010: 0d
110010000110011: 0e
110010000110100: 0f
110010000110101: 10
10: 11
110010000110110: 12
110010000110111: 13
1110111: 14
110010000111000: 15
110010000111001: 16
110010000111010: 17
1111000: 18
110010000111011: 19
110010000111100: 1a
110010000111101: 1b
110010000111110: 1c
110010000111111: 1d
110010001000000: 1e
110010001000001: 1f
110010001000010: 20
110010001000011: 21
1111001: 22
110010001000100: 23
110010001000101: 24
110010001000110: 25
1111010: 26
110010001000111: 27
1111011: 28
110010001001000: 29
110010001001001: 2a
110010001001010: 2b
110010001001011: 2c
110010001001100: 2d
110010001001101: 2e
110010001001110: 2f
110010001001111: 30
110010001010000: 31
110010001010001: 32
110010001010010: 33
110010001010011: 34
110010001010100: 35
110010001010101: 36
110010001010110: 37
110010001010111: 38
110010001011000: 39
110010001011001: 3a
110010001011010: 3b
110010001011011: 3c
110010001011100: 3d
110010001011101: 3e
110010001011110: 3f
110010001011111: 40
110010001100000: 41
110010001100001: 42
110010001100010: 43
110010001100011: 44
110010001100100: 45
110010001100101: 46
110010001100110: 47
110010001100111: 48
110010001101000: 49
110010001101001: 4a
110010001101010: 4b
110010001101011: 4c
110010001101100: 4d
110010001101101: 4e
110010001101110: 4f
110010001101111: 50
110010001110000: 51
110010001110001: 52
110010001110010: 53
110010001110011: 54
110010001110100: 55
110010001110101: 56
110010001110110: 57
1111100: 58
110010001110111: 59
110010001111000: 5a
110010001111001: 5b
110010001111010: 5c
110010001111011: 5d
110010001111100: 5e
110010001111101: 5f
110010001111110: 60
110010001111111: 61
110010010000000: 62
110010010000001: 63
110010010000010: 64
110010010000011: 65
110010010000100: 66
110010010000101: 67
110010010000110: 68
110010010000111: 69
110010010001000: 6a
110010010001001: 6b
110010010001010: 6c
110010010001011: 6d
110010010001100: 6e
110010010001101: 6f
110010010001110: 70
110010010001111: 71
110010010010000: 72
110010010010001: 73
110010010010010: 74
110010010010011: 75
110010010010100: 76
110010010010101: 77
110010010010110: 78
110010010010111: 79
110010010011000: 7a
110010010011001: 7b
110010010011010: 7c
110010010011011: 7d
110010010011100: 7e
110010010011101: 7f
110010010011110: 80
110010010011111: 81
110010010100000: 82
110010010100001: 83
110010010100010: 84
110010010100011: 85
110010010100100: 86
110010010100101: 87
110010010100110: 88
110010010100111: 89
110010010101000: 8a
110010010101001: 8b
110010010101010: 8c
110010010101011: 8d
110010010101100: 8e
110010010101101: 8f
110010010101110: 90
110010010101111: 91
110010010110000: 92
110010010110001: 93
110010010110010: 94
110010010110011: 95
110010010110100: 96
110010010110101: 97
110010010110110: 98
110010010110111: 99
110010010111000: 9a
110010010111001: 9b
110010010111010: 9c
110010010111011: 9d
110010010111100: 9e
110010010111101: 9f
110010010111110: a0
110010010111111: a1
110010011000000: a2
110010011000001: a3
1111101: a4
110010011000010: a5
110010011000011: a6
110010011000100: a7
110010011000101: a8
110010011000110: a9
110010011000111: aa
110010011001000: ab
110010011001001: ac
110010011001010: ad
110011: ae
110010011001011: af
110010011001100: b0
110010011001101: b1
110010011001110: b2
110010011001111: b3
110010011010000: b4
110010011010001: b5
110010011010010: b6
110010011010011: b7
110010011010100: b8
110010011010101: b9
110010011010110: ba
110010011010111: bb
110010011011000: bc
110010011011001: bd
110010011011010: be
110010011011011: bf
110010011011100: c0
110010011011101: c1
110010011011110: c2
110010011011111: c3
110010011100000: c4
110010011100001: c5
110010011100010: c6
110010011100011: c7
110010011100100: c8
110010011100101: c9
110010011100110: ca
110010011100111: cb
110010011101000: cc
110010011101001: cd
110010011101010: ce
110010011101011: cf
111000: d0
110010011101100: d1
110010011101101: d2
110010011101110: d3
110010011101111: d4
110010011110000: d5
110010011110001: d6
110010011110010: d7
110010011110011: d8
110010011110100: d9
110010011110101: da
110010011110110: db
110010011110111: dc
110010011111000: dd
1111110: de
110010011111001: df
110010011111010: e0
110010011111011: e1
110010011111100: e2
110010011111101: e3
110010011111110: e4
110010011111111: e5
11001000000000: e6
11001000000001: e7
11001000000010: e8
11001000000011: e9
11001000000100: ea
11001000000101: eb
11001000000110: ec
11001000000111: ed
11001000001000: ee
11001000001001: ef
11001000001010: f0
11001000001011: f1
11001000001100: f2
11001000001101: f3
11001000001110: f4
11001000001111: f5
11001000010000: f6
11001000010001: f7
11001000010010: f8
11001000010011: f9
1111111: fa
11001000010100: fb
11001000010101: fc
11001000010110: fd
111001: fe
011: ff
