100: 00
00111: 01
000: 02
0010: 03
1110: 04
001101: 05
00110000100000: 06
00110000100001: 07
1111: 08
00110000100010: 09
00110000100011: 0a
00110000100100: 0b
00110000100101: 0c
00110000100110: 0d
00110000100111: 0e
00110000101000: 0f
00110000101001: 10
01: 11
00110000101010: 12
00110000101011: 13
00110000101100: 14
00110000101101: 15
00110000101110: 16
00110000101111: 17
00110000110000: 18
00110000110001: 19
00110000110010: 1a
00110000110011: 1b
00110000110100: 1c
00110000110101: 1d
110010: 1e
00110000110110: 1f
00110000110111: 20
00110000111000: 21
00110000111001: 22
00110000111010: 23
00110000111011: 24
00110000111100: 25
00110000111101: 26
00110000111110: 27
00110000111111: 28
00110001000000: 29
00110001000001: 2a
00110001000010: 2b
00110001000011: 2c
00110001000100: 2d
00110001000101: 2e
00110001000110: 2f
00110001000111: 30
00110001001000: 31
00110001001001: 32
00110001001010: 33
00110001001011: 34
00110001001100: 35
00110001001101: 36
00110001001110: 37
110011: 38
00110001001111: 39
00110001010000: 3a
00110001010001: 3b
00110001010010: 3c
00110001010011: 3d
00110001010100: 3e
00110001010101: 3f
00110001010110: 40
00110001010111: 41
00110001011000: 42
00110001011001: 43
00110001011010: 44
00110001011011: 45
00110001011100: 46
00110001011101: 47
00110001011110: 48
00110001011111: 49
00110001100000: 4a
00110001100001: 4b
00110001100010: 4c
00110001100011: 4d
00110001100100: 4e
00110001100101: 4f
00110001100110: 50
00110001100111: 51
00110001101000: 52
00110001101001: 53
00110001101010: 54
00110001101011: 55
00110001101100: 56
00110001101101: 57
00110001101110: 58
00110001101111: 59
00110001110000: 5a
00110001110001: 5b
00110001110010: 5c
00110001110011: 5d
00110001110100: 5e
00110001110101: 5f
00110001110110: 60
00110001110111: 61
00110001111000: 62
00110001111001: 63
00110001111010: 64
00110001111011: 65
00110001111100: 66
00110001111101: 67
00110001111110: 68
00110001111111: 69
00110010000000: 6a
00110010000001: 6b
00110010000010: 6c
00110010000011: 6d
00110010000100: 6e
00110010000101: 6f
00110010000110: 70
00110010000111: 71
00110010001000: 72
00110010001001: 73
00110010001010: 74
00110010001011: 75
00110010001100: 76
00110010001101: 77
00110010001110: 78
00110010001111: 79
00110010010000: 7a
00110010010001: 7b
00110010010010: 7c
00110010010011: 7d
00110010010100: 7e
00110010010101: 7f
00110010010110: 80
00110010010111: 81
00110010011000: 82
00110010011001: 83
00110010011010: 84
00110010011011: 85
00110010011100: 86
00110010011101: 87
00110010011110: 88
00110010011111: 89
00110010100000: 8a
00110010100001: 8b
00110010100010: 8c
00110010100011: 8d
00110010100100: 8e
00110010100101: 8f
00110010100110: 90
00110010100111: 91
00110010101000: 92
00110010101001: 93
00110010101010: 94
00110010101011: 95
00110010101100: 96
00110010101101: 97
00110010101110: 98
00110010101111: 99
110100: 9a
00110010110000: 9b
00110010110001: 9c
00110010110010: 9d
00110010110011: 9e
00110010110100: 9f
00110010110101: a0
00110010110110: a1
00110010110111: a2
00110010111000: a3
00110010111001: a4
00110010111010: a5
00110010111011: a6
00110010111100: a7
00110010111101: a8
00110010111110: a9
00110010111111: aa
00110011000000: ab
00110011000001: ac
00110011000010: ad
00110011000011: ae
00110011000100: af
00110011000101: b0
00110011000110: b1
00110011000111: b2
00110011001000: b3
110101: b4
00110011001001: b5
00110011001010: b6
00110011001011: b7
00110011001100: b8
00110011001101: b9
00110011001110: ba
00110011001111: bb
00110011010000: bc
00110011010001: bd
00110011010010: be
00110011010011: bf
00110011010100: c0
00110011010101: c1
00110011010110: c2
00110011010111: c3
00110011011000: c4
00110011011001: c5
00110011011010: c6
00110011011011: c7
00110011011100: c8
00110011011101: c9
00110011011110: ca
00110011011111: cb
00110011100000: cc
00110011100001: cd
00110011100010: ce
00110011100011: cf
00110011100100: d0
00110011100101: d1
00110011100110: d2
00110011100111: d3
00110011101000: d4
00110011101001: d5
00110011101010: d6
00110011101011: d7
00110011101100: d8
00110011101101: d9
00110011101110: da
00110011101111: db
00110011110000: dc
00110011110001: dd
00110011110010: de
00110011110011: df
00110011110100: e0
00110011110101: e1
00110011110110: e2
00110011110111: e3
00110011111000: e4
00110011111001: e5
00110011111010: e6
00110011111011: e7
110110: e8
00110011111100: e9
00110011111101: ea
00110011111110: eb
00110011111111: ec
0011000000000: ed
110111: ee
0011000000001: ef
0011000000010: f0
0011000000011: f1
0011000000100: f2
0011000000101: f3
0011000000110: f4
0011000000111: f5
0011000001000: f6
0011000001001: f7
0011000001010: f8
0011000001011: f9
0011000001100: fa
0011000001101: fb
0011000001110: fc
0011000001111: fd
11000: fe
101: ff
