0111: 00
100000: 01
1011: 02
111111: 03
01101: 04
010: 05
00: 06
111101: 07
11111011: 08
11111010011001011000: 09
11111010011001011001: 0a
11111010011001011010: 0b
11111010011001011011: 0c
11111010011001011100: 0d
11111010011001011101: 0e
11111010011001011110: 0f
11111010011001011111: 10
110: 11
11111010011001100000: 12
11111010011001100001: 13
111000: 14
11111010011001100010: 15
11111010011001100011: 16
11111010011001100100: 17
111001: 18
11111010011001100101: 19
11111010011001100110: 1a
11111010011001100111: 1b
11111010011001101000: 1c
11111010011001101001: 1d
11111010011001101010: 1e
11111010011001101011: 1f
100110: 20
11111010011001101100: 21
11111010011001101101: 22
11111010011001101110: 23
11111010011001101111: 24
11111010011001110000: 25
100111: 26
11111010011001110001: 27
11111010011001110010: 28
11111010011001110011: 29
11111010011001110100: 2a
11111010011001110101: 2b
11111010011001110110: 2c
11111010011001110111: 2d
11111010011001111000: 2e
11111010011001111001: 2f
100001010: 30
11111010011001111010: 31
101000: 32
1111100: 33
11111010011001111011: 34
11111010011001111100: 35
11111010011001111101: 36
11111010011001111110: 37
101001: 38
11111010011001111111: 39
11111010011010000000: 3a
11111010011010000001: 3b
11111010011010000010: 3c
11111010011010000011: 3d
11111010011010000100: 3e
11111010011010000101: 3f
111010: 40
11111010011010000110: 41
11111010011010000111: 42
11111010011010001000: 43
11111010011010001001: 44
11111010011010001010: 45
11111010011010001011: 46
11111010011010001100: 47
11111010011010001101: 48
11111010011010001110: 49
11111010011010001111: 4a
11111010011010010000: 4b
11111010011010010001: 4c
11111010011010010010: 4d
11111010011010010011: 4e
11111010011010010100: 4f
11111010011010010101: 50
11111010011010010110: 51
11111010011010010111: 52
11111010011010011000: 53
11111010011010011001: 54
11111010011010011010: 55
11111010011010011011: 56
11111010011010011100: 57
11111010011010011101: 58
11111010011010011110: 59
11111010011010011111: 5a
11111010011010100000: 5b
11111010011010100001: 5c
11111010011010100010: 5d
111011: 5e
11111010011010100011: 5f
11111010011010100100: 60
11111010011010100101: 61
11111010011010100110: 62
11111010011010100111: 63
11111010011010101000: 64
11111010011010101001: 65
11111010011010101010: 66
11111010011010101011: 67
11111010011010101100: 68
11111010011010101101: 69
111110101: 6a
11111010011010101110: 6b
1000011000: 6c
11111010011010101111: 6d
11111010011010110000: 6e
11111010011010110001: 6f
11111010011010110010: 70
11111010011010110011: 71
11111010011010110100: 72
11111010011010110101: 73
01100000: 74
11111010011010110110: 75
11111010011010110111: 76
11111010011010111000: 77
11111010011010111001: 78
11111010011010111010: 79
101010: 7a
11111010011010111011: 7b
1000011001: 7c
11111010011010111100: 7d
11111010011010111101: 7e
11111010011010111110: 7f
11111010011010111111: 80
11111010011011000000: 81
11111010011011000001: 82
11111010011011000010: 83
11111010011011000011: 84
11111010011011000100: 85
11111010011011000101: 86
11111010011011000110: 87
1000011010: 88
11111010011011000111: 89
11111010011011001000: 8a
11111010011011001001: 8b
11111010011011001010: 8c
11111010011011001011: 8d
11111010011011001100: 8e
11111010011011001101: 8f
11111010011011001110: 90
11111010011011001111: 91
11111010011011010000: 92
11111010011011010001: 93
101011: 94
11111010011011010010: 95
11111010011011010011: 96
11111010011011010100: 97
11111010011011010101: 98
11111010011011010110: 99
11111010011011010111: 9a
11111010011011011000: 9b
11111010011011011001: 9c
11111010011011011010: 9d
11111010011011011011: 9e
11111010011011011100: 9f
11111010011011011101: a0
11111010011011011110: a1
1000011011: a2
11111010011011011111: a3
11111010011011100000: a4
11111010011011100001: a5
11111010011011100010: a6
11111010011011100011: a7
01100001: a8
11111010011011100100: a9
11111010011011100101: aa
11111010011011100110: ab
11111010011011100111: ac
11111010011011101000: ad
11111010011011101001: ae
11111010011011101010: af
111100: b0
11111010011011101011: b1
11111010011011101100: b2
11111010011011101101: b3
11111010011011101110: b4
11111010011011101111: b5
11111010011011110000: b6
11111010011011110001: b7
11111010011011110010: b8
11111010011011110011: b9
11111010011011110100: ba
11111010011011110101: bb
1000011100: bc
11111010011011110110: bd
11111010011011110111: be
11111010011011111000: bf
11111010011011111001: c0
11111010011011111010: c1
11111010011011111011: c2
11111010011011111100: c3
1000011101: c4
11111010011011111101: c5
11111010011011111110: c6
11111010011011111111: c7
1111101001100000000: c8
1111101001100000001: c9
10001: ca
1111101001100000010: cb
100001011: cc
1111101001100000011: cd
1111101001100000100: ce
1111101001100000101: cf
1111101001100000110: d0
1111101001100000111: d1
1111101001100001000: d2
1111101001100001001: d3
1111101001100001010: d4
1111101001100001011: d5
1111101001100001100: d6
1111101001100001101: d7
01100010: d8
1111101001100001110: d9
1111101001100001111: da
1111101001100010000: db
1000011110: dc
1111101001100010001: dd
1111101001100010010: de
1111101001100010011: df
1111101001100010100: e0
1111101001100010101: e1
1111101001100010110: e2
1111101001100010111: e3
1111101001100011000: e4
1111101001100011001: e5
1111101001100011010: e6
1111101001100011011: e7
10010: e8
1111101001100011100: e9
1000011111: ea
1111101001100011101: eb
1111101001100011110: ec
1111101001100011111: ed
10000100: ee
1111101001100100000: ef
1111101001100100001: f0
1111101001100100010: f1
011001: f2
1111101001100100011: f3
01100011: f4
1111101001100100100: f5
1111101001100100101: f6
1111101001100100110: f7
1111101000: f8
1111101001100100111: f9
1111101001100101000: fa
1111101001100101001: fb
1111101001100101010: fc
1111101001100101011: fd
111110100111: fe
11111010010: ff
